##NAME|SUBNAME|FEAT|ID|TELNUM|NEWADDR|XCOORD|YCOORD@@복지서비스
송학동 주민센터||주민센터|4514062000|063-8552851|전북 익산시 송학동 97-41 97-41(고현로 11)|126.94086477530487|35.938306017214764
오산면 주민센터||주민센터|4514031000|063-8416161|전북 익산시 오산면 오산리 137 137(평동로 323)|126.91607552627933|35.93862290340322
중앙동 주민센터||주민센터|4514052000|063-8552841|전북 익산시 익산대로16길 47 221-1(익산대로 16길 47)|126.95241609109912|35.93978558513914
모현동 주민센터||주민센터|4514061000|063-8553850|전북 익산시 선화로 133 186-2(선화로 133)|126.94542833622542|35.948174978147854
남중동 주민센터||주민센터|4514059500|063-8553345|전북 익산시 인북로56길 8 30-31(인북로 56길 8)|126.95907304351259|35.951147292509184
영등1동 주민센터||주민센터|4514064600|063-8515279|전북 익산시 고봉로18길 34 303-35(고봉로18길 34)|126.97261742486931|35.95229752530643
어양동 주민센터||주민센터|4514065200|063-8336150|전북 익산시 어양동 661-1 661-1(동서로63길 43)|126.9841488505261|35.95553325383401
신동 주민센터||주민센터|4514065600|063-8572566|전북 익산시 인북로 353 353 (신동, 신동주민센터)|126.96112159258007|35.959774646880476
영등2동 주민센터||주민센터|4514064700|063-8336180|전북 익산시 무왕로13길 18 839-2(무왕로 13길 18)|126.97704000355182|35.960110404187525
삼성동 주민센터||주민센터|4514069000|063-8323612|전북 익산시 부송로 125 1094-2(부송로 125)|126.98947299649046|35.962718523644554
팔봉동 주민센터||주민센터|4514067000|063-8322570|전북 익산시 팔봉동 208-3(무왕로 1408)|127.01158713997235|35.96505443801243
왕궁면 주민센터||주민센터|4514041000|063-8324007|전북 익산시 왕궁면 흥암리 502-2 502-2(흥암1길 14)|127.0873908455845|35.9666309873462
금마면 주민센터||주민센터|4514040000|063-8366332|전북 익산시 금마면 동고도리 638 638(고도3길 3)|127.05301890204773|35.99303930606566
황등면 주민센터||주민센터|4514032000|063-8584811|전북 익산시 황등면 황등리 905-3 905-3(황등로 140-5)|126.9444934212665|36.00440093718329
삼기면 주민센터||주민센터|4514043000|063-8587100|전북 익산시 삼기면 간촌리 80-9 80-9(황금로 513)|126.9840515656546|36.02035731426793
여산면 주민센터||주민센터|4514039000|063-8365440|전북 익산시 여산면 여산리 486(여산동촌1길 13-12)|127.08648296192334|36.05708646606464
함라면 주민센터||주민센터|4514033000|063-8569239|전북 익산시 함라면 함열리 269-3(함라 1길 65)|126.90952516529157|36.05769274784303
웅포면 주민센터||주민센터|4514034000|063-8626119|전북 익산시 웅포면 웅포리 815 815(강변로 9)|126.87699892540985|36.06446622614664
낭산면 주민센터||주민센터|4514037000|063-8615720|전북 익산시 낭산면 삼담리 554-4 554-4 낭산면사무소|127.00988066617587|36.07792830867325
성당면 주민센터||주민센터|4514035000|063-8610101|전북 익산시 성당면 장선리 261-8 261-8(황성로 727)|126.93508547847735|36.088318437906146
용동면 주민센터||주민센터|4514044000|063-8624004|전북 익산시 용동면 대조리 822-2 822-2(용동1길 80-31)|126.99354053242378|36.109936258304685
용안면 주민센터||주민센터|4514036000|063-8613119|전북 익산시 용안면 교동리 253-1 253-1|126.95238316976304|36.119916052581694
망성면 주민센터||주민센터|4514038000|063-8618319|전북 익산시 망성면 신작리 459-18 459-18(안성로 726)|127.02054367318729|36.13206852469551
근로복지공단|익산지사|근로복지공단||063-8390138|전북 익산시 하나로 478 |126.98171728050585|35.96334125034072
국민건강보험|익산지사|국민건강보험||063-8408680|전북 익산시 고봉로 285 |126.9705138919663|35.95756027166717
국민연금공단|익산군산지사|국민연금공단||063-8500310|전북 익산시 인북로12길 42 (주현동)|126.95523937564488|35.93288314755886
국민연금공단|임실상담센터|국민연금공단||063-6441355~6|전북 임실군 임실읍 운수로 50 삼일빌딩 2층|127.2851312972403|35.61282032818368
성수면 주민센터||주민센터|4575034000|063-6404151|전북 임실군 성수면 양지리 |127.32869153551835|35.63299190688343
관촌면 주민센터||주민센터|4575038000|063-6404281|전북 임실군 관촌면 관촌리 |127.26182861745978|35.67615778547835
신평면 주민센터||주민센터|4575033000|063-6404121|전북 임실군 신평면 원천리 |127.22002990878613|35.66293851285482
지사면 주민센터||주민센터|4575041000|063-6404381|전북 임실군 지사면 방계리 |127.35477712554079|35.56206580561823
청웅면 주민센터||주민센터|4575031000|063-6404051|전북 임실군 청웅면 구고리 |127.20264245742874|35.57383151671639
오수면 주민센터||주민센터|4575035500|063-6404181|전북 임실군 오수면 오수리 |127.32640878923588|35.5362823352219
신덕면 주민센터||주민센터|4575036000|063-6404221|전북 임실군 신덕면 수천리 |127.18444701310808|35.68267865229879
삼계면 주민센터||주민센터|4575037000|063-6404251|전북 임실군 삼계면 삼계리 |127.27171298794048|35.511729503676875
운암면 주민센터||주민센터|4575032000|063-6404081|전북 임실군 운암면 쌍암리 운암면사무소|127.16728301371714|35.658603442492264
삼계면 주민센터||주민센터|4575037000|063-6404251|전북 임실군 삼계면 삼계리 |127.27171298794048|35.511729503676875
덕치면 주민센터||주민센터|4575040000|063-6404351|전북 임실군 덕치면 회문리 |127.14978746131303|35.51264552207902
강진면 주민센터||주민센터|4575039000|063-6404321|전북 임실군 강진면 갈담리 |127.16165173694296|35.529531469870896
오수면 주민센터||주민센터|4575035500|063-6404181|전북 임실군 오수면 오수리 |127.32640878923588|35.5362823352219
지사면 주민센터||주민센터|4575041000|063-6404381|전북 임실군 지사면 방계리 |127.35477712554079|35.56206580561823
청웅면 주민센터||주민센터|4575031000|063-6404051|전북 임실군 청웅면 구고리 |127.20264245742874|35.57383151671639
성수면 주민센터||주민센터|4575034000|063-6404151|전북 임실군 성수면 양지리 |127.32869153551835|35.63299190688343
운암면 주민센터||주민센터|4575032000|063-6404081|전북 임실군 운암면 쌍암리 운암면사무소|127.16728301371714|35.658603442492264
신평면 주민센터||주민센터|4575033000|063-6404121|전북 임실군 신평면 원천리 |127.22002990878613|35.66293851285482
관촌면 주민센터||주민센터|4575038000|063-6404281|전북 임실군 관촌면 관촌리 |127.26182861745978|35.67615778547835
신덕면 주민센터||주민센터|4575036000|063-6404221|전북 임실군 신덕면 수천리 |127.18444701310808|35.68267865229879
국민연금공단|임실상담센터|국민연금공단||063-6441355~6|전북 임실군 임실읍 운수로 50 삼일빌딩 2층|127.2851312972403|35.61282032818368
계남면 주민센터||주민센터|4574035000|063-3520905|전북 장수군 계남면 화음리 974-1 974-1|127.57766804255807|35.70293826951209
천천면 주민센터||주민센터|4574034000|063- 352 2531|전북 장수군 천천면 춘동길 5-2 |127.54180448938797|35.732122121348475
장계면 주민센터||주민센터|4574033500|063- 352 0104|전북 장수군 장계면 월계길 7-4 |127.56575524906012|35.74899881365272
번암면 주민센터||주민센터|4574032000|063- 353 5539|전북 장수군 번암면 장수로 485 |127.54381195430852|35.53199015783613
산서면 주민센터||주민센터|4574031000|063- 351 3403|전북 장수군 산서면 보산로 1858 |127.3964127157162|35.584212403861024
계북면 주민센터||주민센터|4574036000|063- 352 1104|전북 장수군 계북면 장무로 961 |127.61248279614894|35.7855050287402
번암면 주민센터||주민센터|4574032000|063- 353 5539|전북 장수군 번암면 장수로 485 |127.54381195430852|35.53199015783613
산서면 주민센터||주민센터|4574031000|063- 351 3403|전북 장수군 산서면 보산로 1858 |127.3964127157162|35.584212403861024
계남면 주민센터||주민센터|4574035000|063-3520905|전북 장수군 계남면 화음리 974-1 974-1|127.57766804255807|35.70293826951209
천천면 주민센터||주민센터|4574034000|063- 352 2531|전북 장수군 천천면 춘동길 5-2 |127.54180448938797|35.732122121348475
장계면 주민센터||주민센터|4574033500|063- 352 0104|전북 장수군 장계면 월계길 7-4 |127.56575524906012|35.74899881365272
계북면 주민센터||주민센터|4574036000|063- 352 1104|전북 장수군 계북면 장무로 961 |127.61248279614894|35.7855050287402
국민건강보험|전주북부지사|국민건강보험||063-2302111|전북 전주시 완산구 현무1길 34 |127.14785632282019|35.82182035622567
고용보험공단|전주고용센터|고용보험공단||063-2709100|전북 전주시 덕진구 태진로 114 |127.13613776084706|35.83114240330478
근로복지공단|전주지사|근로복지공단||063-2408118|전북 전주시 덕진구 건산로 251 5층|127.16427093952925|35.83538641590607
국민연금공단|전주완주지사|국민연금공단||063-2705303|전북 전주시 완산구 온고을로 13 (서신동)|127.12168721402597|35.83340744353168
국민건강보험|전주남부지사|국민건강보험||063-2791100|전북 전주시 완산구 서신천변12길 9 |127.11509967734354|35.83031360356993
국민연금공단|본부|국민연금공단||063-7136900|전북 전주시 덕진구 기지로 180 (국민연금공단)|127.07181523685578|35.8373157917132
고용보험공단|전주고용센터|고용보험공단||063-2709100|전북 전주시 덕진구 태진로 114 |127.13613776084706|35.83114240330478
근로복지공단|전주지사|근로복지공단||063-2408118|전북 전주시 덕진구 건산로 251 5층|127.16427093952925|35.83538641590607
국민건강보험|전주북부지사|국민건강보험||063-2302111|전북 전주시 완산구 현무1길 34 |127.14785632282019|35.82182035622567
국민건강보험|전주남부지사|국민건강보험||063-2791100|전북 전주시 완산구 서신천변12길 9 |127.11509967734354|35.83031360356993
국민연금공단|전주완주지사|국민연금공단||063-2705303|전북 전주시 완산구 온고을로 13 (서신동)|127.12168721402597|35.83340744353168
국민연금공단|본부|국민연금공단||063-7136900|전북 전주시 덕진구 기지로 180 (국민연금공단)|127.07181523685578|35.8373157917132
고용보험공단|전주고용센터|고용보험공단||063-2709100|전북 전주시 덕진구 태진로 114 |127.13613776084706|35.83114240330478
근로복지공단|전주지사|근로복지공단||063-2408118|전북 전주시 덕진구 건산로 251 5층|127.16427093952925|35.83538641590607
국민연금공단|본부|국민연금공단||063-7136900|전북 전주시 덕진구 기지로 180 (국민연금공단)|127.07181523685578|35.8373157917132
고용보험공단|전주고용센터|고용보험공단||063-2709100|전북 전주시 덕진구 태진로 114 |127.13613776084706|35.83114240330478
근로복지공단|전주지사|근로복지공단||063-2408118|전북 전주시 덕진구 건산로 251 5층|127.16427093952925|35.83538641590607
국민연금공단|본부|국민연금공단||063-7136900|전북 전주시 덕진구 기지로 180 (국민연금공단)|127.07181523685578|35.8373157917132
국민건강보험|전주남부지사|국민건강보험||063-2791100|전북 전주시 완산구 서신천변12길 9 |127.11509967734354|35.83031360356993
국민연금공단|전주완주지사|국민연금공단||063-2705303|전북 전주시 완산구 온고을로 13 (서신동)|127.12168721402597|35.83340744353168
국민건강보험|전주북부지사|국민건강보험||063-2302111|전북 전주시 완산구 현무1길 34 |127.14785632282019|35.82182035622567
국민건강보험|전주북부지사|국민건강보험||063-2302111|전북 전주시 완산구 현무1길 34 |127.14785632282019|35.82182035622567
국민건강보험|전주남부지사|국민건강보험||063-2791100|전북 전주시 완산구 서신천변12길 9 |127.11509967734354|35.83031360356993
국민연금공단|전주완주지사|국민연금공단||063-2705303|전북 전주시 완산구 온고을로 13 (서신동)|127.12168721402597|35.83340744353168
장명동 주민센터||주민센터|4518052000|063-5397722|전북 정읍시 장명동 207-5 207-5|126.85661868030508|35.56757503993185
수성동 주민센터||주민센터|4518051000|063-5397691|전북 정읍시 수성동 524-25 524-25|126.85035356518428|35.56967646230003
시기동 주민센터||주민센터|4518054500|063-5397772|전북 정읍시 시기동 199-27 199-27|126.84908586633398|35.56566590987664
초산동 주민센터||주민센터|4518056500|063-5397781|전북 정읍시 천변로 226 |126.85247285257023|35.56175846723633
