##NAME|TYPE|NEWADDR|ADDR|YCOORD|XCOORD|NEWADDR2|ADDR2|보유차고지수용능력|자동차총보유대수|승용차보유대수|승합차보유대수|전기승용자동차보유대수|전기승합자동차보유대수|경차요금|소형차요금|중형차요금|대형차요금|승합차요금|레저용차요금|수입차요금|평일운영시작시각|평일운영종료시각|주말운영시작시각|주말운영종료시각|공휴일운영시작시각|공휴일운영종료시각|OFFDAY|HOMEPAGE|OWNER|TELNUM|DATE|제공기관코드|제공기관명@@렌터카_공공데이터포털
㈜제이케이렌트카|주사업장|서울특별시 송파구 충민로 66(가든파이브라이프 테크노관)|서울특별시 송파구 문정동 634 8층 T-8040호|37.477597|127.124933|서울특별시 서초구 양재대로12길 25 양재필주차장|서울특별시 서초구 양재동 225||40|38|2|0|0||||||||09:00|18:00|||||||윤의석|02-1599-8241|2019-02-22|3230000|서울특별시 송파구
㈜조아렌트카|주사업장|서울특별시 송파구 충민로 66(문정동)|서울특별시 송파구 문정동 634 가든파이브라이프 L8111호|37.477367|127.124428|서울특별시 양천구 월정로 257(신월동)|서울특별시 양천구 신월동 21-1 신월주차장||8|8|0|0|0||||||||09:00|18:00|||||||이주봉|02-2157-1601|2019-02-22|3230000|서울특별시 송파구
㈜키움오토렌탈|주사업장|서울특별시 송파구 송파대로 447(석촌동)|서울특별시 송파구 석촌동 174-15호 3층 302호|37.506304|127.105655|서울특별시 강서구 까치산로10길 70|서울특별시 강서구 화곡동 61-184 서울화일초등학교||52|46|6|0|0||||||||09:00|18:00|||||||김준식|02-424-2116|2019-02-22|3230000|서울특별시 송파구
타이거운수㈜|주사업장|서울특별시 송파구 올림픽로 212(잠실동)|서울특별시 송파구 잠실동 40 갤러리아팰리스  A-1036|37.511006|127.094003|서울특별시 서초구 양재대로12길 25|서울특별시 서초구 양재동 225||49|49|0|0|0||||||||09:00|18:00|||||||홍순영|02-2145-4433|2019-02-22|3230000|서울특별시 송파구
㈜토마토렌트카|주사업장|서울특별시 송파구 송파대로 260(가락동)|서울특별시 송파구 가락동 99-3, 제일오피스텔 5층|37.493165|127.118787|서울특별시 서초구 양재대로12길 25|서울특별시 서초구 양재동 225||291|284|7|0|0||||||||09:00|18:00|||||||강기용|02-3414-0141|2019-02-22|3230000|서울특별시 송파구
㈜퍼블리렌터카|주사업장|서울특별시 송파구 삼전로 37(잠실동)|서울특별시 송파구 잠실동 340-23, 201호|37.502720|127.086307|서울특별시 서초구 양재대로12길 25(양재동)|서울특별시 서초구 양재동 225외 5필지||56|51|5|0|0||||||||09:00|18:00|||||||신병균|02-6412-1567|2019-02-22|3230000|서울특별시 송파구
㈜포컴렌터카|주사업장|서울특별시 송파구 송이로 199(문정동)|서울특별시 송파구 문정동 3 현대아파트내 상가 109호|37.491259|127.127867|서울특별시 성북구 동소문로 260(하월곡동)|서울특별시 성북구 하월곡동 104-112||70|69|1|0|0||||||||09:00|18:00|||||||김종철|02-448-0668|2019-02-22|3230000|서울특별시 송파구
프라임렌트카㈜|주사업장|서울특별시 송파구 송파대로 394(송파동)|서울특별시 송파구 송파동96-3 4층 401호|37.502693|127.109884|서울특별시 강서구 까치산로10길 70(화곡동)|서울특별시 강서구 화곡동 61-184||66|34|32|0|0||||||||09:00|18:00|||||||김상수|02-404-4062|2019-02-22|3230000|서울특별시 송파구
(주)하이엔드렌터카|주사업장|서울특별시 송파구 문정로 249 (오금동)|서울특별시 송파구 오금동 134-9 1층 101호|37.500496|127.141811|서울특별시 서초구 양재대로12길 25|서울특별시 서초구 양재동 225||48|46|2|0|0||||||||09:00|18:00|||||||백승각|02-407-7273|2019-02-22|3230000|서울특별시 송파구
(주)삼일렌트카|주사업장|서울특별시 종로구 자하문로7길 24, 2층(통인동)||37.5790645|126.970263|경기도 화성시 반송동 66-1 그린주차빌딩 3층(2014.03.21.~소유)|||100|91|9|0|0||||||||09:00|18:00|||||연중무휴||박영식|02-736-2331|2018-10-22|3000000|서울특별시 종로구
(주)하이엠카|주사업장|서울특별시 종로구 신문로1가 163번지 광화문오피시아 18층||37.5696602|126.9727016|서울특별시 종로구 연지동 1-7 현대그룹사옥 지하2층 주차장|||253|248|5|0|0||||||||09:00|18:00|||||연중무휴|http://www.hi-mcar.com|정제현|02-2274-1017|2018-10-22|3000000|서울특별시 종로구
㈜우리카드|주사업장|서울특별시 종로구 종로1길 50 (중학동, 더케이트윈타워)||37.5790645|126.970263|인천광역시 미추홀구 매소홀로 618 (임대기간: 2018/07/01 ~ 2020/06/30)인천광역시 강화군 삼산면 서검리 87-27번지 일부 (임대기간: 2017/09/01 ~ 2019/09/30)인천광역시 연수구 송도동 29-6번지 (임대기간: 2018/01/22 ~ 2020/01/21)인천광역시 부평구 십정동 100-1번지 (임대기간: 2018/05/16 ~ 2020/05/15)|||1227|1219|8|0|0||||||||09:00|18:00|||||연중무휴|https://sccd.wooribank.com/ccd/Dream?withyou=CDFNS0119|정원재|1588-9955|2018-10-22|3000000|서울특별시 종로구
지지렌트카|주사업장|서울특별시 서초구 서초대로 3-4, 비-121호 (방배동, 디오슈페리움1차)||37.485966|126.983054|서울특별시 강서구 까치산로10길 70(화곡동)|서울특별시 강서구 화곡동 61-184 화일초 공영 주차장||49|48|1|0|0||||||||09:00|19:00||||||||02-532-7791|2018-07-13|3210000|서울특별시 서초구
지지렌트카|주사업장|서울특별시 서초구 서초대로 3-4, 비-121호 (방배동, 디오슈페리움1차)||37.485966|126.983054|서울특별시 성동구 마조로18길 20(마장동 외 3필지)|||44|44|0|0|0||||||||09:00|19:00||||||||02-532-7791|2018-07-13|3210000|서울특별시 서초구
디에이에프에스|주사업장|서울특별시 서초구 양재대로11길 36 은관105호 (양재동, 오토갤러리)||37.461806|127.035344|서울특별시 서초구 양재대로 12길25(양재동)|||119|119|0|0|0||||||||08:30|17:30||||||||2059-5776|2018-07-13|3210000|서울특별시 서초구
디에이에프에스|주사업장|서울특별시 서초구 양재대로11길 36 은관105호 (양재동, 오토갤러리)||37.461806|127.035344|서울특별시 성동구 마조로 18길 20|||154|153|1|0|0||||||||08:30|17:30||||||||2059-5776|2018-07-13|3210000|서울특별시 서초구
티에이렌터카|주사업장|서울특별시 서초구 청계산로 217, 1층||37.446269|127.0571361|서울특별시 성북구 장위3동 77-79|서울특별시 성북구 장위3동 77-79||13|1|12|0|0||||||||08:00|20:00||||||||6673-5500|2018-07-13|3210000|서울특별시 서초구
티에이렌터카|주사업장|서울특별시 서초구 청계산로 217, 1층||37.446269|127.0571361|서울특별시 서초구 청계산로 217|||44|15|29|0|0||||||||08:00|20:00||||||||6673-5500|2018-07-13|3210000|서울특별시 서초구
하이원렌터카|주사업장|서울특별시 서초구 효령로 304, 14층4호 (서초동, 국제전자센터)||37.484674|127.017773|서울특별시 송파구 백제고분로32길 25-17(삼전동)|서울특별시 송파구 삼전동 175-8 삼전동 공영주차장||32|32|0|0|0||||||||09:00|20:00||||||||1588-8981|2018-07-13|3210000|서울특별시 서초구
하이원렌터카|영업소|인천광역시 부평구 부평대로 298(갈산동)|인천광역시 부평구 갈산동 151-18 내 제1층제1호|37.517993|126.721865|인천광역시 연수구 테크노파크로 164(송도동)|인천광역시 연수구 송도동 24-5 중앙공원주차장||19|16|3|0|0||||||||09:00|20:00||||||||1588-8981|2018-07-13|3210000|서울특별시 서초구
하이원렌터카|영업소|서울특별시 광진구 능동로37길 31|서울특별시 광진구 중곡동 639-17 1층|37.558415|127.078038|서울특별시 양천구 월정로 257 신월주차장|||10|10|0|0|0||||||||09:00|20:00||||||||1588-8981|2018-07-13|3210000|서울특별시 서초구
하이원렌터카|영업소|서울특별시 강북구 도봉로 352 109호||37.638612|127.027012|서울특별시 강서구 양천로 7, 외 2필지(방화동)|||17|17|0|0|0||||||||09:00|20:00||||||||1588-8981|2018-07-13|3210000|서울특별시 서초구
하이원렌터카|영업소|경기도 성남시 분당구 성남대로172번길 24(금곡동)||37.350887|127.111498|경기도 성남시 분당구 구미로9번길 25(구미동)|||10|10|0|0|0||||||||09:00|20:00||||||||1588-8981|2018-07-13|3210000|서울특별시 서초구
센트로렌터카|주사업장|서울특별시 서초구 양재대로11길 36 금관 304-1호 (양재동, 오토갤러리)||37.461806|127.035344|서울특별시 강서구 마곡서로 101 동익드미라벨 주차장|||69|68|1|0|0||||||||09:30|18:30||||||||3412-0829|2018-07-13|3210000|서울특별시 서초구
거성렌트카|주사업장|서울특별시 서초구 청계산로 217, 2층 254호(신원동, 자연누리오피스텔)||37.446712|127.057141|서울특별시 동작구 흑석동 233-25,26,27,29,74|서울특별시 동작구 흑석동 233-25,26,27,29,74||22|21|1|0|0||||||||10:00|20:00||||||||2043-4888|2018-07-13|3210000|서울특별시 서초구
거성렌트카|영업소|경기도 남양주시 진관로153||37.624954|127.1672562|경기도 남양주시 진관로153|||2|2|0|0|0||||||||10:00|20:00||||||||2043-4888|2018-07-13|3210000|서울특별시 서초구
거성렌트카|영업소|경기도 남양주시 진관로153||37.624954|127.2575421|경기도 남양주시 마치로 49|||24|24|0|0|0||||||||10:00|20:00||||||||2043-4888|2018-07-13|3210000|서울특별시 서초구
거성렌트카|영업소|경기도 양평군 양평읍 경강로 1736||37.501921|127.473723|경기도 양평군 양평읍 경강로 1736|||5|5|0|0|0||||||||10:00|20:00||||||||2043-4888|2018-07-13|3210000|서울특별시 서초구
지모터스|주사업장|서울특별시 서초구 강남대로39길 15-3, 보전빌딩 401호||37.485868|127.032457|서울특별시 성북구 보문로 168 성북구청 공영주차장|||109|107|2|0|0||||||||09:00|18:00||||||||070-4616-6552|2018-07-13|3210000|서울특별시 서초구
다온오토|주사업장|서울특별시 서초구 강남대로39길 15-3, 보전빌딩 401호||37.485868|127.032457|서울특별시 성동구 마조로 18길 20|||117|113|4|0|0||||||||09:00|18:00||||||||070-5121-0013|2018-07-13|3210000|서울특별시 서초구
플랫|주사업장|서울특별시 서초구 서초대로27길 33, 2층||37.489421|126.994032|서울특별시 서초구 양재대로12길 25(양재동)|서울특별시 서초구 양재동 225||60|60|0|0|0||||||||09:00|20:00||||||||1544-7198|2018-07-13|3210000|서울특별시 서초구
플랫|주사업장|서울특별시 서초구 서초대로27길 33, 2층||37.489421|126.994032|서울특별시 서초구 서초동 1325-6|서울특별시 서초구 서초동 1325-6||1|1|0|0|0||||||||09:00|20:00||||||||1544-7198|2018-07-13|3210000|서울특별시 서초구
플랫|주사업장|서울특별시 서초구 서초대로27길 33, 2층||37.489421|126.994032|서울특별시 서초구 동작대로 120(방배동)|서울특별시 서초구 방배동 1669||5|4|1|0|0||||||||09:00|20:00||||||||1544-7198|2018-07-13|3210000|서울특별시 서초구
플랫|주사업장|서울특별시 서초구 서초대로27길 33, 2층||37.489421|126.994032|서울특별시 강서구 마곡서로 101|||20|20|0|0|0||||||||09:00|20:00||||||||1544-7198|2018-07-13|3210000|서울특별시 서초구
플랫|영업소|경기도 고양시 덕양구 마상로57번길 110(주교동)||37.665653|126.834302|경기도 고양시 일산서구 일중로15번길 55(일산동)|||5|5|0|0|0||||||||09:00|20:00||||||||1544-7198|2018-07-13|3210000|서울특별시 서초구
플랫|영업소|경기도 고양시 덕양구 마상로57번길 110(주교동)||37.665653|126.834302|경기도 고양시 일산서구 주화로 210|||5|5|0|0|0||||||||09:00|20:00||||||||1544-7198|2018-07-13|3210000|서울특별시 서초구
플랫|영업소|경기도 고양시 덕양구 마상로57번길 110(주교동)||37.665653|126.834302|경기도 고양시 일산동구 위시티2로 11번길 31|||4|4|0|0|0||||||||09:00|20:00||||||||1544-7198|2018-07-13|3210000|서울특별시 서초구
플랫|영업소|서울특별시 강남구 남부순환로363길 13, 백광빌딩6층||37.486028|127.037679|서울특별시 강남구 남부순환로363길 13|||2|2|0|0|0||||||||09:00|20:00||||||||1544-7198|2018-07-13|3210000|서울특별시 서초구
플랫|영업소|서울특별시 강남구 남부순환로363길 13, 백광빌딩6층||37.486028|127.037679|서울특별시 강남구 강남대로 132길 55|||0|0|0|0|0||||||||09:00|20:00||||||||1544-7198|2018-07-13|3210000|서울특별시 서초구
스타렌터카코리아|주사업장|서울특별시 서초구 방배로 137, 9층(방배동)||37.486062|126.994269|서울특별시 강서구 방화대로 241(공항동, 공항중학교)|||500|500|0|0|0||||||||09:00|18:00||||||||02-560-4500|2018-07-13|3210000|서울특별시 서초구
스타렌터카코리아|주사업장|서울특별시 서초구 방배로 137, 9층(방배동)||37.486062|126.994269|서울특별시 서초구 양재대로12길 25(양재동)|||554|554|0|0|0||||||||09:00|18:00||||||||02-560-4500|2018-07-13|3210000|서울특별시 서초구
스타렌터카코리아|주사업장|서울특별시 서초구 방배로 137, 9층(방배동)||37.486062|126.994269|서울특별시 송파구 백제고분로 32길 25-17(삼전동 175-8)|||666|666|0|0|0||||||||09:00|18:00||||||||02-560-4500|2018-07-13|3210000|서울특별시 서초구
스타렌터카코리아|주사업장|서울특별시 서초구 방배로 137, 9층(방배동)||37.486062|126.994269|서울특별시 강서구 강서로52길 34(내발산동)|서울특별시 강서구 내발산동 652-4 (블리스 제2주차장)||666|666|0|0|0||||||||09:00|18:00||||||||02-560-4500|2018-07-13|3210000|서울특별시 서초구
스타렌터카코리아|영업소|부산광역시 수영구 수영로 434 남천동||35.144472|129.109792|부산광역시 부산진구 부전동 521-1|부산광역시 부산진구 부전동 521-1||166|166|0|0|0||||||||09:00|18:00||||||||02-560-4500|2018-07-13|3210000|서울특별시 서초구
스타렌터카코리아|영업소|부산광역시 수영구 수영로 434 남천동||35.144472|129.109792|부산광역시 남구 용당동 206-5|부산광역시 남구 용당동 206-5||158|158|0|0|0||||||||09:00|18:00||||||||02-560-4500|2018-07-13|3210000|서울특별시 서초구
스타렌터카코리아|영업소|부산광역시 수영구 수영로 434 남천동||35.144472|129.109792|부산광역시 기장군 철마면 반송로 1090|||166|166|0|0|0||||||||09:00|18:00||||||||02-560-4500|2018-07-13|3210000|서울특별시 서초구
우신렌터카|주사업장|서울특별시 서초구 과천대로 840(방배동)||37.467123|127.0385954|서울특별시 서초구 양재대로12길 25(양재동)|||18|18|0|0|0||||||||09:00|18:00||||||||02-501-5766|2018-07-13|3210000|서울특별시 서초구
우신렌터카|주사업장|서울특별시 서초구 과천대로 840(방배동)||37.467123|127.0385954|서울특별시 은평구 수색동 78-2 외 7필지|서울특별시 은평구 수색동 78-2 외 7필지||30|30|0|0|0||||||||09:00|18:00||||||||02-501-5766|2018-07-13|3210000|서울특별시 서초구
우신렌터카|주사업장|서울특별시 서초구 과천대로 840(방배동)||37.467123|127.0385954|서울특별시 마포구 마포동 180-1 외 23필지|서울특별시 마포구 마포동 180-1 외 23필지||3|3|0|0|0||||||||09:00|18:00||||||||02-501-5766|2018-07-13|3210000|서울특별시 서초구
삼보렌트카|주사업장|서울특별시 서초구 서초대로 127 1층(방배동)||37.488745|126.996099|서울특별시 중구 장충단로 72(장충동2가)|서울특별시 중구 장충동2가 201-6,7||786|750|36|3|0||||||||08:30|18:30||||||||02-591-9977|2018-07-13|3210000|서울특별시 서초구
삼보렌트카|영업소|충청북도 청주시 흥덕구 진재로110번길 37(복대동)|충청북도 청주시 흥덕구 복대동 293-1|36.639996|127.4317893|충청북도 청주시 흥덕구 진재로110번길 37(복대동)|||3|3|0|0|0||||||||08:30|18:30||||||||02-591-9977|2018-07-13|3210000|서울특별시 서초구
클로버렌트카|주사업장|서울특별시 서초구 효령로 92, 2층 21호(방배동, 대우프라자)||37.4601863|126.994564|서울특별시 서초구 양재대로12길 25(양재동)|서울특별시 서초구 양재동 225-5||13|13|0|0|0||||||||09:00|18:00||||||||02-525-3860|2018-07-13|3210000|서울특별시 서초구
클로버렌트카|영업소|경기도 평택시 청북읍 고잔6길 119-13||37.0406844|126.893698|경기도 평택시 청북읍 고잔6길 119-13|||176|149|27|0|0||||||||09:00|18:00||||||||02-525-3860|2018-07-13|3210000|서울특별시 서초구
강남렌트카|주사업장|서울특별시 서초구 바우뫼로 41길 72-2, 301호||37.483516|126.8901326|서울특별시 영등포구 국회대로22길20|||28|28|0|0|0||||||||09:00|18:00||||||||02-575-6486|2018-07-13|3210000|서울특별시 서초구
강남렌트카|영업소|경기도 성남시 수정구 시민로 173(신흥동)||37.443393|127.142342|경기도 성남시 수정구 시민로 173(신흥동)|||28|28|0|0|0||||||||09:00|18:00||||||||02-575-6486|2018-07-13|3210000|서울특별시 서초구
빵빵카|주사업장|서울특별시 서초구 신반포로23길 78-9(잠원동)||37.511685|127.0222599|서울특별시 서초구 성촌4길 19|||70|66|4|0|0||||||||08:30|18:00||||||||02-592-0079|2018-07-13|3210000|서울특별시 서초구
빵빵카|주사업장|서울특별시 서초구 신반포로23길 78-9(잠원동)||37.511685|127.0222599|서울특별시 서초구 우면동 700|서울특별시 서초구 우면동 700||10|10|0|0|0||||||||08:30|18:00||||||||02-592-0079|2018-07-13|3210000|서울특별시 서초구
