INPUT|ID|BRANCH|OLDADDR|NEWADDR|TELL|CAT|XCORD|YCORD|URL|CAR_ENT|WALK_ENT|MENU|TIME
피자헛|11625143|피자헛 방이점|서울특별시 송파구 방이1동 160 피자헛 방이점|서울특별시 송파구 가락로 278 그랜드빌딩 1층 피자헛 방이점|02-443-2123|['음식점', '피자']|127.1198520|37.5124386|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 127.119956, 'y': 37.512554}]|[{'rep': True, 'x': 127.119956, 'y': 37.512554}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|31443828|피자헛 광주금호점|광주광역시 서구 금호동 732-8|광주광역시 서구 운천로 82 로얄빌딩|070-7618-7736|['음식점', '피자']|126.8589338|35.1399747|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.858857, 'y': 35.140061}]|[{'rep': True, 'x': 126.858857, 'y': 35.140061}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1778814175|피자헛 광주충장로점|광주광역시 동구 궁동 1-3|광주광역시 동구 중앙로 218|062-225-3414|['음식점', '피자']|126.9178036|35.1518688|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 126.917726, 'y': 35.151914}]|[{'rep': True, 'x': 126.917726, 'y': 35.151914}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11625008|피자헛 상인역2호점|대구광역시 달서구 상인동 730|대구광역시 달서구 월배로 227|053-642-0278|['음식점', '피자']|128.5379260|35.8194018|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.538349, 'y': 35.819279}]|[{'rep': True, 'x': 128.538349, 'y': 35.819279}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11624388|피자헛 대구수성2호점|대구광역시 수성구 수성동4가 1085-5|대구광역시 수성구 달구벌대로 2337|053-753-0681|['음식점', '피자']|128.6182620|35.8598740|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.618373, 'y': 35.859812}]|[{'rep': True, 'x': 128.618373, 'y': 35.859812}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1777566927|피자헛 대구황금역점|대구광역시 수성구 지산동 940|대구광역시 수성구 청수로 166|053-766-9250|['음식점', '피자']|128.6260762|35.8389611|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.6260516, 'y': 35.8388022}]|None|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1259589765|피자헛 대구칠곡본점|대구광역시 북구 동천동 905-3|대구광역시 북구 팔거천동로 206|053-325-5580|['음식점', '피자']|128.5585314|35.9423560|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.558649, 'y': 35.942473}]|[{'rep': True, 'x': 128.558337, 'y': 35.942304}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|13558237|피자헛 성서계명대점|대구광역시 달서구 신당동 1804-4|대구광역시 달서구 계대동문로 24|053-264-0588|['음식점', '피자']|128.4947889|35.8553417|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.494755, 'y': 35.855442}]|[{'rep': True, 'x': 128.494755, 'y': 35.855442}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|30882495|피자헛 대구감삼점|대구광역시 달서구 감삼동 64-10|대구광역시 달서구 달구벌대로 1629|070-7600-0391|['음식점', '피자']|128.5443830|35.8531930|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.544292, 'y': 35.853188}]|[{'rep': True, 'x': 128.544292, 'y': 35.853188}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|36200264|피자헛 대구침산점|대구광역시 북구 칠성동2가 81-3|대구광역시 북구 침산로 38|053-295-5588|['음식점', '피자']|128.5893418|35.8797439|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.589247, 'y': 35.879734}]|None|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|36203031|피자헛 대구안심점|대구광역시 동구 동호동 106-25|대구광역시 동구 경안로 751|053-961-8844|['음식점', '피자']|128.7134609|35.8692461|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.71335, 'y': 35.869114}]|[{'rep': True, 'x': 128.71335, 'y': 35.869114}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|31004740|피자헛 시지광장점|대구광역시 수성구 신매동 567-41|대구광역시 수성구 신매로19길 54|053-475-5588|['음식점', '피자']|128.7067878|35.8395439|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.706731, 'y': 35.83948}]|[{'rep': True, 'x': 128.706731, 'y': 35.83948}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1224927515|피자헛 대구성당점|대구광역시 달서구 성당동 567-1|대구광역시 달서구 구마로39길 92|053-627-9034|['음식점', '피자']|128.5489659|35.8415295|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.548891, 'y': 35.841348}]|[{'rep': True, 'x': 128.549049, 'y': 35.841575}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1659386814|피자헛 대구태전점|대구광역시 북구 태전동 1178|대구광역시 북구 매전로 46|053-314-5582|['음식점', '피자']|128.5466331|35.9096602|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.546745, 'y': 35.909595}]|[{'rep': True, 'x': 128.546761, 'y': 35.909706}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|308117283|피자헛 복현점|대구광역시 북구 복현동 200-2|대구광역시 북구 공항로 8|053-939-0213|['음식점', '피자']|128.6160854|35.8976345|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.616184, 'y': 35.897716}]|[{'rep': True, 'x': 128.616184, 'y': 35.897716}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1933330928|피자헛 대구현풍점|대구광역시 달성군 현풍읍 중리 489|대구광역시 달성군 현풍읍 테크노상업로 46 102호|053-591-7942|['음식점', '피자']|128.4547324|35.6927028|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 128.4550277, 'y': 35.6925143}]|[{'rep': True, 'x': 128.4545369, 'y': 35.6925239}, {'rep': False, 'x': 128.4548924, 'y': 35.6924569}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11840635|피자헛부산덕천점|부산광역시 북구 덕천동 400-17|부산광역시 북구 만덕대로 12|051-335-5202|['음식점', '피자']|129.0064456|35.2102108|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.006485, 'y': 35.210293}]|[{'rep': True, 'x': 129.006485, 'y': 35.210293}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1667261343|피자헛 서면2호점|부산광역시 부산진구 부전동 175|부산광역시 부산진구 중앙대로680번가길 38|070-7843-2770|['음식점', '피자']|129.0612486|35.1551443|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.061422, 'y': 35.154973}]|[{'rep': True, 'x': 129.061187, 'y': 35.155334}, {'rep': False, 'x': 129.061676, 'y': 35.155146}, {'rep': False, 'x': 129.060862, 'y': 35.155136}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|32630735|피자헛 부산센텀점|부산광역시 해운대구 우2동 1506 센텀스퀘어상가 204호, 205호|부산광역시 해운대구 센텀3로 26 센텀스퀘어|070-7006-6484|['음식점', '피자']|129.1334702|35.1671573|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.1338999, 'y': 35.1671246}]|[{'rep': True, 'x': 129.1337206, 'y': 35.1673439}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11625039|피자헛 부산온천점|부산광역시 동래구 온천1동 154-12|부산광역시 동래구 온천장로 96|051-557-1718|['음식점', '피자']|129.0835427|35.2195276|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.083412, 'y': 35.2195}]|[{'rep': True, 'x': 129.083412, 'y': 35.2195}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11625064|피자헛 신해운대점|부산광역시 해운대구 좌동 1327-5|부산광역시 해운대구 좌동순환로 308 송강빌딩|051-704-6862|['음식점', '피자']|129.1825760|35.1686194|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.182425, 'y': 35.168623}]|[{'rep': True, 'x': 129.182729, 'y': 35.168591}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11625057|피자헛 부산대연점|부산광역시 남구 대연동 324-17|부산광역시 남구 수영로 274 새신흥화원|051-621-1320|['음식점', '피자']|129.0964716|35.1355032|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.096303, 'y': 35.135634}]|[{'rep': True, 'x': 129.096303, 'y': 35.135634}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|11625034|피자헛 부산진역점|부산광역시 동구 수정동 1-61|부산광역시 동구 중앙대로 377|070-7709-6235|['음식점', '피자']|129.0488682|35.1291692|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.048922, 'y': 35.129101}]|[{'rep': True, 'x': 129.048922, 'y': 35.129101}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|20952860|피자헛 부산구서점|부산광역시 금정구 구서동 86-89 1층|부산광역시 금정구 중앙대로1841번길 17 우리들학원|070-4282-1007|['음식점', '피자']|129.0908175|35.2485293|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.090806, 'y': 35.248622}]|[{'rep': True, 'x': 129.090894, 'y': 35.248592}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|1433835189|피자헛 부산연산점|부산광역시 연제구 거제동 1470-14|부산광역시 연제구 중앙대로 1174|051-864-3422|['음식점', '피자']|129.0812062|35.1925366|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.08085, 'y': 35.192369}]|[{'rep': True, 'x': 129.08085, 'y': 35.192369}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|33238048|피자헛부산화명3호점|부산광역시 북구 화명동 182-5|부산광역시 북구 금곡대로 414|070-4716-8757|['음식점', '피자']|129.0130694|35.2452096|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.013003, 'y': 35.245281}]|[{'rep': True, 'x': 129.013003, 'y': 35.245281}, {'rep': False, 'x': 129.013145, 'y': 35.245264}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
피자헛|37393220|피자헛 부산영도점|부산광역시 영도구 동삼동 1170 일동미라주브라이튼상가 106호|부산광역시 영도구 동삼북로 20 일동미라주브라이튼상가 106호|051-404-5588|['음식점', '피자']|129.0709050|35.0822093|http://www.pizzahut.co.kr/|[{'rep': True, 'x': 129.071045, 'y': 35.082374}]|[{'rep': True, 'x': 129.071045, 'y': 35.082374}]|얼티밋 치즈포켓 L 25,130 | 티본 스테이크&쉬림프 L 25,130 | 베이컨 포테이토 L 23,730 | 이탈리안 살시챠 L 25,130 | 팬 페퍼로니 L 16,910 | 팬 수퍼 슈프림 L 20,310 | 메가더블세트 19,900 | 리치골드 토핑킹 L 25,130 | 블랙알리오 스테이크 L 25,130|평일 11:00~23:00 (정확한 운영시간은 지점별 문의필수) | 주말 11:00~23:00 (정확한 운영시간은 지점별 문의필수)
