##NAME|SUBNAME|TELNUM|ADDR|NEWADDR|ID|FEAT@@CU
CU|청학점|031-848-6108|경기도 남양주시 별내면 청학리 418-3번지 금강종합쇼핑센터 102 101호|경기도 남양주시 별내면 청학로68번길 3, 금강종합쇼핑센터 102(청학리) 101호|24578|24시간;택배;베이커리;커피;스포츠토토;ATM
CU|청학제일점|032-833-0089|인천광역시 연수구 청학동 528-1번지 1층|인천광역시 연수구 청학로16번길 4,  (청학동) 1층|14709|24시간;택배;베이커리;커피;스포츠토토;ATM
CU|청학중앙점|070-4230-0115|인천광역시 연수구 청학동 569-1번지 창성시티빌라|인천광역시 연수구 비류대로294번길 32-27, (청학동, 창성시티빌라)|25280|24시간;택배;커피;ATM
CU|청학타운점|032-811-9681|인천광역시 연수구 청학동 496번지 로얄프라자|인천광역시 연수구 청명로 34 로얄프라자|28112|24시간;택배;튀김;커피;ATM
CU|청학플러스점|032-858-8976|인천광역시 연수구 청학동 537-13번지 일부 1층|인천광역시 연수구 청학로6번길 33, 일부  (청학동) 1층|26117|24시간;택배;커피;ATM
CU|청학현대점|032-834-2660|인천광역시 연수구 청학동 551-3번지|인천광역시 연수구 계림로112번길 4, (청학동)|21465|24시간;택배;베이커리;튀김;커피;ATM
CU|청화빌딩점|02-2272-2356|서울특별시 중구 쌍림동 22-1번지|서울특별시 중구 퇴계로 299, (쌍림동)|30797|커피
CU|초량대박점||부산광역시 동구 수정동 1043-54번지|부산광역시 동구 홍곡로 47|33967|24시간;택배;커피
CU|초량망양로점||부산광역시 동구 초량동 754-348번지|부산광역시 동구 망양로 608|33159|24시간;택배
CU|초량온사랑점|051-464-9482|부산광역시 동구 초량동 547-11번지|부산광역시 동구 초량중로 34, (초량동)|25249|24시간;택배;커피;ATM
CU|초량육거리점|051-442-6760|부산광역시 동구 초량동 281-17번지|부산광역시 동구 초량로 37, (초량동)|16580|24시간;택배;커피;ATM
CU|초량중앙대로점|051-465-5028|부산광역시 동구 초량동 1152-1번지 금산빌딩 1층|부산광역시 동구 중앙대로 328, 금산빌딩  (초량동) 1층|24593|24시간;택배;커피;ATM
CU|초월롯데점||경기도 광주시 초월읍 쌍동리 391번지 초월롯데캐슬아파트상가|경기도 광주시 초월읍 경충대로 1065-1 초월롯데캐슬아파트상가 (쌍동리) 초월롯데캐슬아파트상가|34032|택배;커피
CU|초월산이점|070-8860-8685|경기도 광주시 초월읍 산이리 432번지 산이리대주파크빌 1층|경기도 광주시 초월읍 경충대로 923 (산이리, 산이리대주파크빌) 산이리대주파크빌 1층|32878|택배;커피
CU|초읍대공원점|051-817-9829|부산광역시 부산진구 초읍동 171-2번지|부산광역시 부산진구 성지로 160, (초읍동)|20706|24시간;택배;튀김;커피;ATM
CU|초읍대로점|051-808-3917|부산광역시 부산진구 초읍동 215-14번지|부산광역시 부산진구 성지로 74, (초읍동)|24132|택배;ATM
CU|초읍성지곡점|010-6676-7849|부산광역시 부산진구 초읍동 352-6번지|부산광역시 부산진구 성지곡로 29-2|29741|24시간;택배;커피;ATM
CU|초읍자이점|051-802-7635|부산광역시 부산진구 초읍동 271-28번지|부산광역시 부산진구 새싹로 197, (초읍동)|21659|24시간;ATM
CU|초읍점|051-807-2223|부산광역시 부산진구 초읍동 208-2번지|부산광역시 부산진구 성지로 102, (초읍동)|22568|24시간;택배;커피;ATM
CU|초읍창곡점|051-803-6848|부산광역시 부산진구 초읍동 271-1번지|부산광역시 부산진구 새싹로 237, (초읍동)|20571|24시간
CU|초전푸르지오점|055-757-0117|경상남도 진주시 초전동 1648-1번지|경상남도 진주시 초장로14번길 4-2, (초전동)|31933|24시간;택배;커피
CU|초지주공빌점|031-410-5126|경기도 안산시 단원구 초지동 738번지 주공그린빌18단지아파트 1층 상가동 101호|경기도 안산시 단원구 초지2로 12, (초지동, 주공그린빌18단지아파트) 1층 상가동 101호|14132|24시간;택배;커피;ATM
CU|총신대종합관점||서울특별시 동작구 사당3동 200-1번지 대한예수교장로회총회신학원|서울특별시 동작구 사당로 143 대한예수교장로회총회신학원 (사당동) 대한예수교장로회총회신학원|34147|택배;튀김;커피
CU|촬영소사거리점|02-2212-2950|서울특별시 동대문구 장안동 141-10번지 장수빌딩 105 1층 105, 106호|서울특별시 동대문구 답십리로 237, 장수빌딩 105(장안동) 1층 105, 106호|14557|24시간;택배;베이커리;커피;ATM
CU|추부휴게소점|041-752-2598|충청남도 금산군 추부면 신평리 580-11번지|충청남도 금산군 추부면 서대산로 523, (신평리)|25000|24시간;택배;커피;ATM
CU|추풍령점|043-742-6565|충청북도 영동군 추풍령면 추풍령리 343-5번지|충청북도 영동군 추풍령면 추풍령로 494, (추풍령리)|08941|커피
CU|축산항점|054-734-0825|경상북도 영덕군 축산면 축산리 110-2번지|경상북도 영덕군 축산면 영덕대게로 2080, (축산리)|21353|24시간;택배;커피;ATM
CU|축석고개점|031-544-7101|경기도 포천시 소흘읍 이동교리 738-14번지 1층 A동|경기도 포천시 소흘읍 광릉수목원로 1185,  (이동교리) 1층 A동|16929|24시간;택배;베이커리;튀김;커피;스포츠토토;ATM
CU|춘양중앙점|054-674-2231|경상북도 봉화군 춘양면 의양리 366-17번지|경상북도 봉화군 춘양면 의양로 31, (의양리)|12998|베이커리;튀김;커피
CU|춘장대점|041-951-8470|충청남도 서천군 서면 도둔리 463-7번지|충청남도 서천군 서면 춘장대길 4, (도둔리)|08833|24시간;택배;튀김;커피;ATM
CU|춘장대해수욕장점|041-952-0553|충청남도 서천군 서면 도둔리 1314번지|충청남도 서천군 서면 춘장대길 20-6, (도둔리)|15582|커피
CU|춘천E편한점|033-251-2656|강원도 춘천시 소양로2가 165-2번지|강원도 춘천시 서부대성로 18, (소양로2가)|22221|24시간;택배;커피;ATM
CU|춘천강남플러스점||강원도 춘천시 온의동 514-1번지|강원도 춘천시 영서로2279번길 20 (온의동)|32364|24시간;택배;튀김;커피;ATM
CU|춘천강촌역점|033-261-8081|강원도 춘천시 남산면 방곡리 400번지 1층|강원도 춘천시 남산면 강촌로 143,  (방곡리) 1층|13911|택배;커피;ATM
CU|춘천거두오스타점|033-263-9702|강원도 춘천시 동내면 거두리 1004-6번지|강원도 춘천시 동내면 외솔길 51, (거두리)|26140|24시간;택배;커피;ATM
CU|춘천거두원룸점|033-264-9572|강원도 춘천시 동내면 거두리 1123-4번지|강원도 춘천시 동내면 거두택지길 64, (거두리)|22547|24시간;택배;튀김;커피;ATM
CU|춘천거두호반점|033-262-9702|강원도 춘천시 동내면 거두리 1060번지 1층|강원도 춘천시 동내면 외솔길19번길 80-10, (거두리) 1층|12464|24시간;택배;커피
CU|춘천경강역점|033-263-2115|강원도 춘천시 남산면 서천리 213-2번지|강원도 춘천시 남산면 서백길 66, (서천리)|21368|24시간;택배;커피;ATM
CU|춘천경춘대로점|033-263-8639|강원도 춘천시 서면 안보리 178번지 1층|강원도 춘천시 서면 경춘로 635 1층|24880|24시간;택배;커피;ATM
CU|춘천고은쉼터점|033-262-4454|강원도 춘천시 동내면 고은리 501-1번지||28366|24시간;택배;커피;ATM
CU|춘천교육대학교점|033-262-1619|강원도 춘천시 석사동 339번지 춘천교육대학교 BTL기숙사|강원도 춘천시 공지로 126 춘천교육대학교 BTL기숙사|28346|택배;커피
CU|춘천대학로점|033-254-8589|강원도 춘천시 효자동 770-8번지|강원도 춘천시 백령로 111, (효자동)|25052|24시간;택배;튀김;커피
CU|춘천동면점|033-241-4477|강원도 춘천시 동면 지내리 210-5번지|강원도 춘천시 동면 가산로 81|32022|택배;튀김;커피
CU|춘천동부시장점|033-252-5984|강원도 춘천시 운교동 187번지|강원도 춘천시 춘천로185번길 16-8, (운교동)|15854|24시간;택배;ATM
CU|춘천두미르2차점|033-256-3925|강원도 춘천시 근화동 236-31번지||32487|24시간;택배;베이커리;커피
CU|춘천두미르레스텔점|033-253-2521|강원도 춘천시 우두동 685-4번지|강원도 춘천시 충열로7번길 21|31694|24시간;택배;튀김;커피
CU|춘천두미르플러스점|033-255-2217|강원도 춘천시 우두동 759-20번지|강원도 춘천시 영서로 2790-1, (우두동)|24486|24시간;택배;튀김;커피;ATM
CU|춘천명동점|033-243-0482|강원도 춘천시 중앙로2가 25번지|강원도 춘천시 중앙로 63-1, (중앙로2가)|08927|24시간;택배;커피;ATM
CU|춘천미소점|033-243-1118|강원도 춘천시 근화동 289-15번지|강원도 춘천시 근화길15번길 37, (근화동)|32857|24시간;택배;튀김;커피
CU|춘천백령점|033-253-0261|강원도 춘천시 효자동 178-54번지|강원도 춘천시 백령로 67, (효자동)|31029|24시간;택배;커피;ATM
CU|춘천봄내3주공점|070-8809-4545|강원도 춘천시 석사동 820-1번지 석사동퇴계3주공아파트 상가동|강원도 춘천시 퇴계로 220-17, 석사동퇴계3주공아파트 상가동(석사동)|27033|24시간;택배;커피;ATM
CU|춘천브라운점|033-254-7417|강원도 춘천시 죽림동 189번지 브라운가아파트 7동 1108호|강원도 춘천시 중앙로67번길 18, (죽림동, 브라운가아파트) 7동 1108호|16081|커피;ATM
CU|춘천사농쉼터점|033-242-9185|강원도 춘천시 신사우동 271-26번지|강원도 춘천시 영서로 3057, (사농동)|27616|택배;튀김;커피
CU|춘천사농점|033-255-9689|강원도 춘천시 사농동 810번지 춘천롯데캐슬더퍼스트2단지아파트|강원도 춘천시 마장길 60, (사농동, 춘천롯데캐슬더퍼스트2단지아파트)|20141|택배;커피
CU|춘천사대부고점|033-243-2933|강원도 춘천시 효자동 633-11번지 1층|강원도 춘천시 서부대성로 255, (효자동) 1층|29338|24시간;택배;커피;ATM
CU|춘천샘밭대로점|033-241-2023|강원도 춘천시 신북읍 율문리 79-3번지|강원도 춘천시 신북읍 신샘밭로 469, (율문리)|24538|택배;커피
CU|춘천샹떼PC방점|010-3399-6775|강원도 춘천시 석사동 652번지|강원도 춘천시 후석로 47|33946|24시간;커피
CU|춘천서면점|033-241-6132|강원도 춘천시 동면 999-1번지|강원도 춘천시 서면 박사로 929|28008|택배;튀김;커피
CU|춘천서부점|033-264-2145|강원도 춘천시 석사동 838-6번지|강원도 춘천시 새롬공원길5번길 38, (석사동)|06280|24시간;택배;커피;ATM
CU|춘천서천점|033-264-0911|강원도 춘천시 남산면 서천리 589-3번지|강원도 춘천시 남산면 경춘로 138, (서천리)|18929|24시간;택배;커피
CU|춘천석사두산점||강원도 춘천시 석사동 727-4번지 두산아파트|강원도 춘천시 후석로186번길 25 (석사동, 두산아파트) 두산아파트|34283|
CU|춘천석사중앙점|033-261-8858|강원도 춘천시 석사동 639번지|강원도 춘천시 벌말길 90, (석사동)|12092|24시간;택배;커피;ATM
CU|춘천석사카페점|033-262-0276|강원도 춘천시 석사동 694-2번지|강원도 춘천시 효석로67번길 25, (석사동)|27026|24시간;택배;커피;ATM
CU|춘천세경플러스점|033-910-7214|강원도 춘천시 효자동 18-76번지|강원도 춘천시 백령로 177 (효자동)|31811|24시간;택배;커피;ATM
CU|춘천소양강점|033-242-5208|강원도 춘천시 신북읍 천전리 67-7번지|강원도 춘천시 신북읍 신샘밭로 727, (천전리)|28674|24시간;택배;커피;ATM
CU|춘천소양로점|033-251-2521|강원도 춘천시 소양로1가 102-12번지|강원도 춘천시 소양로 216-1|30952|24시간;택배;커피
CU|춘천스무숲점|033-261-5886|강원도 춘천시 석사동 928-1번지|강원도 춘천시 스무숲길 35, (석사동)|09447|24시간;택배;튀김;커피;스포츠토토;ATM
CU|춘천시외버스터미널점|033-253-2283|강원도 춘천시 온의동 511번지|강원도 춘천시 경춘로 2341, (온의동)|14456|튀김;커피;ATM
CU|춘천시청점|033-257-3693|강원도 춘천시 조양동 25-1번지|강원도 춘천시 시청길 12, (조양동)|16086|24시간;택배;ATM
CU|춘천신북산천점|033-244-1504|강원도 춘천시 신북읍 산천리 290-1번지|강원도 춘천시 신북읍 장본길 2|32038|택배;튀김;커피
CU|춘천신우점|033-262-7189|강원도 춘천시 석사동 314-1번지|강원도 춘천시 공지로 112, (석사동)|07714|24시간;택배;커피;ATM
CU|춘천온의동점|033-257-0778|강원도 춘천시 온의동 148-5번지 1층|강원도 춘천시 영서로 2315-2,  (온의동) 1층|24766|24시간;택배;커피
CU|춘천온의타운점|033-256-7677|강원도 춘천시 온의동 70-4번지|강원도 춘천시 스포츠타운길 528|28595|24시간;택배;베이커리;커피;ATM
CU|춘천요선점|033-244-2441|강원도 춘천시 요선동 14-6번지|강원도 춘천시 서부대성로48번길 22, (요선동)|04417|24시간;택배;베이커리;커피;ATM
CU|춘천우두대로점|033-254-8660|강원도 춘천시 우두동 1060-10번지|강원도 춘천시 영서로 2752-1, (우두동)|24508|24시간;택배;커피;ATM
CU|춘천우두점|033-241-0799|강원도 춘천시 우두동 1055번지|강원도 춘천시 영서로2753번길 36, (우두동)|12611|24시간;택배;튀김;커피;ATM
CU|춘천운교로타리점|033-244-0081|강원도 춘천시 운교동 174-4번지|강원도 춘천시 금강로 114, (운교동)|13162|24시간;택배;커피;ATM
CU|춘천유엔아이점|033-242-8497|강원도 춘천시 동면 만천리 575-3번지|강원도 춘천시 동면 만천로143번길 54, (만천리)|29328|24시간;택배;베이커리;튀김;커피;ATM
CU|춘천인벤스점|033-251-3018|강원도 춘천시 우두동 1081번지|강원도 춘천시 충열로 27, (우두동)|31497|튀김;커피;ATM
CU|춘천장학점|033-253-2656|강원도 춘천시 동면 장학리 1003-2번지|강원도 춘천시 동면 춘천로449번길 12-2, (장학리)|21878|24시간;택배;커피;ATM
CU|춘천제일점|033-263-2306|강원도 춘천시 석사동 747-10번지|강원도 춘천시 우석로 65, (석사동)|16796|24시간;택배;베이커리;커피;ATM
