##NAME|SUBNAME|TELNUM|NEWADDR@@새마을금고
동광주새마을금고|충장지점|062-223-0612|광주 동구 경양로379번길 2
동광주새마을금고|장원지점|062-262-1047|광주 동구 무등로 499-1
동광주새마을금고|산수지점|062-223-0824|광주 동구 경양로 321
대광새마을금고|본점|062-222-5851|광주 동구 중앙로 254
대광새마을금고|서남지점|062-227-1532|광주 동구 문화전당로26번길 10
대광새마을금고|지산지점|062-222-1431|광주 동구 지산로 75
서석새마을금고|본점|062-222-4649|광주 동구 백서로 188
전남대학교병원새마을금고|본점|062-220-5067|광주 동구 제봉로 42
금남새마을금고|본점|062-232-7251|광주 동구 제봉로 180
금남새마을금고|충장지점|062-223-7217|광주 동구 충장로 30-1
동광새마을금고|본점|062-224-9759|광주 동구 구성로 219
푸른새마을금고|충장점지점|062-222-0253|광주 동구 서석로 37
남광주새마을금고|본점|062-224-3066|광주 동구 양림로 116-1
남광주새마을금고|학운학동지점|062-227-9341|광주 동구 의재로 13
남광주새마을금고|지원지점|062-228-4569|광주 동구 지원로 2
제일새마을금고|본점|062-526-4773|광주 동구 참판로 30
광주광역시청새마을금고|본점|062-613-5649|광주 서구 내방로 111
동광새마을금고|동림지점|062-515-9759|광주 서구 하남대로 670
푸른새마을금고|풍암금호점지점|062-681-0642|광주 서구 풍금로 40
온누리새마을금고|본점|062-363-5040|광주 서구 독립로204번길 6
온누리새마을금고|풍암지점|062-654-5040|광주 서구 풍암1로21번길 9-22
상무새마을금고|본점|062-371-0858|광주 서구 운천로184번길 8
상무새마을금고|치평지점|062-371-9377|광주 서구 상무중앙로 101
상무새마을금고|빛고을지점|062-374-0858|광주 서구 화정로 112
화정새마을금고|본점|062-363-3352|광주 서구 화운로156번길 15-1
화정새마을금고|선수촌지점|062-363-3354|광주 서구 군분로179번길 16
염주새마을금고|본점|062-375-2208|광주 서구 월드컵4강로28번길 3-1
기아자동차광주공장새마을금고|본점|062-370-1865|광주 서구 화운로 277
광주새마을금고|본점|062-361-3515|광주 서구 경열로146번길 3-2
광주새마을금고|풍암금호지점|062-651-6167|광주 서구 운천로 20
광주새마을금고|상무지점|062-362-6164|광주 서구 백석길 4
양동새마을금고|본점|062-361-1171|광주 서구 양동시장2길 24
양동새마을금고|매월지점|062-653-1161|광주 서구 매월1로 28
양동새마을금고|양3동지점|062-362-3333|광주 서구 천변좌로 144-1
신흥새마을금고|본점|062-368-5500|광주 서구 죽봉대로119번길 2
신흥새마을금고|광천지점|062-372-5547|광주 서구 화운로 304-1
신흥새마을금고|상무지점|062-385-4116|광주 서구 상무민주로 105
무등새마을금고|본점|062-365-5400|광주 서구 상무중앙로 43
무등새마을금고|풍암지점|062-682-4800|광주 서구 풍암2로57번길 10
증평새마을금고|본점|043-836-2442|충북 증평군 증평읍 중앙로 207-3
증평새마을금고|초중지점|043-836-5442|충북 증평군 증평읍 삼보로 82
단양새마을금고|본점|043-422-7684|충북 단양군 매포읍 평동로 134
단양새마을금고|단양지점|043-421-7684|충북 단양군 단양읍 삼봉로 290
옥천새마을금고|본점|043-732-1486|충북 옥천군 옥천읍 금장로 27
옥천새마을금고|안남지점|043-732-9994|충북 옥천군 안남면
이원새마을금고|본점|043-732-2757|충북 옥천군 이원면 묘목로 122
이원새마을금고|옥천지점|043-731-2767|충북 옥천군 옥천읍 금장로 117
불정새마을금고|본점|043-833-7788|충북 괴산군 불정면 목도로 54
괴산새마을금고|본점|043-832-2985|충북 괴산군 괴산읍 읍내로10길 2
보은새마을금고|본점|043-543-4121|충북 보은군 보은읍 삼산로 24-2
보은새마을금고|회인지점|043-542-9032|충북 보은군 회인면 회인로 39
보은새마을금고|삼산지점|043-543-4433|충북 보은군 보은읍 삼산남로 32
보은새마을금고|보은속리산지점|043-543-4431|충북 보은군 속리산면 법주사로 262
충주SM새마을금고|본점|043-852-9100|충북 충주시 관아4길 8
충주SM새마을금고|중앙지점|043-852-9104|충북 충주시 사직로 185
충주SM새마을금고|계명지점|043-847-9919|충북 충주시 사직로 301
예성새마을금고|본점|043-845-9300|충북 충주시 충인2길 16
예성새마을금고|용산지점|043-856-9121|충북 충주시 형설로 89
교현새마을금고|본점|043-847-5021|충북 충주시 갱고개로 27
교현새마을금고|예성지점|043-846-5021|충북 충주시 국원대로 114
문화새마을금고|본점|043-848-5510|충북 충주시 중앙로 20
문화새마을금고|문화지점|043-847-8577|충북 충주시 중원대로 3377
문화새마을금고|서충주지점|043-724-9001|충북 충주시 중앙탑면 원앙9길 10
남충주새마을금고|본점|043-844-6411|충북 충주시 호암중앙1로 25
남충주새마을금고|호암지점|043-844-6414|충북 충주시 호암수청2로 29
새충주새마을금고|본점|043-847-8336|충북 충주시 국원대로 38
새충주새마을금고|봉방지점|043-851-8336|충북 충주시 봉현로 76
새충주새마을금고|칠금지점|043-854-8336|충북 충주시 칠금18길 27
연수새마을금고|본점|043-842-5343|충북 충주시 갱고개로 145
연수새마을금고|연수지점|043-843-5343|충북 충주시 연원로 2-1
지현새마을금고|본점|043-855-6700|충북 충주시 예성로 82
지현새마을금고|남산지점|043-855-6701|충북 충주시 호암수청2로 78
한마음새마을금고|앙성지점|043-855-0714|충북 충주시 앙성면 용당4길 2
애플새마을금고|본점|043-845-4500|충북 충주시 연수서편3길 28
애플새마을금고|칠금지점|043-845-4500|충북 충주시 칠금12길 51
음성새마을금고|본점|043-872-1005|충북 음성군 음성읍 시장로 90
비석새마을금고|본점|043-872-1414|충북 음성군 음성읍 설성로 83
비석새마을금고|소이지점|043-872-5064|충북 음성군 소이면 소이로 369
한마음새마을금고|본점|043-882-1500|충북 음성군 감곡면 장감로131번길 4-1
대동새마을금고|본점|043-881-7729|충북 음성군 대소면 오태로 87
대동새마을금고|맹동지점|043-878-9107|충북 음성군 맹동면 대동로 19
대동새마을금고|혁신지점|043-878-9950|충북 음성군 맹동면 원중로 1434
삼왕새마을금고|본점|043-878-9811|충북 음성군 삼성면 덕정로 58
삼왕새마을금고|금왕지점|043-878-9815|충북 음성군 금왕읍 무극로308번길 8
SK hynix새마을금고|진천지점|043-539-9101|충북 진천군 문백면 사양2길 95
진천새마을금고|본점|043-533-3569|충북 진천군 진천읍 중앙동로 79-1
진천새마을금고|중앙지점|043-535-3569|충북 진천군 덕산면 시가로 10
상진새마을금고|본점|043-533-2250|충북 진천군 진천읍 상산로 73
상진새마을금고|이월지점|043-536-2008|충북 진천군 이월면 진광로 802
묵정새마을금고|본점|043-743-7822|충북 영동군 양강면 학산영동로 338
영동새마을금고|본점|043-744-2053|충북 영동군 영동읍 중앙로 20-1
영동새마을금고|상촌지점|043-743-3753|충북 영동군 상촌면
영동새마을금고|양산지점|043-744-1911|충북 영동군 양산면
영동새마을금고|학산지점|043-745-1911|충북 영동군 학산면
SK hynix새마을금고|청주지점|043-907-2220|충북 청주시 흥덕구 대신로 215
서원새마을금고|본점|043-256-8170|충북 청주시 상당구 대성로 58
서원새마을금고|산남지점|043-292-0360|충북 청주시 서원구 산남로 64
서원새마을금고|개신지점|043-236-2250|충북 청주시 서원구 경신로 47
서원새마을금고|율량지점|043-212-0678|충북 청주시 청원구 율량로 134
내율사새마을금고|본점|043-259-6605|충북 청주시 청원구 향군로 128
내율사새마을금고|새동네지점|043-256-6243|충북 청주시 청원구 새터로 140
내율사새마을금고|안덕벌지점|043-215-1644|충북 청주시 청원구 안덕벌로 53
내율사새마을금고|율량지점|043-212-3142|충북 청주시 청원구 율봉로 97
내율사새마을금고|주중지점|043-224-6606|충북 청주시 청원구 율량로 56
우리새마을금고|본점|043-256-6051|충북 청주시 상당구 영운로 165
우리새마을금고|석교지점|043-256-6021|충북 청주시 상당구 상당로1번길 28
우리새마을금고|율량지점|043-263-6051|충북 청주시 청원구 1순환로 152
청주중앙새마을금고|본점|043-259-8361|충북 청주시 상당구 상당로131번길 4
청주중앙새마을금고|비하지점|043-232-4924|충북 청주시 흥덕구 2순환로 1106
청주중앙새마을금고|율량지점|043-216-4924|충북 청주시 청원구 율중로79번길 12
청주중앙새마을금고|수동지점|043-259-4924|충북 청주시 상당구 대성로 202
청주중앙새마을금고|수곡지점|043-287-8361|충북 청주시 서원구 구룡산로 311
우암새마을금고|본점|043-221-5090|충북 청주시 청원구 향군로 30
우암새마을금고|북부지점|043-252-5791|충북 청주시 청원구 향군로 99
우암새마을금고|강서지점|043-239-5791|충북 청주시 흥덕구 서현북로 56
우암새마을금고|율량지점|043-215-5791|충북 청주시 청원구 율량로 96
미래새마을금고|본점|043-221-2764|충북 청주시 상당구 용담로 31-5
미래새마을금고|용담지점|043-221-9291|충북 청주시 상당구 용담로 103-1
미래새마을금고|호미지점|043-250-2764|충북 청주시 상당구 수영로 365
제일새마을금고|본점|043-266-1791|충북 청주시 서원구 사운로 96-2
제일새마을금고|성화지점|043-263-2663|충북 청주시 서원구 구룡산로52번길 14
제일새마을금고|개신지점|043-277-4500|충북 청주시 서원구 신율로 74
제일새마을금고|테크노지점|043-716-1791|충북 청주시 흥덕구 송화로184번길 10
조은새마을금고|본점|043-263-8346|충북 청주시 서원구 충렬로 48
조은새마을금고|개신지점|043-271-8300|충북 청주시 서원구 모충로 28
조은새마을금고|복대지점|043-272-8346|충북 청주시 흥덕구 내수동로 2
조은새마을금고|사직지점|043-267-8346|충북 청주시 서원구 예체로 83-1
영운.용암새마을금고|본점|043-259-3160|충북 청주시 상당구 단재로 128
영운.용암새마을금고|영운지점|043-255-3160|충북 청주시 상당구 쇠내로145번길 3
영운.용암새마을금고|용암지점|043-294-0347|충북 청주시 상당구 중흥로 36
영운.용암새마을금고|동부지점|043-292-0347|충북 청주시 상당구 중흥로 175
영운.용암새마을금고|상당지점|043-714-3060|충북 청주시 상당구 월평로 252
금천새마을금고|본점|043-222-3580|충북 청주시 상당구 수영로 230
금천새마을금고|금천1지점|043-222-2330|충북 청주시 상당구 중고개로337번길 135
금천새마을금고|금천2지점|043-286-2440|충북 청주시 상당구 중고개로 320
금천새마을금고|용정지점|043-288-2550|충북 청주시 상당구 용정로 35
새청주새마을금고|본점|043-272-0050|충북 청주시 흥덕구 사운로 247
새청주새마을금고|신봉지점|043-276-8074|충북 청주시 흥덕구 사운로 326
새청주새마을금고|율량1지점|043-215-1305|충북 청주시 청원구 율봉로176번길 8-2
서청주새마을금고|본점|043-234-0650|충북 청주시 흥덕구 대신로 70
서청주새마을금고|복대지점|043-234-3800|충북 청주시 흥덕구 풍산로 111
서청주새마을금고|가경지점|043-231-3802|충북 청주시 흥덕구 가경로173번길 4
서청주새마을금고|강서지점|043-232-4502|충북 청주시 흥덕구 가로수로1164번길 21
서청주새마을금고|가경2지점|043-236-0650|충북 청주시 흥덕구 가경로 9-2
서청주새마을금고|복대1지점|043-238-0650|충북 청주시 흥덕구 복대로 185
서청주새마을금고|가로수마을지점|043-271-3800|충북 청주시 흥덕구 서현북로 74
흥덕새마을금고|본점|043-269-3191|충북 청주시 흥덕구 직지대로 569
흥덕새마을금고|봉명지점|043-267-7107|충북 청주시 흥덕구 봉명로191번길 4
