##NAME|SUBNAME|TELNUM|NEWADDR|ADDR|OT|PARKING@@투썸플레이스
투썸플레이스|전주전북대점|063-255-2388|전라북도 전주시 덕진구 권삼득로 307 (금암동) 1,2층 투썸플레이스 전주전북대점|전라북도 전주시 덕진구 금암동 664-46 1,2층 투썸플레이스 전주전북대점|10:00 ~ 22:00|
투썸플레이스|대전한밭대점|042-823-3666|대전광역시 유성구 학하서로121번길 81 (덕명동)|대전 유성구 덕명동 587-1|08:00 ~ 23:30|
투썸플레이스|대전둔산중앙점|042-488-9070|대전 서구 대덕대로185번길 37|대전 서구 둔산동 1103번지|24시간 영업|주차불가
투썸플레이스|부산연산점|051-852-8338|부산광역시 연제구 중앙대로 1094-0  (연산동)|부산 연제구 연산동 701-7 [금강빌딩 1층]|08:00~23:30 / 주문마감 22:40|
투썸플레이스|옥수리버젠점|070-4142-7424|서울특별시 성동구 매봉길 17-0  (옥수동, 래미안 옥수 리버젠)|서울 성동구 옥수동 521 상가동 401|07:00~23:00|주차 가능 - 옥수동 성당 뒷편 상가주차장 이용가능
투썸플레이스|부평CGV점|032-505-1702|인천 부평구 마장로 489|인천 부평구 청천동 386 아이즈빌아울렛 3층|월-금 08:30~24:00 / 토,일 08:00~24:30|주차가능3시간 무료
투썸플레이스|수원망포역점|031-203-8613|경기도 수원시 영통구 덕영대로 1545 1층 (영통동)|경기 수원시 영통구 영통동 976-14|08:00 ~ 01:00|주차불가
투썸플레이스|선유도역점|02-2678-5908|서울특별시 영등포구 양평로22길 10 1층 (양평동4가)|서울 영등포구 양평동4가 191-1 1층|8:30~23:00|주차불가
투썸플레이스|제천점|043-642-5595|충북 제천시 의림대로 의림대로 254|충북 제천시 청전동 50-11|10:00~23:30|주차가능
투썸플레이스|대전카이스트점|042-350-0871|대전광역시 유성구 대학로 291-0 KAIST內 김병호 IT융합센터 (구성동)|대전 유성구 구성동 291 카이스트내 김병호 IT 융합센터|08:00 - 23:00|
투썸플레이스|의정부회룡역점|031-879-2100|경기도 의정부시 외미로 100 (호원동)|경기 의정부시 호원동 50-2|평일 9:00~23:00（23:00-23:30 take out 가능）/ 주말 9:00~24:00（24:00-24:30 take out 가능）|인근 유료주차장 이용
투썸플레이스|대구동촌유원지점|053-941-2348|대구 동구 효동로6길 46|대구 동구 효목동 981번지|10:30~22:40|매장내 주차 가능
투썸플레이스|청주강서점|043-276-1359|충청북도 청주시 흥덕구 강서로 118 (강서동)|충북 청주시 흥덕구 강서동 492번지 장한빌딩 1층|08:00 ~ 23:30|
투썸플레이스|명동올리브영점|02-775-1180|서울 중구 명동길 53 2층 (명동1가)|서울 중구 명동1가 9-20  2F|10:00~22:30|인근 유료 주차장 이용
투썸플레이스|광화문점|02-734-2368|서울특별시 종로구 새문안로 85 (신문로1가)|서울 종로구 신문로1가 33|07:00 ~ 23:00|주차불가
투썸플레이스|충북대중문점|043-903-0450|충청북도 청주시 흥덕구 내수동로 112 1-4층 (사창동)|충북 청주시 흥덕구 사창동 422번지 1~4층|09:00~02:00|건물뒷편 이용가능
투썸플레이스|용산청파삼거리점|02-714-2011|서울특별시 용산구 청파로 312 (청파동1가)|서울 용산구 청파동1가 180-24|07:00 ~ 23:00|
투썸플레이스|평택대점|031-692-4541|경기도 평택시 서동대로 3825 1층 (용이동, 제2피어선빌딩)|경기 평택시 용이동 111번지 제 2피어선 빌딩 1층|주중, 주말 08:00 ~ 22:00|평택대내 주차장 무료 주차 가능
투썸플레이스|광주메가박스하남점|062-611-7015|광주 광산구 풍영철길로 15|광주 광산구 우산동 1587-1 3층|10:00~24:00|주차가능
투썸플레이스|대전만년점|042-485-2377|대전광역시 서구 만년로 70 1층 (만년동)|대전 서구 만년동 339 1층|8:00-23:00|2시간 무료쿠폰 증정
투썸플레이스|대구앞산-리뉴얼/휴점|053-656-9266|대구광역시 남구 현충로 24,1,2층(대명동)|대구 남구 대명9동 493-33|리뉴얼 휴점 (11월 중순 재오픈 예정)|지상5대 / 지하21대
투썸플레이스|신도림디큐브시티점|02-2210-9233|서울특별시 구로구 경인로 662 (신도림동,디큐브시티) 2층|서울 구로구 신도림동 692 디큐브시티|9:00~24:00|현대백화점 디큐브시티 내 주차가능. 제품 구매시 2시간 무료
투썸플레이스|고려대법학관점|02-927-2379|서울 성북구 안암로 145 법힉관 (안암동5가, 고려대학교)|서울 성북구 종암동 산2-138 고려대학교 제3법학관|8:00~22:00|유료주차 가능
투썸플레이스|장유율하점|055-322-9694|경상남도 김해시 율하2로11번길 4-3  (관동동)|경남 김해시 관동동 1067-3|09:00~23:00일~월|매장 뒷편 주차장
투썸플레이스|부평시장역점|032-330-8866|인천 부평구 부평대로65, 1층|인천 부평구 부평동 529-22|24시간 영업|불가 인근 유료주차장 이용
투썸플레이스|시흥관광호텔점|070-7777-4338|경기도 시흥시 평안상가4길 21-0 1층 (정왕동)|경기 시흥시 정왕동 1662 1층|06:00~ 24:00|건물 무료주차 가능
투썸플레이스|세종조치원점|044-868-2388|세종 조치원읍 행복5길 23|세종특별자치시 조치원읍 침산리 252-6|08:00~24:00|
투썸플레이스|해운대달맞이2호점|051-743-6955|부산광역시 해운대구 달맞이길117번가길 174-0  (중동)|부산 해운대구 중동 1488-11|09:00~01:00|주차장 O / 흡연실 O
투썸플레이스|평택점|031-651-8405|경기도 평택시 평남로 703 (비전동)|경기 평택시 비전동 833-1 1층|08:30~23:00|무료주차가능
투썸플레이스|여수이마트점|061-655-3121|전라남도 여수시 좌수영로 277 (오림동,이마트) 1층|전남 여수시 오림동 405-6|일-목 10:00~22:00 / 금,토 10:00~23:00|
투썸플레이스|명동역점|02-775-3216|서울 중구 퇴계로18길 13 (남산동2가)|서울 중구 남산동2가 8-1|08:00-23:30|유료주차장이용
투썸플레이스|강릉중앙점|033-643-2366|강원도 강릉시 금성로56번길 13 (금학동)|강원 강릉시 금학동 88번지|09:00~24:00|택시부광장 공용주차장 이용가능
투썸플레이스|부산반여점|051-531-1026|부산 해운대구 선수촌로 103-8|부산 해운대구 반여동 1200-6|월~토 09:00 ~ 24:00 / 일 10:00 ~ 24:00|매장앞 주차장 1시간 무료
투썸플레이스|인덕원역점|031-347-7270|경기도 안양시 동안구 관악대로472,1층2층(관양동)|경기 안양시 동안구 관양동 1487-20 번지|평일,공휴일 08:00~24:00|
투썸플레이스|포항오천점|054-291-0099|경북 포항시 남구 원동로 34|경북 포항시 남구 오천읍 원리 933-6번지 탑마트 맞은편|월~목, 일 09:00~24:00|건물 주변 유료 주차 가능 /  금~토 09:00~01:00
투썸플레이스|진주경상대점|055-759-4375|경상남도 진주시 진주대로 504 (가좌동)|경남 진주시 가좌동 492-10 1~2층|09:00~23:00|건물주변 유료주차
투썸플레이스|동인천역점|032-762-1080|인천 중구 우현로87번길 2 2층 (인현동)|인천 중구 인현동 20-11 2층|09:30~23:30|주차불가
투썸플레이스|천안신방점|041-571-3355|충청남도 천안시 동남구 수곡2길 15 (신방동)|충남 천안시 신방동 54-3 54-3 1층|10:00 ~ 02:00 새벽 2시|인근 유료 주차장이용
투썸플레이스|이수역점|02-534-1230|서울 동작구 동작대로27길 28 2,3층 (사당동)|서울 동작구 사당동 130-20 2,3 층|일-목 09:00~23:00 / 금,토 09:00~23:30|주차불가
투썸플레이스|일산백석점|031-909-5901|경기도 고양시 일산동구 장백로 19-0 더루벤스카운티 1층 (백석동)|경기 고양시 일산동구 고양일산우체국사서함 백석2동 1313 더루벤스카운티 1층|월~일 07:30~23:00|가능 지하주차장
투썸플레이스|청주성안점|043-221-2389|충청북도 청주시 상당구 성안로 8 (북문로1가)|충북 청주시 상당구 북문로1가 125-1 2층|09:30 ~ 23:00 평일 , 주말 , 공휴일|인근 유료주차장 이용
투썸플레이스|노원문화의거리점|02-935-2388|서울특별시 노원구 상계로 69 (상계동)|서울 노원구 상계동 593-14 2층|24시간|주차불가
투썸플레이스|종로구청점|02-734-2377|서울특별시 종로구 종로5길 58 광해관리공단 (수송동, 석탄회관빌딩)|서울 종로구 수송동 80-6 광해관리공단구 석탄회관|평일 07:00~23:00 / 토,일요일,공휴일 08:00~21:00 (2/22일~23일 내부공사로 인한 휴일)|평일 주차 30분 무료 / 주말 주차 1시간 무료
투썸플레이스|방배역점|02-588-2366|서울특별시 서초구 방배로 97 (방배동)|서울 서초구 방배1동 910-14 1층|07:00~24:00|최대 14대 주차가능 / 매장 이용시, 주차 한시간 무료
투썸플레이스|포항북부점|054-255-2631|경상북도 포항시 북구 해안로 93 (두호동)|경북 포항시 북구 두호동 664번지 1~2층|월~목,일 10:00~01:00 / 금,토 10:00~02:00|건물내 주차타워 이용가능무료
투썸플레이스|제주연동점|064-745-7484|제주특별자치도 제주시 신광로 79 (연동)|제주 제주시 연동 274-7|08:30~02:00|주차가능2시간 무료
투썸플레이스|인천소래포구역점|032-423-1236|인천광역시 남동구 소래역로 46 1층 101호 (논현동, 청호프라자)|인천 남동구 논현동 671-3 청호프라자 1층|월-금 9:30~24:00 / 토 10:00~24:00 / 일 10:00~23:00|주차가능
투썸플레이스|통영무전점|055-645-4865|경상남도 통영시 중앙로 317 (무전동,신명빌딩) 2층 투썸플레이스|경남 통영시 무전동 1034번지 1층|am 08:00~ 23:00연중무휴|공영주차장 이용
투썸플레이스|울산대공원점|052-266-2652|울산광역시 남구 대공원입구로 1 (옥동)|울산 남구 옥동 267-7번지|am 08:00~ 23:00평일, am 08:00~ 24:00주말,공휴일|울산대공원 주자장 이용
투썸플레이스|포항양덕점|054-249-7100|경상북도 포항시 북구 장량로 155 (양덕동)|경북 포항시 북구 양덕동 1400번지|월-일 09:00 ~ 01:00|무료주차 가능
투썸플레이스|부산벡스코점|051-746-7830|부산광역시 해운대구 센텀3로 32-0 S동101호 (우동)|부산 해운대구 우동 1507번지 대우트럼프월드 센텀2 S동 101호|08:00 ~ 22:00|건물 내부 무료주차 가능
투썸플레이스|광장힐스테이트점|02-457-1238|서울특별시 광진구 아차산로 537-17 상가S동1층13호 (광장동, 광장힐스테이트|서울 광진구 광장동 427 광장힐스테이트상가 S동 1층 13호|월-금 07:30~23:00 / 토,일,공휴일 08:00~23:00|주차가능
투썸플레이스|의정부CGV점|-1544-1122|경기 의정부시 평화로 525-0CGV내|경기 의정부시 의정부동 168-54 의정부역사 신세계백화점10층|영화상영시간|CGV영화티켓 제시 시 평일 3시간 무료, 금요일 및 주말법정공휴일포함 3시간 1,000원.
투썸플레이스|서면지오플레이스점|051-802-1999|부산 부산진구 동천로 4 1015-1호 ,1016,1017호|부산 부산진구 전포동 891-38 지오플레이스 1층|08:30~23:30|가능 - 지상 3,4층 1시간 무료
투썸플레이스|인천연수역점|032-813-3900|인천광역시 연수구 벚꽃로 114 1층 (연수동)|인천 연수구 연수동 592번지 1층|08:00 ~ 03:00|가능 - 지하주차장
투썸플레이스|대한통운사옥점|02-318-4842|서울 중구 세종대로9길 53 (서소문동, 대한통운빌딩)|서울 중구 서소문동 58-12 대한통운빌딩 1층|07:00~17:30 주말 및 공휴일 휴무|불가. 인근 유료주차장 이용
투썸플레이스|대구성서점|053-591-8111|대구광역시 달서구 이곡동로 7 1층 (이곡동)|대구 달서구 이곡동 1246-7  롯데시네마 후문 앞|09:30~24:30|건물내 주차 가능
투썸플레이스|성남모란역점|031-759-3353|경기도 성남시 중원구 성남대로1148번길3|경기 성남시 중원구 성남동 3217번지 1층|24시간|
투썸플레이스|대구성당점|053-622-3436|대구광역시 달서구 구마로 225 (성당동)|대구 달서구 성당동 830-31번지|09:00~24:00|매장내 주차장 무료 이용 가능
투썸플레이스|충주점|043-843-0666|충청북도 충주시 국원대로 179 1층 (금릉동, 백상빌딩)|충북 충주시 금릉동 864번지 백상빌딩 1층|09:00 ~ 24:00|공영주차장 이용가능
투썸플레이스|성신여대점|02-923-7707|서울 성북구 동소문로20다길 17(2층)|서울 성북구 동선동1가 3-2  2층|09:00 ~ 24:00 평일 , 주말 , 공휴일|불가. 주변 유료주차장 이용 가능
투썸플레이스|광주메가박스첨단점|062-973-9621|광주광역시 광산구 앰코로 35 (쌍암동,폭스존) 4층 메가박스|광주 광산구 쌍암동 688-4 투썸플레이스|09:00~24:00|건물지하 주자장 이용
투썸플레이스|대전터미널CGV점|042-636-2388|대전광역시 동구 동서대로1695번길 30 동관 대전터미널CGV 2층 (용전동)|대전 동구 용전동 68-2 동관 대전터미널CGV 2층|09:00 ~ 23:00|CGV이용시 4시간 무료
투썸플레이스|NH농협생명빌딩점|02-360-6333|서울 서대문구 통일로 81 본관1층 (미근동)|서울 서대문구 미근동 267 NH농협생명 1층|평일 07:00~23:00 / 주말 09:00~18:00|1시간 무료 주차가능
투썸플레이스|제주이도점|064-755-1516|제주특별자치도 제주시 중앙로 286 1층 (이도이동, 김기수안과빌딩)|제주 제주시 이도2동 1019-11 번지 김안과 건물 1F|08:00~23:00|건물내 무료 주차 가능
투썸플레이스|부산괴정점|051-293-1500|부산광역시 사하구 낙동대로 219 (괴정동)|부산 사하구 괴정1동 971-9번지|09:00~23:30|건물내 주차가능
투썸플레이스|충정로역점|02-362-2388|서울특별시 서대문구 충정로 13 1층 (충정로3가, 삼창빌딩)|서울 서대문구 충정로3가 63-1 삼창빌딩 1층|평일 07:00~23:00 / 주말: 08:00~22:30|
투썸플레이스|전주교직원공제회관점|063-251-2324|전북 전주시 완산구 온고을로 1|전북 전주시 완산구 서신동 769-1|평일 8:30~23:00 / 주말 10:00~23:00|평일 2시간 무료 / 주말 무료
투썸플레이스|김해삼계점|055-311-2200|경상남도 김해시 삼계중앙로 45 (삼계동)|경남 김해시 삼계중앙로 45|am 09:30~ am 01:00 (평일, 주말, 공휴일)|주차 불가
투썸플레이스|잠실신천점|02-415-2344|서울특별시 송파구 백제고분로7길 9 1,3층 (잠실동)|서울 송파구 잠실동 177-3번지 1∼3층|08:00~23:00|없음
투썸플레이스|부평점|070-4132-2388|인천광역시 부평구 시장로30번길 3 (부평동)|인천 부평구 부평동 152-11|* 월~목,일  09:30~ 01:00  * 금,토 09:30~03:00 |주차불가
투썸플레이스|거제옥포점|055-687-2272|경상남도 거제시 옥포대첩로 69 (옥포동)|경남 거제시 옥포동 532-21|am 10:00~ 23:00(평일,주말,공휴일)|주차 불가능
투썸플레이스|오류역점|02-2611-8848|서울 구로구 경인로 199-2, 2,3층(오류동)|서울 구로구 오류동 39-6 번지|월~토: 8시 30분~ 24시/ 일 : 8시 30분~23시|불가능
투썸플레이스|용평리조트점|033-335-2389|강원도 평창군 대관령면 올림픽로 715 드래곤프라자 2층 (용평리조트)|강원 평창군 대관령면 용산리 130 용평리조트 드래곤프라자 2층|비시즌 월,화 휴무공휴일 제외 9:00~18:00|주차가능
