##NAME|SUBNAME|TELNUM|ADDR|FEAT|SOURCE2@@고캠핑
산으로간/니모/캠핑장||031-584-5550|경기 가평군 조종면 연인산로 670-321 산으로간니모|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;운동시설|한국관광공사
산으로/캠핑장|||강원도 홍천군 서면 마곡리  산124-2|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
산울림관광농원|||경기도 양평군 양동면 삼산리  852|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;운동시설|한국관광공사
산우물/쉼터||070-8878-5532|경기도 안성시 양성면 산정산우물길 172-16  산우물 쉼터|전기;와이파이;장작판매;온수;물놀이장|한국관광공사
산여울/캠핑장||033-375-2268|강원도 영월군 백년계곡길 138-0  산여울캠핑장|전기;와이파이;장작판매;온수;운동시설|한국관광공사
산야초/자연캠핑장||031-868-6225|경기도 동두천시 광암동 쇠목길 320  산야초 자연캠핑장|전기;장작판매;온수;트렘폴린;물놀이장;놀이터|한국관광공사
산솔/캠핑장|||강원도 영월군 중동면 녹전리  193 외|전기;와이파이;장작판매;온수;물놀이장;운동시설|한국관광공사
산사랑/글램핑|||강원도 원주시 소초면 학곡리  150-3|전기;온수;놀이터;운동시설|한국관광공사
산방환담|||강원도 화천군 사내면 광덕리  200-5|전기;온수|한국관광공사
산들바다관광농원|||경상남도 고성군 동해면 외산로 330||한국관광공사
산노리/캠핑장||010-2995-3272|강원도 원주시 신림면 황둔리 1000|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;운동장;운동시설|한국관광공사
산골캠핑장||033-374-9870|강원도 영월군 수주면 법흥리  293|전기;와이파이;장작판매;온수;운동시설|한국관광공사
사슬치/캠핑장||010-2699-2146|강원도 영월군 주천면 용석리 339|전기;장작판매;온수;트렘폴린;물놀이장|한국관광공사
사랑나무/캠핑장|||강원도 영월군 김삿갓면 내리계곡로 131-12  사랑나무 캠핑장|전기;와이파이;장작판매;온수;운동시설|한국관광공사
사나래글램핑장||031-833-1107|경기도 연천군 왕징면 군왕로 181|물놀이장;놀이터;산책로;운동시설|한국관광공사
사나래관광농원||010-8919-0744|경기도 양평군 용문면 중원리 580|전기;와이파이;장작판매;온수;물놀이장;운동시설|한국관광공사
비학농원캠핑장|||경기도 파주시 만월로613번길 217-0|전기;와이파이;장작판매;온수;놀이터;운동시설|한국관광공사
비치캠핑장|||경기도 안산시 단원구 대부남동 559-106|물놀이장|한국관광공사
비발디/캠핑파크||010-5203-3593|강원도 홍천군 서면 한서로 1031-11|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;산책로;운동시설|한국관광공사
블랙트리캠핑장|||인천광역시 옹진군 영흥면 내리  1527-17|전기;와이파이;장작판매;온수;놀이터;운동시설|한국관광공사
브라보캠핑장|||경기 가평군 북면 가화로 2670-71 브라보캠핑장|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;산책로;운동시설|한국관광공사
북한강뷰/카라반파크||1566-3691-3691|경기도 남양주시 화도읍 금남리 171-13번지||한국관광공사
부연동/스카이케빈||033-662-5580|강원도 강릉시 연곡면 삼산리  1307-2|전기;와이파이;장작판매;온수;물놀이장;운동시설;마트.편의점|한국관광공사
부산/송도오토캠핑장||051-257-0627|부산시 서구 송도해변로 36|전기;와이파이;온수;운동시설|한국관광공사
봉평마가리/캠핑장||010-9263-0452|강원도 평창군 봉평면 원길리  555|전기;와이파이;장작판매;온수;놀이터;운동시설|한국관광공사
봉봉자연/관광농원||010-9906-2281|경기도 용인시 처인구 이동면 서리  613-2|전기;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
봉바위농원||031-983-5095|경기도 김포시 하성면 평화공원로70번길 290-97|전기;장작판매;온수;물놀이장;놀이터|한국관광공사
보보스캇/캠핑장||033-375-1011|강원도 영월군 주천면 미다리길 50-24  보보스캇 캠핑장|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동장;운동시설|한국관광공사
보물섬|||강원도 평창군 봉평면 유포리 61-2||한국관광공사
보리산캠핑장||031-585-6050|경기 가평군 설악면 한서로 421-259 33-1|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;산책로;운동장;운동시설;마트.편의점|한국관광공사
보또피아힐링파크||010-3434-4677|강원도 홍천군 서면 두미리 785-20|전기;장작판매;온수;물놀이장;운동시설|한국관광공사
병풍바위야영장||033-572-8658|강원도 삼척시 산양서원1길 89-0 산양1리마을회관||한국관광공사
병목안캠핑장|||경기도 안양시 만안구 병목안로247번길 37  병목안캠핑장|전기;물놀이장|한국관광공사
별장캠핑장|||충청북도 제천시 봉양읍 구학리  227||한국관광공사
별자리농원||031-774-3213|경기도 양평군 서종면 서정로 361-3  별자리농원|전기;온수;운동시설|한국관광공사
별빛오토캠핑장||031-584-7091|경기 가평군 설악면 묵안로 219-15 별빛오토캠핑장|전기;와이파이;장작판매;온수;물놀이장;산책로;운동시설|한국관광공사
베이스캠프/캠핑장||043-534-5655|충청북도 진천군 진천읍 건송리  638-2||한국관광공사
별빛누리캠핑장||031-585-331|경기도 가평군 상면 덕현리 131-3번지|전기;와이파이;장작판매;온수;물놀이장;운동시설|한국관광공사
별밤/야영장|||경기도 안성시 삼죽면 진촌리  7-4||한국관광공사
별따기캠핑장||010-5305-6035|강원도 평창군 봉평면 흥정리  190-32||한국관광공사
별다리/캠핑||1644-7140-7140|경기도 가평군 북면 제령리  528|전기;와이파이;장작판매;온수;물놀이장;운동시설|한국관광공사
별난독서캠핑장||031-959-9506|경기도 파주시 술이홀로 1315-0 거든산업  금곡리 336-5번지외 2필지 별난독서캠핑장|장작판매;산책로;마트.편의점|한국관광공사
별고을오토캠핑장||054-933-6400|경상북도 성주군 금수면 무학리  804-1|전기;온수;물놀이장;놀이터;운동시설|한국관광공사
별/헤는/마을||033-261-3174|강원도 춘천시 서면 당림리  280-2|전기;온수|한국관광공사
변산반도국립공원/고사포/야영장/(임시)||063-582-7808|전라북도 부안군 변산면 운산리 441-11||한국관광공사
벳소캠프|||강원도 횡성군 우천면 오원리  357|전기;와이파이;장작판매;온수;물놀이장|한국관광공사
벨라캠핑장|||경기도 동두천시 탑동동  322-6|전기;온수;트렘폴린;물놀이장;운동시설|한국관광공사
베스트캠핑장|||경기 가평군 가평읍 북한강변로 517-8 베스트캐핑장|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;운동시설|한국관광공사
법흥/캠핑장|||강원도 영월군 수주면 법흥리  189-1|전기;와이파이;장작판매;온수;운동시설|한국관광공사
백운산체험농장|||경기도 평택시 월곡동  108-1|전기;온수|한국관광공사
백담설화캠핑장|||강원도 인제군 북면 용대리  449|전기;와이파이;장작판매;온수;운동시설|한국관광공사
방화동/가족휴가촌/오토캠핑장||063-353-0855|전라북도 장수군 번암면 방화동로 778  방화동 가족휴가촌 오토캠핑장|전기|한국관광공사
방태산/자연휴양림/캠핑장||033-463-8590|강원도 인제군 기린면 방동리  산282-1|놀이터;마트.편의점|한국관광공사
방태산/솔마루/오토캠핑장|||강원도 인제군 기린면 방동리  258번지|전기;와이파이;장작판매;온수|한국관광공사
밤골캠핑장|||경기도 파주시 장승배기로268번길 143-0  밤골캠핑장|전기;장작판매;온수;트렘폴린;물놀이장;운동시설|한국관광공사
밤골야영장||033-374-8126|강원도 영월군 수주면 무릉법흥로 940  39-4|전기;장작판매;온수|한국관광공사
반디하우스캠핑장|||강원도 인제군 상남면 내린천로 2355  반디하우스캠핑장|전기;장작판매;온수|한국관광공사
반디캠프|||경기도 파주시 광탄면 기산리  470-2|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
박석/캠핑장|||경기도 파주시 탄현면 낙하리  252|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
박달재/자연휴양림캠핑장||043-652-0910|충청북도 제천시 백운면 금봉로 223  동물사육장 박달재 자연휴양림|물놀이장;놀이터|한국관광공사
바오바오||031-585-5922|경기 가평군 상면 돌아우길 64-11 73-10|전기;와이파이;온수;물놀이장|한국관광공사
바람하늘공원/야영장||033-560-7062|강원도 정선군 화암면 화암동굴길 12-2(어천)|전기;온수;놀이터|한국관광공사
바라산자연휴양림/야영장||031-345-3841|경기도 의왕시 학의동 북골안길 96  바라산자연휴양림|놀이터;운동시설|한국관광공사
바다애/오토캠핑장|||인천광역시 강화군 화도면 장화리  474|전기;장작판매;온수;놀이터;운동시설|한국관광공사
바다로글램핑||010-8362-7654|인천광역시 강화군 화도면 해안남로 2421-228/ 인천광역시 강화군 화도면 장화리 467-4|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동장;운동시설|한국관광공사
밀양유원지야영장||055-351-0088|경남 밀양시 단장면 고례리 1511 외 4필지||한국관광공사
민주지산/자연휴양림||043-740-3437~8|충청북도 영동군 용화면 휴양림길 6  민주지산 자연휴양림|전기;온수;물놀이장;놀이터|한국관광공사
민머루/잼머|||인천시 강화군 삼산면 매음리 897-2||한국관광공사
미시령계곡캠핑장||033-462-4343|강원도 인제군 북면 미시령옛길 30  미시령계곡캠핑장|전기;와이파이;장작판매;온수;놀이터;운동시설|한국관광공사
미산분교/캠핑장||010-2013-6096|강원도 인제군 상남면 미산리 376-6  미산분교 캠핑장|전기;와이파이;장작판매;온수;산책로;운동시설|한국관광공사
물마루/캠핑장||033-375-7771|강원도 영월군 수주면 두산리  222-1|전기;와이파이;장작판매;온수;운동시설|한국관광공사
물내치기||033-647-6648|강원도 강릉시 노추산로 1151-5  물내치기펜션&캠핑|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로|한국관광공사
물꽃/캠핑장|||경기도 연천군 군남면 청정로 2122  물꽃 캠핑장|전기;와이파이;장작판매;온수;트렘폴린;물놀이장;놀이터;마트.편의점|한국관광공사
물고기관광농원|||경기도 김포시 감정동 276-2||한국관광공사
문화사랑채||033-482-2749|강원도 양구군 양구읍 소양웅진길 35-6  문화사랑채|전기;와이파이;장작판매;온수;물놀이장;산책로;운동시설|한국관광공사
문수산/캠핑장|||경기 용인시 처인구 이동읍 이원로 637-3 202-3|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;운동시설;마트.편의점|한국관광공사
문수골산장||031-997-8959|경기도 김포시 월곶면 성동리 212-3,4,5번지  문수골산장||한국관광공사
문배골/캠핑장||070-4403-7655|강원도 춘천시 서백길 691-83  문배골 캠핑장|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;운동시설|한국관광공사
문라이트캠핑장|||인천광역시 강화군 길상면 해안남로 654  문라이트캠핑장|전기;와이파이;장작판매;온수;물놀이장;놀이터;운동시설|한국관광공사
무지개펜션&캠핑||032-887-7677|인천광역시 옹진군 영흥면 외리  23-2|전기;와이파이;장작판매;온수;물놀이장;운동장;운동시설|한국관광공사
무지개서는/마을||031-581-3177|경기도 가평군 북면 가화로 1725  무지개서는 마을|전기;와이파이;장작판매;온수;물놀이장;산책로;운동시설|한국관광공사
무릉도원/캠핑장|||강원도 영월군 무릉도원면 운학리 627-9번지|전기;장작판매;온수|한국관광공사
무릉계곡힐링캠핑장||033-539-3700|강원도 동해시 삼화로 467 무릉계곡 힐링캠프장|전기;와이파이;온수;놀이터;운동장;운동시설|한국관광공사
몬테비얀코/캠핑장|||경기도 포천시 이동면 장암리  46|전기;와이파이;장작판매;온수;물놀이장;놀이터;산책로;운동장;운동시설;마트.편의점|한국관광공사
