##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@투다리
투다리|현대점|||투다리|055-339-9210|||||||||투다리 현대점||||80213
투다리|현동점|||투다리|055-243-2225|||||||||투다리 현동점||||80213
투다리|호탄점|||투다리|055-755-2094|경남 진주시 가호로 78|경남 진주시 호탄동 606-1|||||||투다리 호탄점||||80213
투다리|홍익점|||투다리|055-331-6944|경남 김해시 평전로 208-1|경남 김해시 내동 129-3|||||||투다리 홍익점||||80213
투다리|화천점|||투다리|055-545-4816|경남 창원시 진해구 중원로86번길 14|경남 창원시 진해구 화천동 30-1|||||||투다리 화천점|(태일장여관)|||80213
투다리|황천점|||투다리|055-332-9912|경남 김해시 김해대로2505번길 28|경남 김해시 삼정동 649-6|||||||투다리 황천점||||80213
투다리|회원점|||투다리|055-224-1786|||||||||투다리 회원점||||80213
투다리|흥동점|||투다리|055-333-3122|||||||||투다리 흥동점||||80213
투다리|하단점|||투다리|051-294-9285|부산 사하구 낙동대로450번길 6|부산 사하구 당리동 304-44|||||||투다리 하단점||||80213
투다리|문현로타리점|||투다리|051-642-9709|||||||||투다리 문현로타리점||||80213
투다리|오륙도점|||투다리|051-622-9256|||||||||투다리 오륙도점||||80213
투다리|모라점|||투다리|051-301-7719|부산 사상구 사상로531번길 19|부산 사상구 모라동 284-8|||||||투다리 모라점||||80213
투다리|주감점|||투다리|051-324-3162|||||||||투다리 주감점||||80213
투다리|다대1점|||투다리|051-262-7330|||||||||투다리 다대1점||||80213
투다리|장림점|||투다리|051-263-1187|||||||||투다리 장림점||||80213
투다리|강동점|||투다리|051-972-9395|부산 강서구 제도로 1197|부산 강서구 강동동 90-19|||||||투다리 강동점||||80213
투다리|지사점|||투다리|051-973-0906|부산 강서구 과학산단로334번가길 6|부산 강서구 지사동 1191-1|||||||투다리 지사점||||80213
투다리|용당점|||투다리|051-627-9151|부산 남구 유엔평화로 141|부산 남구 용당동 565-16|||||||투다리 용당점|(투다리)|||80213
투다리|부산진점|||투다리|051-441-2377|부산 동구 중앙대로371번길 19|부산 동구 수정동 189-14|||||||투다리 부산진점||||80213
투다리|덕천1,2점|||투다리|051-338-3068|부산 북구 만덕대로28번길 29|부산 북구 덕천동 416-15|||||||투다리 덕천1,2점||||80213
투다리|덕천5점|||투다리|051-333-4274|부산 북구 만덕대로 68|부산 북구 덕천동 386-1|||||||투다리 덕천5점||||80213
투다리|만덕3점|||투다리|051-332-1363|부산 북구 만덕3로57번길 16|부산 북구 만덕동 920-7|||||||투다리 만덕3점||||80213
투다리|엄궁코오롱점|||투다리|051-314-0252|부산 사상구 엄궁로 144|부산 사상구 엄궁동 680-1|||||||투다리 엄궁코오롱점|코오롱아파트 상가동 104호|||80213
투다리|사하점|||투다리|051-208-2867|부산 사하구 제석로18번길 77|부산 사하구 당리동 325-13|||||||투다리 사하점||||80213
투다리|당리점|||투다리|051-294-9293|부산 사하구 제석로 99|부산 사하구 당리동 34-2|||||||투다리 당리점||||80213
투다리|새신평점|||투다리|051-201-5433|부산 사하구 하신번영로169번길 19|부산 사하구 신평동 608-6|||||||투다리 새신평점||||80213
투다리|하단SK뷰점|||투다리|051-208-1078|부산 사하구 하신번영로 407|부산 사하구 하단동 1157-10|||||||투다리 하단SK뷰점||||80213
투다리|동아대점|||투다리|051-205-8776|부산 사하구 낙동대로563번안길 36|부산 사하구 하단동 487-14|||||||투다리 동아대점||||80213
투다리|동대신점|||투다리|051-253-0942|부산 서구 구덕로296번길 29|부산 서구 동대신동2가 313-154|||||||투다리 동대신점||||80213
투다리|서대신점|||투다리|051-247-4150|부산 서구 대신로 8|부산 서구 서대신동3가 587-2|||||||투다리 서대신점||||80213
투다리|광안점|||투다리|051-757-5543|부산 수영구 광안로7번길 50|부산 수영구 광안동 140-18|||||||투다리 광안점|(풍림)|||80213
투다리|망미점|||투다리|051-757-8662|부산 수영구 구락로75번길 4|부산 수영구 망미동 254-21|||||||투다리 망미점||||80213
투다리|광안리점|||투다리|051-758-8645|부산 수영구 민락로6번길 1|부산 수영구 민락동 205-3|||||||투다리 광안리점||||80213
투다리|태종대점|||투다리|051-403-8788|부산 영도구 본산로 2|부산 영도구 동삼동 774-18|||||||투다리 태종대점||||80213
투다리|동삼점|||투다리|051-404-5792|부산 영도구 함지로 6|부산 영도구 동삼동 1124-1|||||||투다리 동삼점|(함지그린아파트)|||80213
투다리|하리점|||투다리|051-405-5577|부산 영도구 동삼로 78|부산 영도구 동삼동 266-24|||||||투다리 하리점||||80213
투다리|청학점|||투다리|051-711-9292|부산 영도구 일산봉로 56-4|부산 영도구 청학동 83-1|||||||투다리 청학점||||80213
투다리|부평점|||투다리|051-243-6558|||||||||투다리 부평점||||80213
투다리|동부점|||투다리|051-731-5734|부산 해운대구 해운대로391번길 5|부산 해운대구 우동 1185-107|||||||투다리 동부점||||80213
투다리|신도시점|||투다리|051-702-2050|부산 해운대구 좌동로 115|부산 해운대구 좌동 420-1|||||||투다리 신도시점||||80213
투다리|서4점|||투다리|051-528-9517|부산 금정구 서동로 185-1|부산 금정구 서동 205-14|||||||투다리 서4점||||80213
투다리|사직3점|||투다리|051-502-8615|부산 동래구 아시아드대로195번길 7|부산 동래구 사직동 56-2|||||||투다리 사직3점||||80213
투다리|서원점|||투다리|051-523-4925|||||||||투다리 서원점||||80213
투다리|온천2점|||투다리|051-558-3565|부산 동래구 중앙대로1367번길 39|부산 동래구 온천동 707-1|||||||투다리 온천2점||||80213
투다리|수안점|||투다리|051-552-4632|부산 동래구 충렬대로218번길 37|부산 동래구 수안동 4-7|||||||투다리 수안점||||80213
투다리|두실점|||투다리|051-514-6508|부산 금정구 중앙대로1945번길 16|부산 금정구 구서동 164-28|||||||투다리 두실점||||80213
투다리|구서점|||투다리|051-512-9291|부산 금정구 금정로233번길 39|부산 금정구 구서동 415-112|||||||투다리 구서점||||80213
투다리|서일점|||투다리|051-529-1666|부산 금정구 서부로 9|부산 금정구 서동 198-1|||||||투다리 서일점||||80213
투다리|명장점|||투다리|051-525-8728|부산 동래구 반송로 339|부산 동래구 명장동 497-70|||||||투다리 명장점||||80213
투다리|사직점|||투다리|051-503-0807||부산 동래구 사직동 42-6|||||||투다리 사직점|부산 동래구 사직북로57번길 52 (초원빌리지)|||80213
투다리|가야2점|||투다리|051-892-8979|부산 부산진구 냉정로 237|부산 부산진구 가야동 655-3|||||||투다리 가야2점||||80213
투다리|양정점|||투다리|051-862-9519|부산 부산진구 중앙대로909번길 8|부산 부산진구 양정동 393-17|||||||투다리 양정점||||80213
투다리|연제2점|||투다리|051-868-2177|부산 연제구 거제천로87번길 40|부산 연제구 거제동 587-4|||||||투다리 연제2점||||80213
투다리|연산2점|||투다리|051-851-3220|||||||||투다리 연산2점||||80213
투다리|가야점|||투다리|051-896-4561|부산 부산진구 대학로 11-9|부산 부산진구 가야동 382-3|||||||투다리 가야점||||80213
투다리|신개금점|||투다리|051-891-2555|부산 부산진구 백양대로 305|부산 부산진구 개금동 462-24|||||||투다리 신개금점||||80213
투다리|양정2점|||투다리|051-863-0962|부산 부산진구 연수로 24|부산 부산진구 양정동 93-1|||||||투다리 양정2점||||80213
투다리|반송2점|||투다리|051-544-2007|부산 해운대구 반송로924번길 32-1|부산 해운대구 반송동 62-373|||||||투다리 반송2점||||80213
투다리|반송점|||투다리|051-545-7268|부산 해운대구 아랫반송로 37-1|부산 해운대구 반송동 250-228|||||||투다리 반송점||||80213
투다리|남서울점|||투다리|064-749-7887|제주특별자치도 제주시 신대로10길 24-1|제주특별자치도 제주시 연동 291-70|||||||투다리 남서울점|(반석빌)|||80213
투다리|남원점|||투다리|064-764-5792|제주특별자치도 서귀포시 남원읍 태위로663번길 1|제주특별자치도 서귀포시 남원읍 남원리 116-7|||||||투다리 남원점|(삼성화재)|||80213
투다리|노형점|||투다리|064-744-5119|제주특별자치도 제주시 성신로1길 11|제주특별자치도 제주시 연동 2322-3|||||||투다리 노형점||||80213
투다리|노형정한점|||투다리|064-713-7812|제주특별자치도 제주시 원노형로 26|제주특별자치도 제주시 노형동 914-4|||||||투다리 노형정한점|(서림빌딩)|||80213
투다리|동남점|||투다리|064-784-3797|제주특별자치도 서귀포시 성산읍 고성오조로 96|제주특별자치도 서귀포시 성산읍 고성리 1204-3|||||||투다리 동남점|(투다리)|||80213
투다리|동흥점|||투다리|064-762-1394|제주특별자치도 서귀포시 동홍남로 52|제주특별자치도 서귀포시 동홍동 413-2|||||||투다리 동흥점|(테이터스초이스)|||80213
투다리|모슬포점|||투다리|064-794-6212|제주특별자치도 서귀포시 대정읍 영서중로 5-2|제주특별자치도 서귀포시 대정읍 하모리 827|||||||투다리 모슬포점||||80213
투다리|삼양점|||투다리|064-755-4666|제주특별자치도 제주시 일주동로 373|제주특별자치도 제주시 삼양2동 2135-9|||||||투다리 삼양점||||80213
투다리|서귀포점|||투다리|064-762-0949|제주특별자치도 서귀포시 중정로 45|제주특별자치도 서귀포시 서귀동 294-18|||||||투다리 서귀포점||||80213
투다리|시청점|||투다리|064-702-6787|||||||||투다리 시청점||||80213
투다리|신산점|||투다리|064-758-0129|제주특별자치도 제주시 신산로 51-1|제주특별자치도 제주시 일도2동 1019-15|||||||투다리 신산점||||80213
투다리|신제주점|||투다리|064-744-1074|제주특별자치도 제주시 신대로16길 52|제주특별자치도 제주시 연동 273-67|||||||투다리 신제주점||||80213
투다리|여상점|||투다리|064-759-6378|제주특별자치도 제주시 동문로 101-1|제주특별자치도 제주시 건입동 1045-16|||||||투다리 여상점||||80213
투다리|연동점|||투다리|064-748-1995|제주특별자치도 제주시 연동10길 3|제주특별자치도 제주시 연동 284-2|||||||투다리 연동점||||80213
투다리|월드점|||투다리|064-713-1670|제주특별자치도 제주시 제원길 14|제주특별자치도 제주시 연동 261-39|||||||투다리 월드점|(한서빌딩)|||80213
투다리|전농점|||투다리|064-757-2443|||||||||투다리 전농점||||80213
투다리|정든점|||투다리|064-712-3392|제주특별자치도 제주시 달마루길 12|제주특별자치도 제주시 노형동 2578-6|||||||투다리 정든점|(세창빌딩)|||80213
투다리|표선점|||투다리|064-787-2292|제주특별자치도 서귀포시 표선면 표선동서로 228|제주특별자치도 서귀포시 표선면 표선리 658-2|||||||투다리 표선점|(우리한의원)|||80213
투다리|한림점|||투다리|064-796-2539|제주특별자치도 제주시 한림읍 한림로 697|제주특별자치도 제주시 한림읍 한림리 1314-18|||||||투다리 한림점||||80213
투다리|효돈점|||투다리|064-767-1008|||||||||투다리 효돈점||||80213
투다리|파워점|||투다리|064-758-6661|||||||||투다리 파워점||||80213
투다리|양덕점|||투다리|054-232-7767|||||||||투다리 양덕점||||80213
토대력|서귀포점|||투다리|064-739-0071|제주특별자치도 서귀포시 신동로27번길 27|제주특별자치도 서귀포시 서호동 1470-5|||||||토대력 서귀포점||||80213
토대력|올레점|||투다리|064-757-1192|제주특별자치도 제주시 고마로 136|제주특별자치도 제주시 이도2동 408-6|||||||토대력 올레점|(은경빌딩)|||80213
토대력|쉼팡점(구 가온점)|||투다리|064-748-2865|||||||||토대력 쉼팡점(구 가온점)||||80213
토대력|로즈점|||투다리|064-726-1722|제주특별자치도 제주시 일주동로 254|제주특별자치도 제주시 화북1동 1230|||||||토대력 로즈점||||80213
토대력|로데오점|||투다리|064-742-0500|제주특별자치도 제주시 신대로14길 48|제주특별자치도 제주시 연동 272-40|||||||토대력 로데오점||||80213
토대력|드림점|||투다리|064-186-1190|||||||||토대력 드림점||||80213
토대력|대학로점|||투다리|064-722-1250|제주특별자치도 제주시 서광로32길 6|제주특별자치도 제주시 이도2동 1778-1|||||||토대력 대학로점||||80213
토대력|다올점|||투다리|064-713-6619|||||||||토대력 다올점||||80213
투다리|대박점|||투다리|055-293-1717|||||||||투다리 대박점||||80213
토대력|삼계점|||투다리|055-232-0792|||||||||토대력 삼계점||||80213
토대력|산호점|||투다리|055-242-5792|||||||||토대력 산호점||||80213
토대력|다올점|||투다리|055-544-7722|경남 창원시 진해구 냉천로 61|경남 창원시 진해구 석동 141-12|||||||토대력 다올점|(보람수산)|||80213
토대력|석장점|||투다리|054-743-9290|경북 경주시 석장길 51|경북 경주시 석장동 875-6|||||||토대력 석장점||||80213
토대력|해송점(구 원동점)|||투다리|054-231-7784|||||||||토대력 해송점(구 원동점)||||80213
토대력|김천점|||투다리|054-436-8007|경북 김천시 신음새동네길 21|경북 김천시 신음동 462-26|||||||토대력 김천점||||80213
