##NAME|SUBNAME|TYPE|ID|TELNUM|NEWADDR|OT|XCOORD|YCOORD@@유치원
월야초등학교병설유치원||공립(병설)|1ecec08c-edfb-b044-e053-0a32095ab044|061-323-2205|전라남도 함평군 금석길 95|09 : 00 ~ 18 : 00|126.631729781342|35.1770704105887
월영초등학교병설유치원||공립(병설)|1ecec08c-f9d4-b044-e053-0a32095ab044|055-222-0953|경상남도 창원시 마산합포구 반월북1길 41|08 : 40 ~ 17 : 40|128.562870872127|35.1916696409402
월전초등학교병설유치원||공립(병설)|1ecec08d-0de1-b044-e053-0a32095ab044|041-933-1094|충청남도 보령시 곡촌길 11|09 : 00 ~ 17 : 00|126.568181215182|36.2716605199049
월천초등학교병설유치원||공립(병설)|1ecec08d-0264-b044-e053-0a32095ab044|055-942-5985|경상남도 거창군 주곡로 207|08 : 40 ~ 16 : 40|127.916967479253|35.713822186623
월촌초등학교병설유치원||공립(병설)|1ecec08d-08aa-b044-e053-0a32095ab044|055-583-7425|경상남도 함안군 월촌3길 27|08 : 50 ~ 16 : 50|128.302940458019|35.2912291999281
월촌초등학교병설유치원||공립(병설)|1ecec08c-f577-b044-e053-0a32095ab044|063-545-4658|전라북도 김제시 입석7길 119|08 : 30 ~ 16 : 30|126.868171022531|35.7891517236691
월평초등학교병설유치원||공립(병설)|1ecec08c-fcb9-b044-e053-0a32095ab044|051-508-8355|부산광역시 기장군 월평1길 21|09 : 00 ~ 17 : 00|129.138621824883|35.3599299704976
월평초등학교병설유치원||공립(병설)|1ecec08d-0b70-b044-e053-0a32095ab044|052-260-3437|울산광역시 남구 신남로95번길 15|08 : 40 ~ 18 : 00|129.312767184987|35.5296085745297
월평초등학교병설유치원||공립(병설)|1ecec08d-0eb4-b044-e053-0a32095ab044|061-390-6707|전라남도 장성군 신월산1길 10|09 : 00 ~ 17 : 00|126.77596136896|35.2908300873561
월포초등학교병설유치원||공립(병설)|1ecec08d-07af-b044-e053-0a32095ab044|070-7097-2730|경기도 시흥시 월곶중앙로 18|08 : 40 ~ 16 : 40|126.742827292999|37.3874754321602
월포초등학교병설유치원||공립(병설)|1ecec08d-018a-b044-e053-0a32095ab044|055-241-5476|경상남도 창원시 마산합포구 월영북15길 35|08 : 40 ~ 17 : 00|128.557496402097|35.1830138320197
월포초등학교병설유치원||공립(병설)|1ecec08c-fba4-b044-e053-0a32095ab044|054-232-5472|경상북도 포항시 북구 월포로 146|08 : 40 ~ 16 : 40|129.367967039194|36.2031748872805
월학초등학교병설유치원||공립(병설)|1ecec08c-f536-b044-e053-0a32095ab044|033-462-9677|강원도 인제군 금강로 732|09 : 00 ~ 17 : 00|128.209184671775|38.1710461235195
월항초등학교병설유치원||공립(병설)|1ecec08d-067d-b044-e053-0a32095ab044|054-933-9410|경상북도 성주군 안포2길 16-2|08 : 30 ~ 16 : 30|128.310572482666|35.9515442954195
월항초등학교지방분교장병설유치원||공립(병설)|1ecec08c-f516-b044-e053-0a32095ab044|054-931-5363|경상북도 성주군 세종대왕자태실로 211|08 : 30 ~ 16 : 30|128.290031855049|35.9872023085353
위도초등학교병설유치원||공립(병설)|1ecec08d-0b57-b044-e053-0a32095ab044|063-583-3807|전라북도 부안군 진리잔등로 113-3|08 : 40 ~ 16 : 00|126.292579569285|35.595826641549
위량초등학교병설유치원||공립(병설)|1ecec08d-03d9-b044-e053-0a32095ab044|054-431-5113|경상북도 김천시 문화로 6|08 : 30 ~ 16 : 30|128.161166770564|36.2015427199484
위례고운초등학교병설유치원||공립(병설)|24f0d74d-37e8-46af-906f-320ca8efdabd|031-751-9346|경기도 성남시 수정구 위례순환로 155|09 : 00 ~ 17 : 00|127.1457938655|37.4714370828
위례새초롱유치원||공립(단설)|631b0e13-04b8-4908-b437-18708c968855|031-759-7102|경기도 성남시 수정구 위례순환로4길 2|09 : 00 ~ 18 : 30|127.1478660002|37.4697117771
위례우일유치원||사립(사인)|1fd6777e-14fd-e0b0-e053-0a32095ae0b0|02-3401-2011|서울특별시 송파구 성내천로47길 38-1|09 : 00 ~ 20 : 00|127.157789599858|37.4965530773196
위례유치원||공립(단설)|6a247c4f-241f-4bd4-8e29-b279491261c6|02-2251-5300|경기도 하남시 위례순환로 314|09 : 00 ~ 18 : 00|127.15197345037714|37.477249816181974
위례중앙초등학교병설유치원||공립(병설)|ec056386-c9d1-4470-8140-ec88e1cfaee9|031-759-9056|경기도 성남시 수정구 위례순환로 71|09 : 00 ~ 17 : 00|127.1359462234|37.4719714084
위례초등학교병설유치원||공립(병설)|ded6ce0a-ce25-4be0-b8c4-40b2e6772bfc|02-2223-5580|경기도 하남시 위례대로2길 20|09 : 00 ~ 17 : 00|127.149503030202|37.4797453834066
위례초등학교병설유치원||공립(병설)|1ecec08c-f29c-b044-e053-0a32095ab044|041-554-7363|충청남도 천안시 동남구 오곡2길 6-13|09 : 00 ~ 17 : 00|127.27449623289|36.8246246425226
위례푸른초등학교병설유치원||공립(병설)|d7e12f16-a57a-4996-bd12-99d8e845951b|031-757-6524|경기도 성남시 수정구 위례순환로 205|08 : 50 ~ 18 : 00|127.150993518642|37.4706964746096
위례하늘유치원||공립(단설)|2420204c-94e5-4300-a487-a045066088ed|031-229-3200|경기도 성남시 수정구 위례동이로 14|09 : 00 ~ 18 : 30|127.151134366|37.467037048
위례한빛초등학교병설유치원||공립(병설)|b94b2a35-741e-4ded-ac76-226e376d1e94|031-759-9675|경기도 성남시 수정구 위례동로 55|09 : 00 ~ 18 : 00|127.119588432247|37.3866358080502
위미초등학교병설유치원||공립(병설)|1ecec08c-f70d-b044-e053-0a32095ab044|064-760-0280|제주특별자치도 서귀포시 태위로 57|09 : 00 ~ 18 : 00|126.653469891087|33.2742138177241
위버조이유치원||사립(사인)|5c010aed-84a5-4a7e-8d86-1a073f6b4536|054-000-0000|경상북도 구미시 형곡로8길 10|09 : 00 ~ 16 : 00|128.3318270182|36.1160365343
위즈숲유치원||사립(법인)|22641202-9176-4513-a386-6544fec224bd|053-941-7600|대구광역시 동구 파계로19길 12|09 : 10 ~ 16 : 10|128.636400344623|35.9421659231705
위즈캐슬유치원||사립(사인)|1ecec08d-06b2-b044-e053-0a32095ab044|062-675-6796|광주광역시 남구 효우로116번길 58|09 : 00 ~ 19 : 00|126.899876289747|35.1037072305979
위천초등학교병설유치원||공립(병설)|1ecec08d-0af6-b044-e053-0a32095ab044|055-943-0004|경상남도 거창군 창말1길 10|08 : 40 ~ 16 : 40|127.82874950134|35.7521433711951
윌링스유치원||사립(사인)|1ecec08d-073d-b044-e053-0a32095ab044|062-655-2700|광주광역시 남구 회재로 1140-3|09 : 00 ~ 18 : 00|126.887270204999|35.1301264703431
윌링스플러스유치원||사립(사인)|1ecec08d-0c2a-b044-e053-0a32095ab044|9752003|광주광역시 광산구 임방울대로 603|09 : 00 ~ 18 : 10|126.82599411865|35.2116924527298
유강유치원||공립(단설)|1ecec08c-f754-b044-e053-0a32095ab044|054-278-3830|경상북도 포항시 남구 유강길9번길 60|08 : 30 ~ 17 : 00|129.315110296251|36.0059557628437
유강초등학교병설유치원||공립(병설)|1ecec08d-0178-b044-e053-0a32095ab044|054-278-2537|경상북도 포항시 남구 유강길9번길 39|08 : 40 ~ 17 : 00|129.314312778512|36.0040270043466
유경유치원||사립(사인)|1ecec08c-f3db-b044-e053-0a32095ab044|031-967-8393|경기도 고양시 덕양구 화중로 222|09 : 00 ~ 19 : 00|126.834948965552|37.6475671959882
유경유치원(폐교)                                                              (폐원)||사립(사인)|1ecec08d-0338-b044-e053-0a32095ab044|031-826-9911|경기도 의정부시 회룡로 177|-|127.053989521125|37.7272983947053
유곡초등학교병설유치원||공립(병설)|1ecec08c-fd54-b044-e053-0a32095ab044|055-573-8638|경상남도 의령군 마장로 6-3|08 : 30 ~ 16 : 30|128.313399515451|35.4333844366365
유곡초등학교병설유치원||공립(병설)|1ecec08d-0361-b044-e053-0a32095ab044|041-353-4078|충청남도 당진시 송산로 821-17|08 : 30 ~ 16 : 30|126.693860942912|36.9607247599726
유구초등학교병설유치원||공립(병설)|1ecec08c-f6a3-b044-e053-0a32095ab044|041-841-7964|충청남도 공주시 유구초교길 12|08 : 30 ~ 17 : 00|126.949794119139|36.5545022068458
유니유치원||사립(사인)|1ecec08c-fd2d-b044-e053-0a32095ab044|031-856-6700|경기도 양주시 부흥로1907번길 115|09 : 00 ~ 18 : 00|127.073600609672|37.7975441430993
유니유치원||사립(사인)|1ecec08c-fa09-b044-e053-0a32095ab044|02-2659-5216|서울특별시 강서구 허준로 175|09 : 00 ~ 18 : 00|126.859914474593|37.5630977860161
유덕초등학교병설유치원||공립(병설)|1ecec08c-f67d-b044-e053-0a32095ab044|062-380-6576|광주광역시 서구 상무버들로16번길 6-10|09 : 00 ~ 18 : 30|126.862332711608|35.165344591359
유동유치원||사립(사인)|1ecec08c-f69c-b044-e053-0a32095ab044|043-266-5133|충청북도 청주시 흥덕구 직지대로581번길 33-16|08 : 00 ~ 17 : 00|127.456707678985|36.6450811528679
유등초등학교병설유치원||공립(병설)|1ecec08c-ff0c-b044-e053-0a32095ab044|063-653-4808|전라북도 순창군 유등로 413|08 : 30 ~ 16 : 30|127.188422403182|35.3621252190058
유람유치원||사립(법인)|1ecec08c-f602-b044-e053-0a32095ab044|031-846-2226|경기도 의정부시 동일로522번길 13|09 : 00 ~ 18 : 00|127.059205526597|37.7352902285699
유레카유치원||사립(사인)|1ecec08d-0670-b044-e053-0a32095ab044|063-253-0335|전라북도 전주시 완산구 전룡4길 12-4|09 : 00 ~ 18 : 30|127.119866779426|35.8264315098479
유리유치원||사립(사인)|1ecec08d-0d30-b044-e053-0a32095ab044|02-2604-9811|서울특별시 양천구 오목로42길 13|-|126.860563006528|37.5243767985448
유리유치원                                                              (폐원)||사립(사인)|1ecec08c-fcf2-b044-e053-0a32095ab044|02-495-6957|서울특별시 중랑구 동일로130길 28|09 : 30 ~ 20 : 00|127.081543929909|37.5996270059906
유림초등학교병설유치원||공립(병설)|1ecec08d-0d91-b044-e053-0a32095ab044|055-962-6343|경상남도 함양군 천왕봉로 2927|08 : 40 ~ 16 : 40|127.793075361167|35.4725224619332
유림초등학교병설유치원||공립(병설)|1ecec08d-08ef-b044-e053-0a32095ab044|054-773-2727|경상북도 경주시 용담로104번길 43-4|08 : 30 ~ 17 : 00|129.212858515561|35.8687216894569
유목초등학교병설유치원||공립(병설)|1ecec08c-ef02-b044-e053-0a32095ab044|055-276-1025|경상남도 창원시 성산구 반송로29번길 15|08 : 30 ~ 17 : 30|128.663745089392|35.2447843458461
유봉유치원                                                              (폐원)||사립(사인)|1ecec08c-fc65-b044-e053-0a32095ab044|02-426-9295|서울특별시 강동구 아리수로 46-14|-|127.134695801697|37.5560059917587
유석화유치원||사립(사인)|1ecec08d-0723-b044-e053-0a32095ab044|032-461-2244|인천광역시 남동구 걸재천로39번길 41-1|09 : 20 ~ 17 : 20|126.754537644824|37.4344043367179
유선아이숲유치원||사립(법인)|6ed29d80-94db-4b56-8da6-0a8938e586ad|053-813-3120|경상북도 경산시 경안로8길 12|09 : 00 ~ 16 : 30|128.741539045455|35.8105318050752
유성원광유치원||사립(법인)|1ecec08c-fa1c-b044-e053-0a32095ab044|042-825-2533|대전광역시 유성구 유성대로642번길 63|09 : 30 ~ 19 : 00|127.331733358359|36.3503306260518
유성유치원                                                                                              (휴원)||사립(사인)|1ecec08c-f32b-b044-e053-0a32095ab044|051-522-2858|부산광역시 금정구 서금로 91-4|09 : 00 ~ 19 : 00|129.109999834636|35.2219788039717
유성유치원||사립(사인)|1ecec08c-f932-b044-e053-0a32095ab044|02-792-8691|서울특별시 용산구 회나무로13가길 16|08 : 40 ~ 18 : 00|126.990690459172|37.5404777651227
유성중앙유치원||사립(사인)|1ecec08d-02c1-b044-e053-0a32095ab044|042-822-3675|대전광역시 유성구 유성대로719번안길 5|-|127.331783041359|36.3589404004447
유성초등학교병설유치원||공립(병설)|1ecec08d-01be-b044-e053-0a32095ab044|042-822-5129|대전광역시 유성구 장대로71번길 12|09 : 00 ~ 19 : 00|127.333098512507|36.3627467389473
유송유치원                                                              (폐원)||사립(사인)|1ecec08d-09c9-b044-e053-0a32095ab044|032-548-5957|인천광역시 계양구 아나지로197번길 4|-|126.713894576594|37.525671053686
유안유치원||사립(사인)|1ecec08c-fe08-b044-e053-0a32095ab044|02-904-4576|서울특별시 강북구 인수봉로 297|09 : 00 ~ 20 : 00|127.010484299521|37.6452715065247
유암초등학교병설유치원                                                              (폐원)||공립(병설)|1ecec08c-fd51-b044-e053-0a32095ab044|031-536-5085|경기도 포천시 유교로88번길 8|09 : 00 ~ 17 : 00|127.191752931725|37.8690071376708
유앤미유치원||사립(사인)|1ecec08d-0d98-b044-e053-0a32095ab044|062-961-5900|광주광역시 광산구 목련로397번길 10|09 : 00 ~ 18 : 30|126.8320617368|35.1843281094403
유양초등학교병설유치원                                                                                              (휴원)||공립(병설)|1ecec08d-0e3d-b044-e053-0a32095ab044|031-840-0494|경기도 양주시 부흥로 1373-7|09 : 00 ~ 16 : 30|127.027214190941|37.7860583350939
유어초등학교병설유치원||공립(병설)|1ecec08c-ee9f-b044-e053-0a32095ab044|055-532-5485|경상남도 창녕군 마수원길 39|08 : 40 ~ 16 : 40|128.411010073457|35.5094419108488
유영유치원||사립(사인)|1ecec08d-00c0-b044-e053-0a32095ab044|055-325-1722|경상남도 김해시 함박로45번길 17-19|09 : 00 ~ 17 : 00|128.858178366233|35.2336491871561
유영초등학교병설유치원||공립(병설)|1ecec08c-fbe0-b044-e053-0a32095ab044|055-646-4295|경상남도 통영시 중앙로 225|08 : 30 ~ 17 : 30|128.426224225791|34.8513973668111
유원유치원||사립(사인)|1ecec08c-f5cc-b044-e053-0a32095ab044|032-883-9591|인천광역시 미추홀구 낙섬중로 102|09 : 30 ~ 18 : 00|126.64217182841|37.4557721515711
유원초등학교병설유치원||공립(병설)|1ecec08d-0485-b044-e053-0a32095ab044|055-587-4804|경상남도 함안군 유원길 37-1|08 : 20 ~ 16 : 40|128.496314562757|35.2977696268445
유일유치원||사립(사인)|65baf910-a01a-44e5-b1cd-e14b56910137|031-474-0079|경기도 안양시 만안구 석수로26번길 25|09 : 30 ~ 19 : 00|126.908596174688|37.4097696131556
유정유치원||사립(사인)|1ecec08d-04ec-b044-e053-0a32095ab044|031-889-7726|경기도 용인시 기흥구 용구대로2518번길 30|09 : 00 ~ 19 : 00|127.111631569433|37.309090885169
유정유치원||사립(법인)|1ecec08d-0d8e-b044-e053-0a32095ab044|031-853-8393|경기도 의정부시 부용로213번길 39|09 : 00 ~ 20 : 00|127.081368083071|37.7513100214304
유정유치원||사립(사인)|1ecec08c-f844-b044-e053-0a32095ab044|031-945-4575|경기도 파주시 금바위로 35|09 : 00 ~ 19 : 00|126.758206315891|37.7276135773048
유정유치원||사립(사인)|1ecec08c-ff49-b044-e053-0a32095ab044|062-675-1228|광주광역시 남구 서문대로678번길 14|09 : 00 ~ 17 : 00|126.900438229365|35.1193114095898
유정유치원||사립(사인)|1ecec08d-028f-b044-e053-0a32095ab044|02-471-3151|서울특별시 강동구 강동대로55길 83|09 : 00 ~ 19 : 00|127.133774412616|37.5259465331108
유정유치원||사립(사인)|1ecec08c-f728-b044-e053-0a32095ab044|02-354-2411|서울특별시 은평구 진흥로12길 23|09 : 00 ~ 19 : 30|126.926760331204|37.6066678401922
유지유치원||사립(사인)|1ecec08d-0bbc-b044-e053-0a32095ab044|031-848-7268|경기도 의정부시 오목로 36|09 : 00 ~ 18 : 30|127.08818163831|37.7318879650631
유진유치원||사립(사인)|1ecec08d-0168-b044-e053-0a32095ab044|031-924-0006|경기도 고양시 일산동구 산두로201번길 23|09 : 00 ~ 19 : 00|126.781388936936|37.6737961783968
유진유치원||사립(사인)|1ecec08c-fa8e-b044-e053-0a32095ab044|031-664-3577|경기도 평택시 송탄공원로 145|09 : 00 ~ 18 : 00|127.064109810144|37.0788558448578
유진유치원                                                                                              (휴원)||사립(사인)|1ecec08d-0696-b044-e053-0a32095ab044|062-262-9308|광주광역시 북구 평교로 42|09 : 00 ~ 17 : 00|126.926838602495|35.181264622796
유진유치원                                                              (폐원)||사립(사인)|1ecec08c-fb85-b044-e053-0a32095ab044|02-306-5262|서울특별시 은평구 응암로12길 26-10|09 : 00 ~ 20 : 00|126.91913661569|37.5868641782232
유천초등학교병설유치원||공립(병설)|1ecec08d-03c9-b044-e053-0a32095ab044|054-652-0557|경상북도 예천군 유용로 34-10|08 : 30 ~ 17 : 00|128.378619530489|36.6369583610476
유천초등학교병설유치원||공립(병설)|1ecec08c-fc01-b044-e053-0a32095ab044|054-371-5352|경상북도 청도군 유천강변길 68|08 : 30 ~ 16 : 30|128.76498212478|35.5734873162231
유촌초등학교병설유치원||공립(병설)|1ecec08d-0059-b044-e053-0a32095ab044|033-442-7388|강원도 화천군 파로호로 935-9|09 : 00 ~ 17 : 00|127.791320347809|38.0557494599163
유촌초등학교병설유치원||공립(병설)|1ecec08c-edb2-b044-e053-0a32095ab044|062-370-8770|광주광역시 서구 내방로 153|09 : 00 ~ 18 : 30|126.857612006715|35.1597209907568
유치초등학교병설유치원||공립(병설)|1ecec08d-0da0-b044-e053-0a32095ab044|061-863-1852|전라남도 장흥군 유치로 48|09 : 00 ~ 17 : 00|126.835546428154|34.8027330945678
유한유치원||사립(사인)|1ecec08c-ffdf-b044-e053-0a32095ab044|041-577-3511|충청남도 천안시 서북구 월봉9길 7|09 : 00 ~ 18 : 00|127.11590200943|36.7891186051707
유현초등학교병설유치원||공립(병설)|1ecec08c-f8a6-b044-e053-0a32095ab044|031-987-8564|경기도 김포시 유현로33번길 50|09 : 00 ~ 17 : 00|126.726913786132|37.5983686171099
유화유치원||사립(사인)|1ecec08d-09d1-b044-e053-0a32095ab044|02-956-5000|서울특별시 도봉구 시루봉로 101|08 : 30 ~ 16 : 30|127.027460188127|37.6598486201199
