##NAME|AREA|SUBNAME|TELNUM|NEWADDR|FATHER|SINCE@@성당
천주교|군종교구|해병중앙성당|031-8012-5230~1|경기도 화성시 봉담읍 시청로 1311 사서함 601-206-01호|주임신부 이용호 세례자 요한 신부|1994.07.31
천주교|군종교구|해성대성당|051-979-2042|부산시 강서구 공항진입로42번길 54 사서함 1호|주임신부 박기훈 비오 신부|1972.07.01
천주교|춘천교구|해안성당|033-481-0745|강원 양구군 해안면 펀치볼로 1332|주임신부 김승철 프란치스코하비에르 신부|2013.03.01
천주교|인천교구|해안성당|032-764-4191|인천광역시 중구  차이나타운로59번길 4|주임신부 고동수 바오로 신부|1960.7.17.
천주교|부산교구|해운대성당|051-746-5881|부산광역시 해운대구  중동2로 20-3|주임신부 강종석 베드로 신부|1963.1.12.
천주교|대구대교구|해평성당|054-474-4142|경북 구미시 해평면 월호2길 16|주임신부 서영민 알렉산데르 신부|1969.11.7.
천주교|서울대교구|행당동성당|02-2299-8961|서울특별시 성동구  행당로6길 74 (행당동)|주임신부 원충연 라이문도 신부|1969.08.10
천주교|의정부교구|행신/1동성당|031-938-8360~1|경기도 고양시 덕양구  중앙로472번길 68|주임 홍기환 베르나르도 신부|1997.2.14.
천주교|의정부교구|행신/2동성당|031-979-4071~2|경기도 고양시 덕양구  용현로5번길 40|주임 문형균 클라로 신부|1997.2.14.
천주교|서울대교구|행운동성당|02-874-5121|서울특별시 관악구  행운4길 39 (행운동)|주임신부 최일광 라파엘 신부|1994.02.22
천주교|의정부교구|행주성당|031-974-1728|경기도 고양시 덕양구  행주산성로144번길 50|주임신부 추교윤 시몬 신부|2004.11.18
천주교|수원교구|향남성당|031-353-9512|경기도 화성시 향남읍 서봉로 373|주임 이용남 골롬바노 신부|2008.9.2.
천주교|춘천교구|현리성당|031-585-3100|경기도 가평군 하면 연인산로 5-35|주임신부 김영태 시몬 신부|1979.7.5.
천주교|대구대교구|현풍성당|053-615-2221|대구시 달성군 현풍면 현풍동로 10|주임신부 백명흠 바오로 신부|1969.2.9.
천주교|대구대교구|형곡성당|054-454-2000|경북 구미시 형곡로12길 14 (형곡동)|주임신부 김명현 티모테오 신부|1990.12.23
천주교|서울대교구|혜화동(지)성당|02-764-0221|서울특별시 종로구  창경궁로 288 (혜화동)|주임신부(제4 종로지구장) 홍기범 바오로 신부|1927.04.29
천주교|부산교구|호계성당|052-295-7733|울산광역시 북구  호계로 416-10|주임신부 배상복 이냐시오 신부|1996.2.3.
천주교|마산교구|호계성당|055-231-1122|경상남도 창원시 마산회원구 내서읍 호원로 215|주임신부 김국진 가우덴시오 신부|1991.6.28.
천주교|수원교구|호계동성당|031-456-0611|경기도 안양시 동안구  흥안대로93번길 84|주임 최영균 시몬 신부|1975.12.04
천주교|광주대교구|호남동성당|062-223-7211|광주광역시 동구  천변우로 393-17 (호남동)|주임신부 임호준 대건 안드레아 신부|1968.01.18
천주교|수원교구|호매실동성당|031-548-2693|경기도 수원시 권선구  호매실로90번길 2 (호매실동)|주임 민경욱 아비토 신부|2015.12.15
천주교|전주교구|호성동성당|063-241-1140|전라북도 전주시 덕진구  호성로 24|주임신부 이완재 타대오 신부|1989.8.29.
천주교|전주교구|호성만수성당|063-247-9003|전라북도 전주시 덕진구  동부대로 897-17|주임신부 송년홍 타대오 신부|2012.02.12
천주교|의정부교구|호원동성당|031-873-8347|경기도 의정부시  호암로 167|3지구장 김남철 바르톨로메오 신부|1996.9.24.
천주교|수원교구|호평성당|031-454-3004|경기도 안양시 동안구  전파로95번길 16|주임 신성남 바르나바 신부|1997.02.14
천주교|의정부교구|호평동성당|031-592-2554|경기도 남양주시  늘을1로73번길 27|주임신부 김경모 야고보 신부|2000.12.28
천주교|광주대교구|홍농성당|061-356-4088|전라남도 영광군 홍농읍 홍농로 484|주임 구석훈 요셉 신부|2004.8.31.
천주교|대전교구|홍북성당|041-977-1787|충청남도 홍성군 홍북면 청사로150번길 10 센트럴 뉴 스퀘어 605호|주임 신부 양동혁 가브리엘 신부|2017.11.24
천주교|대전교구|홍산성당|041-836-0067|충청남도 부여군 홍산면 홍산로 53-14|주임신부 김기범 시몬 신부|1958.4.8.
천주교|대전교구|홍성성당|041-633-8891|충청남도 홍성군 홍성읍 조양로208번길 7|주임신부 겸 홍성지구장 임기선 요셉 신부|1950.04.15
천주교|서울대교구|홍은2동성당|02-372-8691|서울특별시 서대문구  가좌로 59 (홍은동)|주임신부 윤종국 마르코 신부|2000.09.07
천주교|서울대교구|홍은동성당|02-395-0005|서울특별시 서대문구  세검정로1길 129 (홍은동)|주임신부 김인권 요셉 신부|2004.02.19
천주교|서울대교구|홍제동성당|02-396-7771~2|서울특별시 서대문구  통일로40길 18 (홍제동)|주임신부 유종만 바오로 신부|1949.09.13
천주교|춘천교구|홍천성당|033-433-1026|강원도 홍천군 홍천읍 마지기로 54|주임신부 김학수 베드로 신부|1923.6.
천주교|서울대교구|화곡2동성당|02-2065-3821|서울특별시 강서구  곰달래로32길 19 (화곡동)|주임신부 김한수 디도 신부|1980.09.20
천주교|서울대교구|화곡본동성당|02-2606-1787~8(내선3번-|서울특별시 강서구  까치산로2길 43 (화곡동)|주임신부 정연정 티모테오 신부|1969.03.12
천주교|군종교구|화랑성당|033-434-4439|강원도 홍천군 홍천읍 송학로5길 4|주임신부 김영송 알베르토 신부|1967.02.27
천주교|군종교구|화랑대성당|02-972-9686|서울시 노원구  화랑로 574|주임신부 정한시 요한 신부|1954.07.07
천주교|안동교구|화령성당||경상북도 상주시 화서면 중화로 2196|주임신부 김시영 베드로 신부|
천주교|부산교구|화명성당|051-341-7770~1|부산광역시 북구  와석장터로 12|주임신부 박혁 스테파노 신부|1992.2.1.
천주교|부산교구|화봉성당|052-289-7750|울산광역시 북구  통샘6길 22|주임신부 이재석 안드레아 신부|2002.12.26
천주교|제주교구|화북성당|064-756-6004|제주특별자치도 제주시  청풍남8길 14|주임신부 양영수 베드로 신부|1997.9.11.
천주교|전주교구|화산동성당|063-221-9842|전라북도 전주시 완산구  선너머2길 23|주임신부 이정석 라파엘 신부|1990.2.16.
천주교|수원교구|화서동성당||경기도 수원시 팔달구  팔달로127번길 35|주임 김태호 안토니오 신부|1978.11.09
천주교|군종교구|화성대성당|031-235-8130|경기도 수원시 권선구 정조로 409 사서함 303-1호|주임신부 박성빈 라파엘 신부|1953.06.01
천주교|인천교구|화수동성당|032-762-8893|인천광역시 동구  화도진로 130(화수동)|주임신부 박준경 비오 신부|1962.9.18.
천주교|광주대교구|화순성당|061-374-6001|전라남도 화순군 화순읍 진각로 88|주임신부 배행기 모세 신부|1958.05.31
천주교|제주교구|화순성당|064-794-0483|제주특별자치도 서귀포시 안덕면 화순중앙로12번길 1 천주교 화순성당|주임신부 최현식 라우렌시오 신부|2018.01.20
천주교|서울대교구|화양동성당|02-444-7164|서울특별시 광진구  군자로 75 지장빌딩 지하1층(임시성전)|주임신부 한영석 라우렌시오 신부|1970.11.06
천주교|대구대교구|화원성당|053-632-0014|대구시 달성군 화원읍 비슬로522길 65|주임신부 서준영 요한 신부|1938.6.12.
천주교|의정부교구|화전마을성당|02-3158-3004|경기도 고양시 덕양구  중앙로78번안길 88|주임신부 하정용 요셉 신부|2008.8.28.
천주교|광주대교구|화정1동성당|062-364-1007|광주광역시 서구  화운로194번길 1|주임신부 김종대 안드레아 신부|2015.09.03
천주교|광주대교구|화정3동성당|062-372-1799|광주광역시 서구  월드컵4강로58번길 5 (화정동, 2층)|주임신부 박공식 보나벤투라 신부|2007.8.27.
천주교|광주대교구|화정4동성당|062-385-2799|광주광역시 서구 염화로 65번길 24(화정4동)|주임신부 민세영 시몬 신부|2006.01.25
천주교|의정부교구|화정동/(5지구장)성당|031-974-9494|경기도 고양시 덕양구  화신로260번길 10|5지구장 원재현 프란치스코살레시오 신부|1996.11.21
천주교|춘천교구|화천성당|033-442-2306|강원도 화천군 화천읍 상승로 113|주임신부 이영주 타대오 신부|1965.3.15.
천주교|부산교구|활천성당|055-334-5418|경상남도 김해시  삼안로255번길 28|주임신부 고원일 안드레아 신부|1995.2.4.
천주교|청주교구|황간성당|043-742-4049|충북 영동군 황간면 남성2길 29|주임신부 김태원 요셉 신부|1957.10.5.
천주교|대구대교구|황금성당|053-762-1700|대구시 수성구 청수로 109-5 (황금동)|주임신부 주민기 베네딕토 신부|1983.2.4.
천주교|원주교구|황둔성당||강원도 원주시 신림면 신림황둔로 1258-37|주임신부 최영균 그레고리오 신부|2017.08.17
천주교|전주교구|황등성당|063-856-2301|전라북도 익산시 황등면 황등로 193|주임신부 김광석 요아킴 신부|1960.4.1.
천주교|수원교구|황산성당||경기도 하남시  미사강변북로 99 (망월동)(구산성지 내)|주임 류동환 안드레아 신부|2017.06.13
천주교|대구대교구|황성성당|054-771-7817|경북 경주시 용담로92번길 67 (황성동)|주임신부 김정렬 베드로 신부|1993.10.19
천주교|원주교구|황지성당||강원도 태백시  먹거리1길 10 (황지동)|주임신부 김기성 요한 보스코 신부|1966.10.05
천주교|마산교구|회원동성당|055-248-3255|경상남도 창원시 마산회원구  회원남로 23|주임신부 김길상 안드레아 신부|1981.1.26.
천주교|원주교구|횡성성당||강원도 횡성군 횡성읍 태기로19번길 25|주임신부 배현하 안토니오 신부|1930.03.20
천주교|광주대교구|효덕동성당|062-654-2004|광주광역시 남구  진제4길 12 (진월동)|주임신부 김정철 다니엘 신부|2011.07.28
천주교|제주교구|효돈성당|064-767-2355|제주특별자치도 서귀포시  효돈로167번길 11|주임신부 현문권 토마스 아퀴나스 신부|1988.2.10.
천주교|대구대교구|효목성당|053-754-4422|대구시 동구 화랑로25길 33 (효목동)|주임신부 박덕수 스테파노 신부|1977.7.14.
천주교|인천교구|효성동성당|032-554-1741|인천광역시 계양구  안남로490번길 11 (효성동)|주임신부 최상진 야고보 신부|1981.2.25.
천주교|대구대교구|효자성당|054-275-1134|경북 포항시 남구 유강길10번길 34-25 (효자동)|주임신부 이재수 시몬 신부|2007.9.4.
천주교|전주교구|효자4동성당|063-223-7731|전라북도 전주시 완산구  천잠로 197|주임신부 백승호 토마스 신부|2010.1.31.
천주교|전주교구|효자동성당|063-223-3821|전라북도 전주시 완산구  효동2길 33-4|주임신부 이준형 알비노 신부|1977.10.13
천주교|춘천교구|효자동성당|033-243-4450|강원도 춘천시 공지로 310|주임신부 원용훈 스테파노 신부|1969.11.20
천주교|의정부교구|후곡성당|031-921-9171~2|경기도 고양시 일산서구  일산로 592|주임신부 송영준 비오 신부|2001.6.1.
천주교|서울대교구|후암동성당|02-319-2911,2913|서울특별시 용산구  후암로34길 21-8 (후암동)|주임신부 이상범 바오로 신부|1949.08.15
천주교|춘천교구|후평동성당|033-255-6861|강원도 춘천시 춘천로309번길 8|주임신부 엄기영 안드레아 신부|1980.7.3.
천주교|안동교구|후포성당||경상북도 울진군 후포면 후포로 8-2|주임신부 차호철 세례자 요한 신부|1991.7.5.
천주교|안동교구|휴천동성당||경상북도 영주시  지천로194번길 28|주임신부 권상목 요한 신부|1958.8.14.
천주교|군종교구|흑룡성당|032-836-0842|인천시 옹진군 백령면 백령로 783|주임신부 이슬기 안토니오 신부|1980.08.26
천주교|광주대교구|흑산성당|061-275-9998|전라남도 신안군 흑산면 흑산일주로 180-20|주임신부 박상선 헨리코 신부|1958.11.11
천주교|서울대교구|흑석동(지)성당|02-816-2961|서울특별시 동작구  흑석로13길 3 (흑석동)|주임신부(겸 제13동작지구장) 권태형 리노 신부|1954.05.29
천주교|청주교구|흥덕성당|043-274-7667|충북 청주시 서원구 흥덕로 78|주임신부 강찬석 바오로 신부|1990.6.3.
천주교|수원교구|흥덕성당|031-211-1954|경기도 용인시 기흥구  흥덕중앙로 180|주임 박건우 베드로 신부|2009.9.1.
천주교|원주교구|흥업성당||강원도 원주시 흥업면 남원로 20-4|주임신부 최종복 베드로 신부|2009.09.09
천주교|대구대교구|흥해성당|054-262-2258|경북 포항시 북구 흥해읍 남미질로 12-42|주임신부 이기환 사무엘 신부|1994.8.26.
천주교|부산교구|흰돌공동체성당|051-758-7247|부산광역시 수영구  연수로260번길 53|주임 신부 박재구 시몬 신부|2006.10.12
