##NAME|SUBNAME|TELNUM|NEWADDR|IDX|FATHER|WEBSITE|ORGNAME|SOURCE2@@교회
성광교회||062-962-0600|광주광역시 광산구 신창로71번길 33 상가2동 201호 (신창동, 신창2차부영사랑으로아파트)|2969|신승철 담임목사||성광|대한예수교장로회총회
빛고을벧엘교회||062-672-9191|광주광역시 남구 서문대로 668 마동 상가 2층 (진월동, 진월아파트)|2968|안길순 담임목사||빛고을벧엘|대한예수교장로회총회
신창무등교회||062-962-0091|광주광역시 광산구 신창로71번길 33 정문상가 지하1층 (신창동, 신창2차부영사랑으로아파트)|2967|진명길 담임전도사||신창무등|대한예수교장로회총회
참빛벧엘교회||062-365-4072|광주광역시 광산구 신창로106번길 8-5  (신창동)|2966|신상식 담임목사||참빛벧엘|대한예수교장로회총회
양림제자교회||062-959-2107|광주광역시 광산구 신창로48번길 45-15  (신창동)|2965|김종덕 담임목사||양림제자|대한예수교장로회총회
왕성교회||--|전라남도 나주시 금천면 금봉로 23|2964|이성자 담임목사||왕성|대한예수교장로회총회
광은교회||054-859-2251|경상북도 안동시 합전1길 44 광은교회 (송현동)|2963|민만기 담임목사||광은|대한예수교장로회총회
우리집교회||054-852-4815|경상북도 안동시 노하4길 114-65  (노하동)|2962||http://www.jwoorizip.com|우리집|대한예수교장로회총회
순천동문교회||061-722-1014|전라남도 순천시 연동남2길 31  (조례동)|2960|나민호 담임목사||순천동문|대한예수교장로회총회
순천다솜교회||061-745-5254|전라남도 순천시 수박등2길 61  (생목동)|2958|주영강 담임목사||순천다솜|대한예수교장로회총회
순천새벽교회||061-723-3078|전라남도 순천시 비봉길 17  (조례동)|2957|이정봉 담임목사||순천새벽|대한예수교장로회총회
순천예닮교회||061-721-9004|전라남도 순천시 안산길 5 , 상가동 202호 (연향동, 호반리젠시빌1차아파트)|2956|우형천 담임목사||순천예닮|대한예수교장로회총회
순천예성교회||061-722-8291|전라남도 순천시 두지길 14 , 나동 (조례동)|2955|함영철 담임목사||순천예성|대한예수교장로회총회
순천큰빛교회||061-722-9054|전라남도 순천시 연향2로 56 순천큰빛교회 (연향동, 우미아파트)|2953|허형구 담임목사||순천큰빛|대한예수교장로회총회
승리교회||061-744-2938|전라남도 순천시 이수1길 17-1  (조곡동)|2952|김영자 담임목사||승리|대한예수교장로회총회
열방교회||061-722-1383|전라남도 순천시 덕연로 21-10 386-1번지 (덕암동)|2950|김승진 담임목사||열방|대한예수교장로회총회
온빛교회||061-722-3927|전라남도 순천시 송정길 36-57  (조례동)|2949|정석만 담임목사||온빛|대한예수교장로회총회
주영교회||061-751-2045|전라남도 순천시 둑실5길 16  (조곡동)|2948|윤광택 담임목사||주영|대한예수교장로회총회
로뎀교회||061-722-1533|전라남도 순천시 해룡면 조례못등길 109|2947|임승희 담임목사||로뎀|대한예수교장로회총회
참빛교회||061-722-0090|전라남도 순천시 왕궁1길 25  (조례동)|2946|김재송 담임목사||참빛|대한예수교장로회총회
평화로운교회||061-723-9004|전라남도 순천시 풍덕주택3길 34  (풍덕동)|2945|이홍술 담임목사|http://cafe.daum.net/peacefulchurch|평화로운|대한예수교장로회총회
충만한교회||061-682-9029|전라남도 여수시 율촌면 산수봉두1길 6|2944|박병옥 담임목사||충만한|대한예수교장로회총회
선학교회||061-723-0954|전라남도 순천시 해룡면 선학길 2|2943|이영철 담임목사||선학|대한예수교장로회총회
성산교회||062-417-7827|광주광역시 북구 문산로 99 , 110동 401호 (문흥동, 금호타운)|2942|문정휴 담임목사||성산|대한예수교장로회총회
순천산돌교회||061-726-1231|전라남도 순천시 율산1길 15  (연향동)|2941|이장수 담임목사||순천산돌|대한예수교장로회총회
순천서림교회||061-726-7749|전라남도 순천시 팔마3길 36  (연향동)|2940|강철기 담임목사||순천서림|대한예수교장로회총회
온누리교회||061-724-8291|전라남도 순천시 율산2길 11  (연향동)|2939|서종인 담임목사||온누리|대한예수교장로회총회
주은혜교회||061-751-8291|전라남도 순천시 송정길 35  (조례동)|2937|강용희 담임목사||주은혜|대한예수교장로회총회
다은혜교회||061-751-0698|전라남도 순천시 남문천변길 22  (장천동)|2936|손반석 담임목사||다은혜|대한예수교장로회총회
농아인교회||061-753-4707|전라남도 순천시 매곡4길 32  (매곡동)|2934|황진호 담임목사||농아인|대한예수교장로회총회
삼광교회||061-755-1142|전라남도 순천시 고지1길 49-1  (가곡동)|2933|이만휴 담임목사||삼광|대한예수교장로회총회
성민교회||061-753-2087|전라남도 순천시 석현길 50  (석현동)|2932|유한희 담임목사||성민|대한예수교장로회총회
별량남부교회||061-742-6525|전라남도 순천시 별량면 일출길 465|2931|김순애 담임목사||별량남부|대한예수교장로회총회
별량반석교회||061-744-5868|전라남도 순천시 별량면 봉림길 13|2930|서시문 담임전도사||별량반석|대한예수교장로회총회
순천화평교회||061-741-6646|전라남도 순천시 팔마로 65  (풍덕동)|2929|양덕례 담임목사||순천화평|대한예수교장로회총회
학산교회||061-742-8357|전라남도 순천시 별량면 학서길 64|2928|이은남 담임목사||학산|대한예수교장로회총회
한사랑교회||061-742-4742|전라남도 순천시 덕연로 12  (덕암동)|2927|황왕기 담임목사||한사랑|대한예수교장로회총회
다사랑교회||061-741-3365|전라남도 순천시 덕연로 35-7  (덕암동)|2926|한성은 담임목사||다사랑|대한예수교장로회총회
사랑나눔교회||061-722-1575|전라남도 순천시 고지5길 20-8  (가곡동)|2925|채영희 담임목사||사랑나눔|대한예수교장로회총회
기뻐하는교회||061-727-9090|전라남도 순천시 연동남1길 80  (조례동)|2924|장양식 담임목사|http://www.joypc.or.kr|기뻐하는|대한예수교장로회총회
한울누리교회||061-753-9191|전라남도 순천시 시민로 30  (장천동)|2922|김영우 담임목사||한울누리|대한예수교장로회총회
풍성교회||061-724-9119|전라남도 순천시 조례못등길 37 , 지하 (조례동)|2921|김규승 담임목사||풍성|대한예수교장로회총회
새빛교회||061-742-8615|전라남도 순천시 남산로 85  (풍덕동)|2920|문영남 담임목사||새빛|대한예수교장로회총회
순천든든한교회||061-726-5226|전라남도 순천시 연향1로 62 상가1동 302호 (연향동, 부영2차아파트)|2919|이호상 담임목사||순천든든한|대한예수교장로회총회
생명의빛교회||061-782-0295|전라남도 구례군 구례읍 동편제길 39-5|2918|윤관현 담임목사||생명의빛|대한예수교장로회총회
하늘가족교회||043-908-9191|충청북도 청주시 서원구 남이면 구암길 52-22|2916|현구원 담임목사||하늘가족|대한예수교장로회총회
이한교회||02-6221-1164|서울특별시 노원구 한글비석로1길 15 아나돗센터 (하계동)|2915|신기형 담임목사|http://www.ehan.org|이한|대한예수교장로회총회
둘사랑교회||031-866-1424|경기도 동두천시 삼육사로 931 2층 (생연동)|2914|김민호 담임목사||둘사랑|대한예수교장로회총회
우리들교회||02-791-9541|경기도 하남시 미사강변중앙로 143  (풍산동)|2913|김기제 담임목사||우리들|대한예수교장로회총회
한소망교회||02-973-8460|서울특별시 중랑구 동일로 873 4층 (묵동)|2912|박웅철 담임목사||한소망|대한예수교장로회총회
서광전원교회||031-775-1480|경기도 양평군 청운면 다대송산길 45-16|2911|전정숙 담임목사||서광전원|대한예수교장로회총회
인천아름다운교회||032-568-8884|인천광역시 서구 원당대로820번1길 17|2910|박선림 담임목사||인천아름다운|대한예수교장로회총회
은혜동산교회||064-712-9126|제주특별자치도 제주시 원노형10길 32 3층 (노형동)|2909|김강혁 담임목사||은혜동산|대한예수교장로회총회
경주샘터교회||054-745-3255|경상북도 경주시 승삼1길 25-1 2층 (용강동)|2908|이순희 담임전도사||경주샘터|대한예수교장로회총회
열매교회||061-281-6823|전라남도 목포시 옥암로 160  (옥암동)|2907|김형곤 담임목사||열매|대한예수교장로회총회
대반교회||061-244-1295|전라남도 목포시 대반동길1번길 10-1  (죽교동)|2905|주경석 담임목사||대반|대한예수교장로회총회
새열방교회||061-243-0691|전라남도 목포시 상리로1번길 28-2  (상동)|2904|조상엽 담임목사||새열방|대한예수교장로회총회
참좋은교회||061-283-3337|전라남도 목포시 옥암로54번길 12-1  (옥암동)|2903|문성훈 담임목사||참좋은|대한예수교장로회총회
비전교회||--|전라남도 목포시 옥암로96번길 8  (옥암동)|2902|전권식 담임목사||비전|대한예수교장로회총회
아산아가페교회||041-542-3079|충청남도 아산시 신창면 서부북로786번길 9-6|2900|김원 담임목사||아산아가페|대한예수교장로회총회
생명샘교회||042-286-2333|대전광역시 동구 옥천로176번길 15-4 동진프라자 8층 (판암동)|2899|홍길표 담임목사    홍길표 전도목사||생명샘|대한예수교장로회총회
평안교회||042-637-5316|대전광역시 동구 가양로80번길 36  (가양동)|2898|이성국 담임목사||평안|대한예수교장로회총회
평강교회||042-635-0175|대전광역시 대덕구 계족산로5번길 77 지하 (법동)|2897|오성탁 담임전도사    오성탁 전도목사||평강|대한예수교장로회총회
기쁨의교회||054-453-3927|경상북도 구미시 봉곡남로7길 40  (봉곡동)|2895|서정필 담임목사|http://www.hosanna3927.org|기쁨의|대한예수교장로회총회
포도원교회||054-444-6031|경상북도 구미시 형곡로32길 5-7|2893|권재호 담임목사||포도원|대한예수교장로회총회
아포시민교회||054-435-8191|경상북도 김천시 아포읍 한지2길 64-9 상가제이동|2891|김규산 담임목사||아포시민|대한예수교장로회총회
김천밀알교회||054-430-6213|경상북도 김천시 자산로 163 2층|2888|이성희 담임목사||김천밀알|대한예수교장로회총회
동일교회||054-454-0675|경상북도 구미시 봉곡로13길 20 2층|2887|||동일|대한예수교장로회총회
창대교회||033-541-1878|강원도 삼척시 도계읍 늑구점리길 26|2885|||창대|대한예수교장로회총회
동광교회||033-646-5591|강원도 강릉시 성덕로 238  (두산동)|2884|이병철 담임목사||동광|대한예수교장로회총회
행복한교회||063-583-8291|전라북도 부안군 부안읍 상원길 7|2883|김경우 담임목사||행복한|대한예수교장로회총회
마산주님교회||055-231-4237|경상남도 창원시 마산회원구 내서읍 숲속로 27 상가101호 (숲속마을주공6단지아파트)|2882|김자홍 담임목사||마산주님|대한예수교장로회총회
샤론교회||055-224-0691|경상남도 창원시 마산회원구 석전북16길 8  (석전동)|2880|노우호 담임목사||샤론|대한예수교장로회총회
창원엘림교회||055-261-9109|경상남도 창원시 성산구 비음로4번길 37-10  (사파동)|2879|최병삼 담임목사||창원엘림|대한예수교장로회총회
주그린교회||055-293-7171|경상남도 창원시 의창구 반계로68번길 15 . (팔용동)|2877|백성흠 담임목사||주그린|대한예수교장로회총회
