NAME|BRANCH|NEWADDR|OLDADDR|TELL
LGU플러스|중동중동점 |대구 수성구 청수로 19 1층 엘지유플러스 (중동)|대구시 수성구 중동 573-1 1층 엘지유플러스|070-7555-0192
LGU플러스|중동중동초등학교점 |전남 광양시 광장로 103 (중동)|전남 광양시 중동 1674-26|061-792-4019
LGU플러스|중리동중리시장입구점 |대전 대덕구 중리로 64 2 (중리동)|대전시 대덕구 중리동 375-29 2|042-624-4022
LGU플러스|중방동대구은행점 |경북 경산시 중앙로 89 1층 (중방동)|경북 경산시 중방동 610-3 1층|070-5111-0660
LGU플러스|중부동삼일로점 |경남 양산시 삼일로 76 (중부동)|경남 양산시 중부동 403-2|055-781-1125
LGU플러스|중부동삽량로점 |경남 양산시 삽량로 199 (중부동, 서린프라자)|경남 양산시 중부동 693-4 서린프라자|070-4656-0830
LGU플러스|중산동중산마을점 |경기도 고양시 일산동구 탄중로 429 103호(중산동,성지프라자)|경기도 고양시 일산동구 중산동 1579-1 성지프라자 103호|070-7543-5360
LGU플러스|중산동해태상가점 |경기 고양시 일산동구 탄중로 321 103호 (중산동, 중앙프라자)|경기도 고양시 일산동구 중산동 1569-5 중앙프라자 103호|070-7579-0019
LGU플러스|중앙동나주터미널점 |전남 나주시 나주로 192 나주버스터미널내 엘지유플러스 (중앙동)|전남 나주시 중앙동 95-5 나주버스터미널 내 엘지유플러스|019114
LGU플러스|중앙동의료원점 |전남 순천시 중앙로 126 (중앙동)|전남 순천시 중앙동 57-7|061-755-4019
LGU플러스|중앙동익산역점 |전북 익산시 중앙로 19 (중앙동1가)|전북 익산시 중앙동1가 68-12|070-4369-4964
LGU플러스|중앙동중앙로점 |전남 나주시 중앙로 38-1 (중앙동)|전남 나주시 중앙동 79-5|061-332-0500
LGU플러스|중앙동중앙시장입구점 |경기도 동두천시 중앙로 280 1층엘지유플러스 (생연동)|경기도 동두천시 생연동 601-19 1층엘지유플러스|070-4038-3552
LGU플러스|중촌동선병원점 |대전 중구 목중로 22 (중촌동)|대전시 중구 중촌동 412-1|042-223-0109
LGU플러스|증평읍새마을금고점 |충북 증평군 증평읍 중앙로 207 .|충북 증평군 증평읍 중동리 14-2|070-4042-0999
LGU플러스|증평읍증평우체국점 |충북 증평군 증평읍 중앙로 206 .|충북 증평군 증평읍 중동리 28|043-838-5889
LGU플러스|지사동과학산단로점 |부산 강서구 과학산단로306번길 10 (지사동)|부산시 강서구 지사동 1186|051-941-1078
LGU플러스|지산동송탄우체국점 |경기도 평택시 탄현로327번길 95-8 101호(신장동)|경기도 평택시 신장동 210-15 101호|031-611-0019
LGU플러스|지산동송탄터미널점 |경기도 평택시 송탄로 406 엘지유플러스|경기도 평택시 지산동 773-8 엘지유플러스|070-4300-8082
LGU플러스|진건읍진건점 |경기 남양주시 진건읍 진건오남로 83 .|경기도 남양주시 진건읍 용정리 774-17|070-8288-7040
LGU플러스|진안동병점역점 |경기 화성시 병점3로 10 LG유플러스 (진안동)|경기도 화성시 진안동 529-6 LG유플러스|070-4351-3999
LGU플러스|진영읍장등로점 |경남 김해시 진영읍 장등로 7 101호 (성빈빌딩)|경남 김해시 진영읍 진영리 1626-2 101호 (성빈빌딩)|055-342-7208
LGU플러스|진월동씨티병원점 |광주 남구 서문대로 661 (진월동)|광주시 남구 진월동 418-7|062-719-4079
LGU플러스|진월동효덕점 |광주 남구 진제길 16 (진월동)|광주시 남구 진월동 490-1|070-7543-5400
LGU플러스|진접읍장현점 |경기도 남양주시 진접읍 장현로 61 .|경기도 남양주시 진접읍 장현리 644-4|070-5217-3849
LGU플러스|진천동월배시장점 |대구시 달서구 월배로 111 . (진천동)|대구시 달서구 진천동 95-19|053-587-9880
LGU플러스|진천동진천네거리점 |대구 달서구 진천동 508번지 대성스카이렉스 1층 401동 113호,114호|대구시 달서구 진천동 508 대성스카이렉스 1층 401동 113호 ,114호|070-4696-9019
LGU플러스|진천읍진천농협점 |충북 진천군 진천읍 중앙북로 63-1 .|충북 진천군 진천읍 읍내리 480-4|043-537-3019
LGU플러스|진평동LG디스플레이공장점 |경북 구미시 3공단2로 209 LG디스플레이23공장 (진평동)|경북 구미시 진평동 642-3 LG디스플레이23공장|054-476-3012
LGU플러스|진해석동사거리점 |경남 창원시 진해구 냉천로 61 (석동,보람수산)|경남 창원시 진해구 석동 141-12 보람수산|055-552-5635
LGU플러스|창곡동위례에이플타워점 |경기도 성남시 수정구 위례동로 153 에이플타워 116호 엘지유플러스|경기도 성남시 수정구 창곡동 513 에이플타워 116호 엘지유플러스|070-5143-0267
LGU플러스|창전동오거리점 |경기 이천시 영창로 226 1층 (창전동, 이천골든타워)|경기도 이천시 창전동 463 이천골든타워 1층|031-635-9751
LGU플러스|창전동이천성당점 |경기 이천시 중리천로33번길 4 (창전동)|경기도 이천시 창전동 156-17|070-4845-4145
LGU플러스|창전동터미널사거리점 |경기도 이천시 이섭대천로1217번길 3 (창전동)|경기도 이천시 창전동 169-1|070-4024-6585
LGU플러스|창평동창평점 |전남 목포시 수문로 20 (창평동)|전남 목포시 창평동 17-1|070-7543-0470
LGU플러스|천곡동우리은행점 |강원 동해시 중앙로 247 1층 (천곡동, 우리은행)|강원도 동해시 천곡동 1074-1 1층 우리은행|070-7504-7800
LGU플러스|천지동중앙로점 |제주 서귀포시 중앙로 39 청화마트 (서귀동)|제주특별자치도 서귀포시 서귀동 294-23 청화마트|064-732-7477
LGU플러스|청당동스타벅스사거리점 |충남 천안시 동남구 청당동 552번지 107호|충남 천안시 동남구 청당동 552 107호|070-7763-0197
LGU플러스|청북면청북점 |경기도 평택시 청북면 안청로 336 골드테라스빌딩1층|경기도 평택시 청북읍 옥길리 1158-1 골드테라스빌딩1층|031-681-6019
LGU플러스|청양읍중앙로점 |충남 청양군 청양읍 중앙로 130-1 A동 4호|충남 청양군 청양읍 읍내리 209-29 A동 4호|070-5217-4461
LGU플러스|청천동청천사거리점 |인천 부평구 마장로 437 (청천동)|인천시 부평구 청천동 28-4|032-511-4010
LGU플러스|청평면청평터미널점 |경기 가평군 청평면 청평중앙로 53 .|경기도 가평군 청평면 청평리 465-29|070-7543-8882
LGU플러스|청학동청학점 |인천시 연수구 청능대로 93 1층 109호 (청학동)|인천시 연수구 청학동 503-4 1층 109호|032-424-9019
LGU플러스|초량2동부산역점 |부산 동구 중앙대로 211 (초량동)|부산시 동구 초량동 1207-5|070-8680-5681
LGU플러스|초전동초전점 |경남 진주시 초전북로 65 (초전동)|경남 진주시 초전동 1630-1|070-4642-8894
LGU플러스|초지동초지두산위브점 |경기 안산시 단원구 원선1로 38 상가 1층 (초지동, 두산위브아파트)|경기도 안산시 단원구 초지동 796 두산위브아파트 상가 1층|031-410-3019
LGU플러스|초지동초지역점 |경기 안산시 단원구 화랑로 170 110호 (초지동)|경기도 안산시 단원구 초지동 803 110호|031-403-5054
LGU플러스|춘천순환로거두부영점 |강원도 춘천시 동내면 춘천순환로 70 1층(거두리)|강원도 춘천시 동내면 거두리 926-5 1층|070-4042-2440
LGU플러스|충무동1가서구청점 |부산 서구 구덕로 115-1 (충무동1가)|부산시 서구 충무동1가 17-3|06-446-8490
LGU플러스|충무동우체국점 |전남 여수시 충무1길 2 (충무동)|전남 여수시 충무동 514-2|061-723-3019
LGU플러스|충무동충장로점 |경남 창원시 진해구 충장로 136 김밥본부24시 (충무동)|경남 창원시 진해구 충무동 25-31 김밥본부24시|070-4647-4835
LGU플러스|치평동119안전센터점 |광주 서구 상무중앙로 71 (치평동)|광주시 서구 치평동 1182-6|062-716-5011
LGU플러스|침산동침산네거리점 |대구시 북구 침산로 138 명성프라임 1층 (침산동)|대구시 북구 침산동 285-5 명성프라임 1층|053-422-8019
LGU플러스|탑동탑동초교점 |경기 수원시 권선구 탑동로 50 1층 LG유플러스 (탑동)|경기도 수원시 권선구 탑동 766-6 1층 LG유플러스|031-291-8996
LGU플러스|태전동성원아파트점 |경기도 광주시 태봉로 35 (태전동261-43번지 1층 엘지유플러스) (태전동)|경기도 광주시 태전동 261-43 (태전동261-43번지 1층 엘지유플러스)|070-8666-7566
LGU플러스|태평동태평시장입구점 |대전 중구 평촌로 111 B상가 101호 (태평동, 태평아파트)|대전시 중구 태평동 317 태평아파트 B상가 101호|070-4036-2224
LGU플러스|태화동태화로점 |울산 중구 신기11길 2 (태화동)|울산시 중구 태화동 129-3|070-4036-7807
LGU플러스|통복동통북시장점 |경기 평택시 중앙로 2 (통복동)|경기도 평택시 통복동 111-15|070-4176-8288
LGU플러스|퇴계동롯데슈퍼점 |강원 춘천시 영서로 2195 롯데슈퍼 1층 (퇴계동)|강원도 춘천시 퇴계동 381-1 롯데슈퍼 1층|070-7570-8587
LGU플러스|퇴계동이편한세상점 |강원도 춘천시 안마산로 155 (퇴계동)||033-262-9010
LGU플러스|퇴계원면퇴계원점 |경기 남양주시 퇴계원면 퇴계원로 62 1층|경기도 남양주시 퇴계원읍 퇴계원리 267-1 1층|070-4843-6951
LGU플러스|팔달로2가팔달문점 |경기 수원시 팔달구 정조로 785 (팔달로2가, 신한은행)|경기도 수원시 팔달구 팔달로2가 75-1 신한은행|070-7543-0052
LGU플러스|팽성읍팽성점 |경기 평택시 팽성읍 동서촌로 77 .|경기도 평택시 팽성읍 객사리 125-6|070-4001-5114
LGU플러스|평내동평내점 |경기 남양주시 평내로29번길 41 107호 (평내동, 메인프라자)|경기도 남양주시 평내동 578-3 107호 메인프라자|031-511-3169
LGU플러스|평창읍평창중앙로 |강원 평창군 평창읍 백오로 86 .|강원도 평창군 평창읍 하리 141-6|033-332-6019
LGU플러스|평촌동평촌역점 |경기 안양시 동안구 부림로 113 1층 LG유플러스 (관양동, 평촌현대아이스페이스)|경기도 안양시 동안구 관양동 1608-2 현대아이스페이스빌딩 1층 LG유플러스|070-5217-3335
LGU플러스|평택동명동점 |경기 평택시 평택2로 10 (평택동)|경기도 평택시 평택동 46-1|070-7559-9027
LGU플러스|평택동박애병원점 |경기 평택시 평택2로 27 (평택동)|경기도 평택시 평택동 39-16|070-7545-2030
LGU플러스|평화동경복궁아파트점 |전북 전주시 완산구 평화로 120 109호 (평화동2가, 평화동두산경복궁아파트)|전북 전주시 완산구 평화동2가 180 경복궁아파트 109호|070-4329-0030
LGU플러스|평화동꽃밭정점 |전북 전주시 완산구 모악로 4761 1층 (평화동1가)|전북 전주시 완산구 평화동1가 707-4 1층|063-213-7010
LGU플러스|평화동모악로점 |전북 전주시 완산구 모악로 4688 (평화동2가)|전북 전주시 완산구 평화동2가 306-4|063-221-3694
LGU플러스|평화동주공아파트점 |전북 전주시 완산구 장승배기로 268 1층 (평화동1가, 이정기빌딩)|전북 전주시 완산구 평화동1가 434-15 이정기빌딩 1층|070-4036-3557
LGU플러스|포곡읍둔전점 |경기 용인시 처인구 포곡읍 포곡로 114 1층 (88빌딩)|경기도 용인시 처인구 포곡읍 둔전리 154-3 1층 (88빌딩)|031-336-9010
LGU플러스|포남동새마을금고점 |강원 강릉시 하평길 20 (포남동)|강원도 강릉시 포남동 1175|033-823-3002
LGU플러스|풍무동풍무동점 |경기도 김포시 유현로 232 102,103호(풍무동,에버리치 빌딩)|경기도 김포시 풍무동 15-6 102,103호 에버리치 빌딩|070-7543-3193
LGU플러스|풍무동풍무점 |경기 김포시 풍무로 96 상가 103호 (풍무동, 삼용아파트)|경기도 김포시 풍무동 449-2 상가 103호 삼용아파트|031-986-2460
LGU플러스|하동읍하동우체국점 |경남 하동군 하동읍 중앙로 41-1 (읍내리)|경남 하동군 하동읍 읍내리 319-11|055-884-2389
LGU플러스|하소동사거리점 |충북 제천시 용두대로15길 23 (하소동)|충북 제천시 하소동 87|070-4624-0914
LGU플러스|학동수협앞점 |전남 여수시 쌍봉로 31 (학동)|전남 여수시 학동 5-26|061-683-9090
LGU플러스|학동쌍봉사거리점 |전남 여수시 시청로 34 (학동)|전남 여수시 학동 36-1|070-4085-9019
LGU플러스|학동우체국점 |전남 여수시 흥국로 15 (학동,금당한의원)|전남 여수시 학동 34-9 금당한의원|070-8286-1777
LGU플러스|학익1동학산사거리점 |인천시 남구 매소홀로 355 학익프라자 1층 (용현동 문학동 학익동) (학익동)|인천시 미추홀구 학익동 209-3 학익프라자 1층 (용현동 문학동 학익동)|032-886-0601
LGU플러스|학익2동학익사거리점 |인천 남구 소성로 136 외4필지 (학익동)|인천시 미추홀구 학익동 260-22 외4필지|032-872-7775
LGU플러스|합성동롯데시네마점 |경남 창원시 마산회원구 합성남로 6 (합성동)|경남 창원시 마산회원구 합성동 268-2|070-4645-8595
LGU플러스|합성동마산합성점 |경남 창원시 마산회원구 3.15대로 751 (합성동)|경남 창원시 마산회원구 합성동 85-26|055-287-4447
LGU플러스|합성동먹거리타운점 |경남 창원시 마산회원구 양덕북4길 17 1층 (합성동)|경남 창원시 마산회원구 합성동 125-6 1층|055-253-1181
LGU플러스|해룡면부영3차점 |전남 순천시 해룡면 기적의도서관길 90 .|전남 순천시 해룡면 상삼리 657|061-721-2019
LGU플러스|해룡면신대타운점 |전남 순천시 해룡면 향매로 59 1층 125호|전남 순천시 해룡면 신대리 1973-2 1층 125호|070-7543-4435
LGU플러스|해운동월영동서로점 |경남 창원시 마산합포구 월영동서로 15 (해운동)|경남 창원시 마산합포구 해운동 5-87|070-4647-4835
LGU플러스|행신동서정마을점 |경기도 고양시 덕양구 중앙로 438 아름터프라자 102호 (행신동)|경기도 고양시 덕양구 행신동 1083-3 아름터프라자 102호|070-5043-6149
LGU플러스|행신동행신역점 |경기 고양시 덕양구 충경로 44 (행신동)|경기도 고양시 덕양구 행신동 761|031-938-6010
LGU플러스|향남읍롯데시네마점 |경기 화성시 향남읍 상신하길로298번길 7-21 LG유플러스|경기도 화성시 향남읍 하길리 1470-2 LG유플러스|070-4067-2093
LGU플러스|향남읍스타벅스점 |경기 화성시 향남읍 발안로 113 .|경기도 화성시 향남읍 행정리 474-9|032-352-6855
LGU플러스|향남읍행정중앙점 |경기 화성시 향남읍 행정중앙2로 33 LG유플러스 (성지프라자)|경기도 화성시 향남읍 행정리 435-2 성지프라자 LG유플러스|070-4036-2093
