##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@보건소
이룡보건진료소||128.503060402|35.3872871168|보건소|055-587-5394|경상남도 함안군 칠서면 삼칠로 1306||||||||이룡보건진료소|(칠서면)|||30301
이문보건진료소||127.01414432|35.8322172673|보건소|063-290-3085|전라북도 완주군 이서면 용서1길 151||||||||이문보건진료소|(이서면)|||30301
이송천보건진료소||128.6916874|36.6084491|보건소|054-853-8380|경상북도 안동시 서후면 이송천1길 37||||||||이송천보건진료소|37|||30301
이수백보건진료소||127.1880494|36.0021512|보건소|063-290-3093|전라북도 완주군 비봉면 이수백로 438||||||||이수백보건진료소|438|||30301
이작보건진료소||126.253637457|37.1765173051|보건소|032-899-3120|인천광역시 옹진군 자월면 대이작로70번길 3-8||||||||이작보건진료소|(자월면)|||30301
이하보건진료소||128.74258866|36.612147596|보건소|054-859-0269|경상북도 안동시 와룡면 서날골길 144-6||||||||이하보건진료소|144|||30301
인제군기린면방동보건진료소||128.373029055|37.9553769096|보건소|033-463-4537|강원도 인제군 기린면 조침령로 666||||||||인제군기린면방동보건진료소|(방동보건진료소)|||30301
인제군기린면북리보건진료소||128.319175|37.955601|보건소|033-462-4535|강원도 인제군 기린면 내린천로 4896||||||||인제군기린면북리보건진료소|4896|||30301
인제군북면용대보건진료소||128.344271796|38.1979424995|보건소|033-462-4197|강원도 인제군 북면 미시령로 1158-1||||||||인제군북면용대보건진료소|(용대보건진료소)|||30301
인제군서화면서화보건진료소||128.2073062|38.2522446|보건소|033-463-4283|강원도 인제군 서화면 금강로 1739||||||||인제군서화면서화보건진료소|1739|||30301
인제군인제읍귀둔보건진료소||128.365979239|38.0165018671|보건소|033-463-4193|강원도 인제군 인제읍 점봉산로 99||||||||인제군인제읍귀둔보건진료소|(귀둔보건진료소)|||30301
인천광역시중구무의보건진료소||126.42486406|37.3896856251|보건소|032-889-3555|인천광역시 중구 대무의로 310-11||||||||인천광역시중구무의보건진료소|(무의동,무의보건진료소)|||30301
인화보건진료소||126.3770945|37.7952972|보건소|032-934-5583|인천광역시 강화군 양사면 서사길105번길 47||||||||인화보건진료소|47|||30301
일신보건진료소||127.685231225|37.4344301399|보건소|031-773-7827|경기도 양평군 지평면 구둔영화체험길 8||||||||일신보건진료소|(일신보건진료소)|||30301
임곡보건진료소||128.9906853|37.698042|보건소|033-648-5942|강원도 강릉시 강동면 임곡로 738||||||||임곡보건진료소|738|||30301
임기보건진료소||128.9973208|36.9026339|보건소|054-672-7216|경상북도 봉화군 소천면 숲터길 30||||||||임기보건진료소|30|||30301
임봉보건진료소||128.459074189|36.1396125858|보건소|054-474-0107|경상북도 구미시 산동면 임봉길 47-1||||||||임봉보건진료소|(산동면)|||30301
임원보건진료소||129.3357|37.176468|보건소|0397-572-5990|강원도 삼척시 원덕읍 삼척로 1213||||||||임원보건진료소|1213|||30301
임천면가신리보건진료소||126.894792|36.1911859|보건소|041-833-3599|충청남도 부여군 임천면 팔충로 1220||||||||임천면가신리보건진료소|1220|||30301
임초리보건진료소||127.371303579|37.7739873207|보건소|031-585-1736|경기도 가평군 상면 청군로 699||||||||임초리보건진료소|(임초보건진료소)|||30301
입석보건진료소||127.915565806|35.2860588577|보건소|055-972-5850|경상남도 산청군 단성면 석대로 5||||||||입석보건진료소|5|||30301
입암보건진료소||128.768821377|37.9282872021|보건소|033-671-7528|강원도 양양군 현남면 화상천로 260||||||||입암보건진료소|(입암보건진료소)|||30301
자안보건진료소||126.888066|37.2105244|보건소|031-356-3562|경기도 화성시 비봉면 하저자안로210번길 14||||||||자안보건진료소|14|||30301
작승보건진료소||128.7540778|36.3052913|보건소|054-833-5316|경상북도 의성군 사곡면 사미신감로 803||||||||작승보건진료소|803|||30301
잠곡보건진료소||127.464701153|38.1792564296|보건소|033-458-1334|강원도 철원군 근남면 하오재로 1298||||||||잠곡보건진료소|(잠곡2리경로당부녀회)|||30301
장갑보건진료소||127.765754761|36.5740801836|보건소|043-542-4797|충청북도 보은군 산외면 산외로 690||||||||장갑보건진료소|(장갑보건진료소)|||30301
장고도보건진료소||126.338472896|36.3919162856|보건소|041-934-1197|충청남도 보령시 오천면 장고도1길 33-11||||||||장고도보건진료소|33|||30301
장곡리보건진료소||126.3861977|36.4248554|보건소|041-673-3214|충청남도 태안군 고남면 장삼포로 128-1||||||||장곡리보건진료소|(고남면)|||30301
장교보건진료소||127.500685125|35.4556566674|보건소|063-634-0751|전라북도 남원시 운봉읍 고남로 103||||||||장교보건진료소|(운봉읍)|||30301
장국보건진료소||127.360922762|35.3735877151|보건소|063-634-6180|전라북도 남원시 송동면 부석안길 36||||||||장국보건진료소|(장국보건진료소)|||30301
장대보건진료소||128.627889369|36.2857093402|보건소|054-832-2688|경상북도 의성군 봉양면 장대2길 34||||||||장대보건진료소|(봉양면)|||30301
장도보건진료소||127.454706257|34.7908474491|보건소|061-857-5127|전라남도 보성군 벌교읍 장도길 204-17||||||||장도보건진료소|204|||30301
장록보건진료소||127.777580591|36.9933139783|보건소|043-846-2374|충청북도 충주시 주덕읍 장록당우길 304||||||||장록보건진료소|(주덕읍)|||30301
장마루보건진료소||127.080045283|36.2972192943|보건소|041-732-5701|충청남도 논산시 노성면 노성로 22||||||||장마루보건진료소|(노성면)|||30301
장북보건진료소||127.584331644|37.1795896566|보건소|031-641-0289|경기도 이천시 장호원읍 나래천로509번길 143-7||||||||장북보건진료소|(장호원읍)|||30301
장산면마진도보건진료소||126.207969457|34.6215033401|보건소|061-262-3975|전라남도 신안군 장산면 마진도길 48-9||||||||장산면마진도보건진료소|(장산면)|||30301
장상보건진료소||126.742259967|36.0422984558|보건소|041-951-3243|충청남도 서천군 화양면 신장로376번길 59-14||||||||장상보건진료소|(화양면)|||30301
장선보건진료소||128.0969875|37.0582583|보건소|043-651-0967|충청북도 제천시 청풍면 인등로 1497||||||||장선보건진료소|1497|||30301
장성군남면마령보건진료소||126.780532401|35.2438250953|보건소|061-394-2936|전라남도 장성군 남면 백운길 12||||||||장성군남면마령보건진료소|(남면)|||30301
장성군동화면월산보건진료소||126.730154857|35.2478189633|보건소|061-392-8161|전라남도 장성군 동화면 동화로 121||||||||장성군동화면월산보건진료소|(동화면)|||30301
장성군북이면신월보건진료소||126.796085331|35.4225900163|보건소|061-392-8439|전라남도 장성군 북이면 월하길 39||||||||장성군북이면신월보건진료소|(북이면)|||30301
장성군북하면대악보건진료소||126.85873247|35.3658276496|보건소|061-392-0306|전라남도 장성군 북하면 단풍로 1073||||||||장성군북하면대악보건진료소|(북하면)|||30301
장성군삼계면생촌보건진료소||126.660326685|35.3226666963|보건소|061-393-6188|전라남도 장성군 삼계면 생촌길 82||||||||장성군삼계면생촌보건진료소|(삼계면)|||30301
장성군삼서면두월보건진료소||126.690033676|35.221043069|보건소|061-392-2278|전라남도 장성군 삼서면 남계소갈로 59-18||||||||장성군삼서면두월보건진료소|(삼서면)|||30301
장성군삼서면보생보건진료소||126.658784827|35.2130992919|보건소|061-394-2420|전라남도 장성군 삼서면 보강길 3||||||||장성군삼서면보생보건진료소|(삼서면)|||30301
장성군삼서면서부보건진료소||126.62417758|35.2327326363|보건소|061-394-2375|전라남도 장성군 삼서면 소도길 1||||||||장성군삼서면서부보건진료소|(삼서면)|||30301
장성군서삼면모암보건진료소||126.764468096|35.3672057392|보건소|061-393-3865|전라남도 장성군 서삼면 주암길 13||||||||장성군서삼면모암보건진료소|(모암보건진료소)|||30301
장성군진원면용산보건진료소||126.863775054|35.2591188576|보건소|061-393-4858|전라남도 장성군 진원면 용산두월길 4||||||||장성군진원면용산보건진료소|(진원면)|||30301
장성군황룡면필암보건진료소||126.754367738|35.3028919061|보건소|061-393-5859|전라남도 장성군 황룡면 중동길 13-5||||||||장성군황룡면필암보건진료소|(황룡면)|||30301
장수군계남면궁양보건진료소||127.592642937|35.6761447658|보건소|063-352-0956|전라북도 장수군 계남면 장안산로 321||||||||장수군계남면궁양보건진료소|(궁평보건진료소)|||30301
장수군계북면양악보건진료소||127.636207736|35.8079094068|보건소|063-352-1607|전라북도 장수군 계북면 양악길 83||||||||장수군계북면양악보건진료소|(계북면)|||30301
장수군번암면국포보건진료소||127.495282695|35.5503872779|보건소|063-353-2275|전라북도 장수군 번암면 장수로 1000||||||||장수군번암면국포보건진료소|(국포보건진료소)|||30301
장수군번암면동화보건진료소||127.556515517|35.5686110016|보건소|063-353-4186|전라북도 장수군 번암면 지지로 619||||||||장수군번암면동화보건진료소|(번암면)|||30301
장수군산서면계월보건진료소||127.39422108|35.5656602143|보건소|063-351-3405|전라북도 장수군 산서면 서원길 26-7||||||||장수군산서면계월보건진료소|(산서면)|||30301
장수군산서면마하보건진료소||127.412330764|35.5935468163|보건소|063-351-3792|전라북도 장수군 산서면 평촌길 6||||||||장수군산서면마하보건진료소|(마하보건진료소)|||30301
장수군장계면대곡보건진료소||127.62099759|35.6861500981|보건소|063-352-2108|전라북도 장수군 장계면 의암로 617||||||||장수군장계면대곡보건진료소|(장계면)|||30301
장수군장계면명덕보건진료소||127.634691518|35.7251717452|보건소|063-352-0396|전라북도 장수군 장계면 명덕길 11-3||||||||장수군장계면명덕보건진료소|(명덕보건진료소)|||30301
장수군장수읍대성보건진료소||127.461586727|35.5970418706|보건소|063-353-3250|전라북도 장수군 장수읍 원대성길 4||||||||장수군장수읍대성보건진료소|(대성보건진료소)|||30301
장수군천천면남양보건진료소||127.5090429|35.7098082|보건소|063-352-2621|전라북도 장수군 천천면 내기길 125||||||||장수군천천면남양보건진료소|(남양보건진료소)|||30301
장수군천천면오봉보건진료소||127.545100987|35.7817773235|보건소|063-352-1570|전라북도 장수군 천천면 천천북로 436||||||||장수군천천면오봉보건진료소|(오봉보건진료소)|||30301
장수보건진료소||126.901313304|36.9397073176|보건소|031-681-7977|경기도 평택시 현덕면 장수안길 35||||||||장수보건진료소|(장수리보건진료소)|||30301
장수보건진료소||127.580355544|34.6526897652|보건소|061-682-6863|전라남도 여수시 화양면 장수자매길 8-2||||||||장수보건진료소|(화양면)|||30301
장안보건진료소||127.787328518|36.4672278191|보건소|043-542-6108|충청북도 보은군 장안면 장안로 7-2||||||||장안보건진료소|(장안면)|||30301
장안보건진료소||127.71209896|37.2037880473|보건소|031-886-7281|경기도 여주시 점동면 안평로 284-3||||||||장안보건진료소|284|||30301
장암면지토리보건진료소||126.912743748|36.2183669319|보건소|833-9822|충청남도 부여군 장암면 위덕로 313||||||||장암면지토리보건진료소|(장암면)|||30301
장암보건진료소||127.406128349|34.8080341556|보건소|061-857-5356|전라남도 보성군 벌교읍 장암길 231||||||||장암보건진료소|(벌교읍)|||30301
장암보건진료소||126.731283787|34.8059957852|보건소|061-473-2348|전라남도 영암군 영암읍 마당바우로 105||||||||장암보건진료소|(영암읍)|||30301
