##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@삼성화재
애니카패밀리센터|코오롱오토케어서비스|||삼성화재|053-567-1987|대구 서구 와룡로 464||||||||애니카패밀리센터 코오롱오토케어서비스||||40701
애니카패밀리센터|코오롱오토케어서비스|||삼성화재|031-752-1987|경기 성남시 분당구 대왕판교로 200||||||||애니카패밀리센터 코오롱오토케어서비스||||40701
애니카패밀리센터|코오롱오토케어서비스|||삼성화재|031-911-1987|경기 고양시 일산서구 덕이로 40||||||||애니카패밀리센터 코오롱오토케어서비스||||40701
애니카패밀리센터|코오롱오토케어서비스|||삼성화재|051-312-1987|부산 사상구 낙동대로 932||||||||애니카패밀리센터 코오롱오토케어서비스||||40701
애니카패밀리센터|코오롱오토케어서비스|||삼성화재|043-231-1987|충북 청주시 서원구 2순환로 1460-10||||||||애니카패밀리센터 코오롱오토케어서비스|(주)에코우드|||40701
애니카패밀리센터|킴스오토|||삼성화재|041-556-3133||충남 천안시 동남구 목천읍 삼성리 122|||||||애니카패밀리센터 킴스오토|킴스오토|||40701
애니카패밀리센터|탄소자동차공업사|||삼성화재|063-212-4940|전북 전주시 덕진구 반룡로 49||||||||애니카패밀리센터 탄소자동차공업사|(팔복동2가)|||40701
애니카패밀리센터|탑모터스|||삼성화재|041-558-1213|충남 천안시 서북구 성거읍 봉주로 306||||||||애니카패밀리센터 탑모터스||||40701
애니카패밀리센터|태극종합자동차정비|||삼성화재|054-262-3600|경북 포항시 북구 흥해읍 덕실마을길3번길 34||||||||애니카패밀리센터 태극종합자동차정비||||40701
애니카패밀리센터|태백형제모터스|||삼성화재|010-3277-8115|강원 태백시 외솔배기길 64||||||||애니카패밀리센터 태백형제모터스|(화전동)|||40701
애니카패밀리센터|태성공업사|||삼성화재|042-634-8800||대전 대덕구 읍내동 512-1|||||||애니카패밀리센터 태성공업사||||40701
애니카패밀리센터|태성정비|||삼성화재|055-763-2506|경남 진주시 대신로109번길 9||||||||애니카패밀리센터 태성정비|(상평동)|||40701
애니카패밀리센터|태안현대서비스|||삼성화재|041-675-5217|충남 태안군 태안읍 원이로 79||||||||애니카패밀리센터 태안현대서비스||||40701
애니카패밀리센터|태양종합정비|||삼성화재|052-268-1113|울산 남구 산업로585번길 24||||||||애니카패밀리센터 태양종합정비|(여천동)|||40701
애니카패밀리센터|태원자동차|||삼성화재|061-283-5513|전남 목포시 영산로 600||||||||애니카패밀리센터 태원자동차|(석현동)|||40701
애니카패밀리센터|태원자동차정비|||삼성화재|051-863-2707|부산 연제구 거제대로 182||||||||애니카패밀리센터 태원자동차정비|(거제동)|||40701
애니카패밀리센터|태재자동차|||삼성화재|031-726-7474|경기 광주시 오포읍 능평로 102||||||||애니카패밀리센터 태재자동차||||40701
애니카패밀리센터|투투정비대운|||삼성화재|033-251-8628|강원 춘천시 동면 하일길 215-4||||||||애니카패밀리센터 투투정비대운||||40701
애니카패밀리센터|투투정비서비스|||삼성화재|02-854-8686|서울 영등포구 영등포로3길 24-1||||||||애니카패밀리센터 투투정비서비스|(양평동2가)|||40701
애니카패밀리센터|파주현대서비스|||삼성화재|031-949-9141|경기 파주시 월롱면 휴암로 235||||||||애니카패밀리센터 파주현대서비스||||40701
애니카패밀리센터|파트너모터스|||삼성화재|051-757-9000|부산 수영구 연수로 396||||||||애니카패밀리센터 파트너모터스|(광안동)|||40701
애니카패밀리센터|팔달공업사|||삼성화재|053-358-3361|대구 북구 노원로1길 7||||||||애니카패밀리센터 팔달공업사|(노원동3가)|||40701
애니카패밀리센터|팔용정비|||삼성화재|055-238-6688|경남 창원시 의창구 무역로581번길 42-7||||||||애니카패밀리센터 팔용정비|(팔용동)|||40701
애니카패밀리센터|팔탄상용현대서비스|||삼성화재|031-8059-7755|경기 화성시 팔탄면 버들로 1317||||||||애니카패밀리센터 팔탄상용현대서비스||||40701
애니카패밀리센터|퍼스트모터스|||삼성화재|051-714-0025|부산 사상구 사상로 55||||||||애니카패밀리센터 퍼스트모터스||||40701
애니카패밀리센터|평창하이테크|||삼성화재|033-334-2525|강원 평창군 용평면 경강로 1828-2||||||||애니카패밀리센터 평창하이테크||||40701
애니카패밀리센터|평촌현대모터스|||삼성화재|031-424-9400|경기 안양시 동안구 벌말로 38||||||||애니카패밀리센터 평촌현대모터스|(관양동)|||40701
애니카패밀리센터|평촌현대서비스|||삼성화재|031-423-8200|경기 안양시 동안구 시민대로383번길 23||||||||애니카패밀리센터 평촌현대서비스|(관양동)|||40701
애니카패밀리센터|평화탑|||삼성화재|031-987-6868|경기 김포시 대곶면 초원로 86||||||||애니카패밀리센터 평화탑||||40701
애니카패밀리센터|포런모터스|||삼성화재|053-355-7990||대구 북구 침산동 758-1|||||||애니카패밀리센터 포런모터스||||40701
애니카패밀리센터|표선대도공업사|||삼성화재|064-787-3233|제주 서귀포시 표선면 표선중앙로 16||||||||애니카패밀리센터 표선대도공업사|(표선리)|||40701
애니카패밀리센터|플러스오토/제주지점|||삼성화재|064-725-4972||제주 제주시 삼양일동 1529-1|||||||애니카패밀리센터 플러스오토/제주지점||||40701
애니카패밀리센터|플러스자동차정비공업|||삼성화재|041-561-8577|충남 천안시 동남구 천안천10길 83||||||||애니카패밀리센터 플러스자동차정비공업||||40701
애니카패밀리센터|하나/윈/모터스/종합정비|||삼성화재|055-674-1004|경남 고성군 고성읍 율대4길 4-21||||||||애니카패밀리센터 하나/윈/모터스/종합정비|(율대리)|||40701
애니카패밀리센터|하나로1급자동차공업사|||삼성화재|063-851-4488|전북 익산시 하나로 543-12||||||||애니카패밀리센터 하나로1급자동차공업사||||40701
애니카패밀리센터|하나자동차공업사|||삼성화재|02-3663-8501|서울 강서구 공항대로59다길 277||||||||애니카패밀리센터 하나자동차공업사|(염창동)|||40701
애니카패밀리센터|하나자동차공업사|||삼성화재|031-216-4118|경기 수원시 영통구 매영로 252||||||||애니카패밀리센터 하나자동차공업사|(원천동)|||40701
애니카패밀리센터|하선1급자동차서비스|||삼성화재|061-283-5007|전남 무안군 삼향읍 임성로 161||||||||애니카패밀리센터 하선1급자동차서비스|(임성리)|||40701
애니카패밀리센터|하양자동차종합정비|||삼성화재|053-851-9009|경북 경산시 하양읍 대경로 666||||||||애니카패밀리센터 하양자동차종합정비|(금락리)|||40701
애니카패밀리센터|한결자동차서비스|||삼성화재|062-234-4930|광주 동구 소태길 76||||||||애니카패밀리센터 한결자동차서비스|(소태동)|||40701
애니카패밀리센터|한국자동차공업사|||삼성화재|064-751-0118|제주 제주시 선반로2길 11||||||||애니카패밀리센터 한국자동차공업사|(화북일동)|||40701
애니카패밀리센터|한국자동차서비스|||삼성화재|061-463-1000|전남 영암군 삼호읍 대불로 528||||||||애니카패밀리센터 한국자동차서비스||||40701
애니카패밀리센터|한국자동차정비공장|||삼성화재|054-442-9988|경북 구미시 송동로 37||||||||애니카패밀리센터 한국자동차정비공장|(도량동)|||40701
애니카패밀리센터|한국자동차정비공장|||삼성화재|053-351-0040|대구 북구 팔달로7길 35||||||||애니카패밀리센터 한국자동차정비공장|(노원동3가)|||40701
애니카패밀리센터|한국지엠시화정비|||삼성화재|031-433-1114|경기 시흥시 군자천로 277203-1호 ||||||||애니카패밀리센터 한국지엠시화정비||||40701
애니카패밀리센터|한국지엠용인서비스센터|||삼성화재|031-332-8255|경기 용인시 처인구 고진로 127||||||||애니카패밀리센터 한국지엠용인서비스센터|(고림동)|||40701
애니카패밀리센터|한근자동차공업|||삼성화재|031-421-3385|경기 안양시 동안구 시민대로 367||||||||애니카패밀리센터 한근자동차공업|(관양동)|||40701
애니카패밀리센터|한도자동차공업사|||삼성화재|031-542-1111|경기 포천시 가산면 가산로 18||||||||애니카패밀리센터 한도자동차공업사|(방축리)|||40701
애니카패밀리센터|한서모터스|||삼성화재|02-588-5084|서울 서초구 남부순환로342길 100-9||||||||애니카패밀리센터 한서모터스|(양재동)|||40701
애니카패밀리센터|한성카독크|||삼성화재|02-462-1440|서울 성동구 성수이로20길 11||||||||애니카패밀리센터 한성카독크|(성수동2가)|||40701
애니카패밀리센터|한승모터스|||삼성화재|031-637-7875|경기 이천시 황무로 723||||||||애니카패밀리센터 한승모터스||||40701
애니카패밀리센터|한신자동차공업사|||삼성화재|02-2615-7726|서울 구로구 구로중앙로42길 10||||||||애니카패밀리센터 한신자동차공업사|(신도림동)|||40701
애니카패밀리센터|한신자동차정비공업사|||삼성화재|055-314-1171|경남 김해시 장유로149번길 4||||||||애니카패밀리센터 한신자동차정비공업사|(부곡동)|||40701
애니카패밀리센터|한양1급자동차정비|||삼성화재|031-948-0028|경기 파주시 월롱면 한태말길 3-10||||||||애니카패밀리센터 한양1급자동차정비||||40701
애니카패밀리센터|한양자동차공업|||삼성화재|031-541-6600|경기 포천시 소흘읍 호국로 483||||||||애니카패밀리센터 한양자동차공업||||40701
애니카패밀리센터|한양자동차공업사|||삼성화재|031-866-6441|경기 동두천시 삼육사로 783||||||||애니카패밀리센터 한양자동차공업사|(상패동)|||40701
애니카패밀리센터|한영모터스|||삼성화재|053-351-7721||대구 북구 노원동3가 380-4외 1필지 (380-6) |||||||애니카패밀리센터 한영모터스||||40701
애니카패밀리센터|한일공업|||삼성화재|064-755-8111|제주 제주시 선반로14길 5||||||||애니카패밀리센터 한일공업||||40701
애니카패밀리센터|한일자동차종합정비공업사(서천)|||삼성화재|041-951-3870|충남 서천군 서천읍 충절로 155||||||||애니카패밀리센터 한일자동차종합정비공업사(서천)||||40701
애니카패밀리센터|한일카독크|||삼성화재|031-918-8585|경기 고양시 일산서구 덕이로 48||||||||애니카패밀리센터 한일카독크|(덕이동)|||40701
애니카패밀리센터|한진자동차공업사|||삼성화재|063-581-0000|전북 부안군 부안읍 오리정로 39||||||||애니카패밀리센터 한진자동차공업사||||40701
애니카패밀리센터|한진자동차정비공업사|||삼성화재|062-529-8600|광주 북구 경양로 166||||||||애니카패밀리센터 한진자동차정비공업사|(중흥동)|||40701
애니카패밀리센터|함안제일종합정비|||삼성화재|055-582-1005|경남 함안군 가야읍 검암천북길 65||||||||애니카패밀리센터 함안제일종합정비||||40701
애니카패밀리센터|합동공업사|||삼성화재|052-287-2366|울산 북구 염포로 248-1||||||||애니카패밀리센터 합동공업사|(진장동)|||40701
애니카패밀리센터|합자회사/동춘천현대서비스|||삼성화재|033-253-3147|강원 춘천시 후석로462번길 91||||||||애니카패밀리센터 합자회사/동춘천현대서비스|(후평동)|||40701
애니카패밀리센터|합천1급자동차정비|||삼성화재|055-933-2223|경남 합천군 대양면 동부로 20||||||||애니카패밀리센터 합천1급자동차정비||||40701
애니카패밀리센터|해광자동차정비|||삼성화재|033-631-7001|강원 고성군 죽왕면 선유담길 68||||||||애니카패밀리센터 해광자동차정비||||40701
애니카패밀리센터|해금자동차정비|||삼성화재|051-831-0195|부산 강서구 녹산산업북로193번길 30||||||||애니카패밀리센터 해금자동차정비|(송정동)|||40701
