##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@BBQ
BBQ|제주우도점(특화)|126.959642|33.509243|BBQ|0647822340|제주특별자치도 제주시 우도면 우도비양길 53-8||||||||BBQ 제주우도점(특화)|1층|||80609
BBQ|제주삼화점|126.58829|33.517275|BBQ|0647229585|제주특별자치도 제주시 화삼북로 143||||||||BBQ 제주삼화점|(삼양이동) 1층|||80609
BBQ|제주화북점|126.566585|33.518982|BBQ|0647229282|제주특별자치도 제주시 일주동로 197||||||||BBQ 제주화북점|(화북일동) 1층|||80609
BBQ|호텔리젠트마린점|126.526698|33.517514|BBQ|064-717-5030|제주특별자치도 제주시 서부두2길 20||||||||BBQ 호텔리젠트마린점|(건입동,호텔리젠트마린더블루)|||80609
BBQ|제주용담점|126.512359|33.511924|BBQ|064-712-9289|제주특별자치도 제주시 용담로 92||||||||BBQ 제주용담점|(용담이동)|||80609
BBQ|제주인제점|126.54009|33.509035|BBQ|064-756-9282|제주특별자치도 제주시 고마로 65||||||||BBQ 제주인제점|(일도이동) 1층|||80609
BBQ|제주일도점|126.549149|33.500171|BBQ|064-753-5554||제주 제주시 일도2동 100-5|||||||BBQ 제주일도점||||80609
BBQ|제주삼도점|126.520265|33.502083|BBQ|064-702-4442||제주 제주시 삼도1동 537-16|||||||BBQ 제주삼도점||||80609
BBQ|제주봉개점|126.591388|33.492156|BBQ|064-725-5050|제주특별자치도 제주시 번영로 458||||||||BBQ 제주봉개점|(봉개동) 1층|||80609
BBQ|제주도남점|126.525682|33.498082|BBQ|064-752-5684|제주특별자치도 제주시 도남로 21-1||||||||BBQ 제주도남점|(도남동)|||80609
BBQ|제주도두점|126.464973|33.502682|BBQ|064-743-4275||제주 제주시 도두1동 2538|||||||BBQ 제주도두점||||80609
BBQ|제주남광점|126.536709|33.49503|BBQ|064-722-0669|제주특별자치도 제주시 오복4길 14||||||||BBQ 제주남광점|(이도이동)|||80609
BBQ|제주이도초교점|126.528348|33.489945|BBQ|064-751-8291|제주특별자치도 제주시 청사로 86||||||||BBQ 제주이도초교점|(도남동)|||80609
BBQ|제주삼무공원점|126.490983|33.489677|BBQ|064-748-9788|제주특별자치도 제주시 삼무로 40||||||||BBQ 제주삼무공원점|(연동) 2층|||80609
BBQ|제주외도점|126.435216|33.493791|BBQ|064-712-0915||제주 제주시 외도2동 250-1|||||||BBQ 제주외도점||||80609
BBQ|제주연동점|126.492827|33.483857|BBQ|064-748-6200||제주 제주시 연동 285-9|||||||BBQ 제주연동점||||80609
BBQ|제주성산점|126.914592|33.450143|BBQ|064-782-1292|제주특별자치도 서귀포시 성산읍 고성오조로 71-1||||||||BBQ 제주성산점||||80609
BBQ|제주아라점|126.544766|33.473324|BBQ|064-721-8899|제주특별자치도 제주시 아란8길 (아라일동) 1층 ||||||||BBQ 제주아라점||||80609
BBQ|제주신연동점|126.488871|33.478706|BBQ|064-711-9256||제주 제주시 연동 1496|||||||BBQ 제주신연동점|연화1로|||80609
BBQ|제주하귀애월점|126.399625|33.480697|BBQ|064-711-9289||제주 제주시 애월읍 하귀2리 1863|||||||BBQ 제주하귀애월점||||80609
BBQ|제주평화로점|126.392791|33.413136|BBQ|064-799-9288|제주특별자치도 제주시 애월읍 평화로 2157||||||||BBQ 제주평화로점|상가-5 (프시케월드1층)|||80609
BBQ|제주한림점|126.264553|33.417441|BBQ|064-796-7750|제주특별자치도 제주시 한림읍 한림로 703||||||||BBQ 제주한림점|1층|||80609
BBQ|제주협재점|126.244421|33.398523|BBQ|0640000000|제주특별자치도 제주시 한림읍 협재1길 44||||||||BBQ 제주협재점|1층|||80609
BBQ|제주샤인빌리조트점|126.792892|33.306012|BBQ|01030363637||제주 서귀포시 표선면 토산리 17|||||||BBQ 제주샤인빌리조트점||||80609
BBQ|제주남원점|126.71892|33.280279|BBQ|064-764-1688|제주특별자치도 서귀포시 남원읍 태위로679번길 12-1||||||||BBQ 제주남원점||||80609
BBQ|제주서홍점|126.558505|33.262574|BBQ|064-732-6690|제주특별자치도 서귀포시 중앙로 199||||||||BBQ 제주서홍점|1층 상가4호 (서홍동)|||80609
BBQ|제주영어교육도시점|126.284148|33.29155|BBQ|064-792-3310|제주특별자치도 서귀포시 대정읍 에듀시티로 40||||||||BBQ 제주영어교육도시점|1층|||80609
BBQ|제주서귀일호점|126.563251|33.251305|BBQ|064-763-7875||제주 서귀포시 서귀동 279-7|||||||BBQ 제주서귀일호점||||80609
BBQ|서귀포라마다호텔(2)(특화)|126.519266|33.254477|BBQ|0647352040|제주특별자치도 서귀포시 서호중로 55||||||||BBQ 서귀포라마다호텔(2)(특화)|(서호동) 1층|||80609
BBQ|서귀포신시가지점|126.509065|33.251082|BBQ|064-739-9280|제주특별자치도 서귀포시 신서귀로 11||||||||BBQ 서귀포신시가지점|(법환동,서호민우 연립주택)|||80609
BBQ|제주담모라리조트점|126.305247|33.249628|BBQ|064-792-1588||제주특별자치도 서귀포시 안덕면 사계리 745|||||||BBQ 제주담모라리조트점||||80609
BBQ|충남둔포점|127.03742|36.927165|BBQ|041-533-9212|충남 아산시 영인면 백석포안길 24-5||||||||BBQ 충남둔포점|BBQ 충남둔포점|||80609
BBQ|충남복운점|126.78248|36.940841|BBQ|041-358-9582|충남 당진시 송악읍 신복운로 7길 4||||||||BBQ 충남복운점|(신성빌딩 1층)|||80609
BBQ|충남아산인주점|126.883725|36.870096|BBQ|041-533-9272||충남 아산시 인주면 밀두리 137-2|||||||BBQ 충남아산인주점||||80609
BBQ|천안백석점|127.126949|36.831135|BBQ|041-552-9282||충남 천안시 서북구 백석동 54-29|||||||BBQ 천안백석점||||80609
BBQ|충남석문점|126.535475|37.014134|BBQ|041-354-0703||충남 당진군 석문면 삼봉리 853-21|||||||BBQ 충남석문점||||80609
BBQ|온양권곡점|127.01458|36.791481|BBQ|041-548-5545||충남 아산시 권곡동 205-1|||||||BBQ 온양권곡점|청솔아파트상가 106|||80609
BBQ|충남당진점|126.625605|36.891499|BBQ|041-356-9979|충청남도 당진시 서부로 175||||||||BBQ 충남당진점|(채운동,BBQ치킨) 1층|||80609
BBQ|충남온양본점|126.998409|36.775297|BBQ|041-532-9282|충청남도 아산시 온중로54번길 7-4||||||||BBQ 충남온양본점||||80609
BBQ|충남신창점|126.93394|36.776143|BBQ|041-541-9982|충청남도 아산시 신창면 온천대로 820||||||||BBQ 충남신창점||||80609
BBQ|당진정미점|126.567035|36.884761|BBQ|041-356-9282||충남 당진군 정미면 천의리 252-6|||||||BBQ 당진정미점||||80609
BBQ|파라다이스도고점|126.887997|36.765513|BBQ|041-537-7100||충남 아산시 도고면 기곡리 180-1|||||||BBQ 파라다이스도고점||||80609
BBQ|아산청솔점|127.014002|36.747328|BBQ|041-532-9289||충남 아산시 장존동 305-7|||||||BBQ 아산청솔점|청솔아파트상가 203-1호|||80609
BBQ|충남대산점|126.43394|36.938004|BBQ|041-663-1002||충남 서산시 대산읍 대산리 119|||||||BBQ 충남대산점|대산종합상가내|||80609
BBQ|서산점|126.387483|36.975111|BBQ|041-681-3231||충남 서산시 대산읍 기은리 592-23|||||||BBQ 서산점||||80609
BBQ|충남예산점|126.831515|36.687644|BBQ|041-333-8533||충남 예산군 예산읍 주교리 349-3|||||||BBQ 충남예산점||||80609
BBQ|서산지곡점|126.448528|36.842815|BBQ|041-681-8292|충남 서산시 지곡면 충의로 762-78||||||||BBQ 서산지곡점|늘푸른오스카빌아파트 (늘푸른오스카빌아파트상가동216호)|||80609
BBQ|충남덕산온천점|126.669994|36.705515|BBQ|041-337-9244|충청남도 예산군 덕산면 봉운로 27-2||||||||BBQ 충남덕산온천점||||80609
BBQ|동문본점|126.466435|36.784205|BBQ|041-665-1114||충남 서산시 동문동 59-33|||||||BBQ 동문본점||||80609
BBQ|충남서산읍내점|126.451089|36.782466|BBQ|041-669-5592||충남 서산시 읍내동 255|||||||BBQ 충남서산읍내점||||80609
BBQ|충남서산석남점|126.461071|36.772899|BBQ|041-681-9282||충남 서산시 석림동 673-9|||||||BBQ 충남서산석남점||||80609
BBQ|충남서산예천점|126.43626|36.770684|BBQ|041-668-8889||충남 서산시 예천동 665-7|||||||BBQ 충남서산예천점||||80609
BBQ|충남도청점|126.673467|36.655775|BBQ|041-631-2211|충청남도 홍성군 홍북읍 충남대로 24||||||||BBQ 충남도청점|(내포제나우스오피스텔) 110호|||80609
BBQ|충남웅비회관점|127.290532|36.545561|BBQ|041-860-8029||충남 연기군 남면 보통리 사서함90-70 |||||||BBQ 충남웅비회관점||||80609
BBQ|충남홍성본점|126.668514|36.594477|BBQ|041-631-0959||충남 홍성군 홍성읍 오관리 552-3|||||||BBQ 충남홍성본점||||80609
BBQ|충남태안남문점|126.293731|36.755057|BBQ|041-675-7507|충청남도 태안군 태안읍 중앙로 40-1||||||||BBQ 충남태안남문점||||80609
BBQ|공주신관점|127.150226|36.474946|BBQ|041-881-9955||충남 공주시 금흥동 현대4차A상가 104호 |||||||BBQ 공주신관점||||80609
BBQ|공주옥룡점|127.133453|36.454007|BBQ|041-858-5592||충남 공주시 옥룡동 330-1|||||||BBQ 공주옥룡점||||80609
BBQ|공주이인점|127.063447|36.362095|BBQ|041-857-8809||충남 공주시 이인면 이인리 159-5|||||||BBQ 공주이인점||||80609
BBQ|충남동대점|126.606118|36.347052|BBQ|041-931-9981|충청남도 보령시 작은오랏3길 7||||||||BBQ 충남동대점|(동대동)|||80609
BBQ|충남부여점|126.922946|36.284571|BBQ|041-835-3004|충청남도 부여군 부여읍 월함로 9||||||||BBQ 충남부여점||||80609
BBQ|충남웅천점|126.599091|36.23287|BBQ|041-934-4115|충청남도 보령시 웅천읍 장터중앙길 133-11||||||||BBQ 충남웅천점|(한창약국)|||80609
BBQ|충남서천점|126.687687|36.082982|BBQ|041-953-0092||충남 서천군 서천읍 사곡리 271|||||||BBQ 충남서천점||||80609
BBQ|충남장항점|126.700381|36.011084|BBQ|041-956-6899|충청남도 서천군 장항읍 성주로 1||||||||BBQ 충남장항점||||80609
BBQ|충북광혜원점|127.437857|36.992766|BBQ|043-535-7878||충북 진천군 광혜원면 광혜원리 419~650 529-65|||||||BBQ 충북광혜원점||||80609
BBQ|진천덕산점|127.506719|36.911372|BBQ|043-536-0369||충북 진천군 덕산면 용몽리 588|||||||BBQ 진천덕산점||||80609
BBQ|충북혁신도시점|127.544054|36.908033|BBQ|043-882-9253|충청북도 음성군 맹동면 원중로 1404||||||||BBQ 충북혁신도시점|미래빌딩|||80609
BBQ|충북진천점|127.444744|36.854614|BBQ|0435346690|충청북도 진천군 진천읍 남산7길 7-1||||||||BBQ 충북진천점|1층 101호|||80609
BBQ|충북증평점|127.580253|36.782956|BBQ|043-836-0013||충북 증평군 증평읍 신동리 15|||||||BBQ 충북증평점||||80609
BBQ|충주목행점|127.920889|37.006547|BBQ|043-853-0123||충북 충주시 목행동 536|||||||BBQ 충주목행점||||80609
BBQ|오창본점|127.423094|36.716287|BBQ|043-215-0669|충북 청원군 오창읍 과학산업2로 383||||||||BBQ 오창본점|1층|||80609
BBQ|충북오송점|127.326194|36.630715|BBQ|043-233-9282|충청북도 청원군 오송읍 오송생명3로 87||||||||BBQ 충북오송점|모아미래도아파트 상가동 201,202호|||80609
BBQ|청주복대점|127.448013|36.626474|BBQ|043-274-9966||충북 청주시 흥덕구 복대동 2277|||||||BBQ 청주복대점||||80609
BBQ|청주성안점|127.493246|36.627314|BBQ|043-250-9982||충북 청주시 상당구 석교동 33-7|||||||BBQ 청주성안점|2층|||80609
BBQ|청주금천점|127.505883|36.630512|BBQ|043-285-9945||충북 청주시 상당구 금천동 303|||||||BBQ 청주금천점||||80609
BBQ|청주분평점|127.485857|36.608483|BBQ|043-295-5226||충북 청주시 흥덕구 분평동 1405|||||||BBQ 청주분평점||||80609
BBQ|제천장락점|128.225488|37.153847|BBQ|043-646-2229||충북 제천시 장락동 431-38|||||||BBQ 제천장락점|1층 103|||80609
BBQ|충북보은점|127.717988|36.484823|BBQ|0435432323|충청북도 보은군 보은읍 보은로 120||||||||BBQ 충북보은점||||80609
BBQ|대명리조트단양점|128.361939|36.977458|BBQ|043-420-8303||충북 단양군 단양읍 상진리 4-1|||||||BBQ 대명리조트단양점||||80609
BBQ|충북단양점|128.368687|36.981447|BBQ|043-423-3378||충북 단양군 단양읍 도전리 179|||||||BBQ 충북단양점||||80609
BBQ|충북옥천점|127.576375|36.302615|BBQ|043-731-1207|충청북도 옥천군 옥천읍 문장로 31||||||||BBQ 충북옥천점|(2층 201호)|||80609
BBQ|충북영동점|127.776724|36.175326|BBQ|043-745-9259||충북 영동군 영동읍 계산리 695-7|||||||BBQ 충북영동점||||80609
BBQ|영동학산점|127.684146|36.097111|BBQ|043-744-5627||충북 영동군 학산면 서산리 817-3|||||||BBQ 영동학산점||||80609
BBQ|입장하장리점|127.222262|36.914107|BBQ|0415837833|충청남도 천안시 서북구 입장면 입장로 146||||||||BBQ 입장하장리점|1층|||80609
BBQ|직산삼은점|127.153017|36.878625|BBQ|041-584-9995|충청남도 천안시 서북구 직산읍 삼은3길 32||||||||BBQ 직산삼은점|1층|||80609
BBQ|천안차암점|127.104768|36.841388|BBQ|041-565-8292|충청남도 천안시 서북구 3공단6로 58-5||||||||BBQ 천안차암점|(차암동) 1층 120호|||80609
BBQ|천안성성본점|127.13123|36.840187|BBQ|041-567-9280|충청남도 천안시 서북구 성성9로 7||||||||BBQ 천안성성본점|207호 (성성동)|||80609
BBQ|천안성정점|127.141792|36.82808|BBQ|041-557-9285|충청남도 천안시 서북구 성정공원5로 37||||||||BBQ 천안성정점|1층,103호 (성정동)|||80609
BBQ|당진기지시점|126.694135|36.901066|BBQ|041-355-9289|충청남도 당진시 송악읍 틀모시로 738||||||||BBQ 당진기지시점|(힐스테이트당진)|||80609
BBQ|천안신불당점|127.105473|36.808735|BBQ|041-565-9285|충청남도 천안시 서북구 불당32길 24||||||||BBQ 천안신불당점|(불당동) 102호|||80609
BBQ|천안신불당펜타포트점(올리브카페)|127.102325|36.799943|BBQ|041-542-9282|충청남도 천안시 서북구 공원로 205||||||||BBQ 천안신불당펜타포트점(올리브카페)|(불당동)|||80609
BBQ|천안나사렛대점|127.119042|36.799175|BBQ|041-576-9982|충청남도 천안시 서북구 나사렛대길 27||||||||BBQ 천안나사렛대점|(쌍용동,코지) 101호|||80609
BBQ|아산탕정점|127.059225|36.798303|BBQ|041-534-8181|충청남도 아산시 탕정면 탕정면로8번길 3-12||||||||BBQ 아산탕정점||||80609
BBQ|당진CGV점|126.632077|36.901612|BBQ|041-355-9292|충청남도 당진시 우두로 16||||||||BBQ 당진CGV점|(우두동)|||80609
BBQ|천안청당점|127.160936|36.78304|BBQ|041-557-9288|충청남도 천안시 동남구 청수7로 3-1||||||||BBQ 천안청당점|(청당동) 1층|||80609
BBQ|천안목천점|127.197255|36.768277|BBQ|041-556-5434|충청남도 천안시 동남구 목천읍 충절로 767||||||||BBQ 천안목천점|102|||80609
BBQ|당진합덕점|126.766702|36.807763|BBQ|0413639285|충청남도 당진시 합덕읍 미락1안길 27||||||||BBQ 당진합덕점||||80609
BBQ|서산음암점|126.506515|36.789608|BBQ|041-669-2292|충청남도 서산시 음암면 도당가금말길 55||||||||BBQ 서산음암점|(1층)|||80609
BBQ|서산성연점|126.44908|36.821574|BBQ|041-669-9284|충청남도 서산시 성연면 성연5로 46||||||||BBQ 서산성연점|상가동 201호|||80609
BBQ|서산동문점(치킨앤비어)|126.465429|36.779029|BBQ|041-663-9292|충청남도 서산시 율지8로 68||||||||BBQ 서산동문점(치킨앤비어)|(동문동)|||80609
BBQ|서산호수공원점|126.44806|36.774316|BBQ|041-668-3600|충청남도 서산시 호수공원11로 35||||||||BBQ 서산호수공원점|(읍내동)|||80609
BBQ|태안원북점|126.257919|36.823362|BBQ|041-674-9243|충청남도 태안군 원북면 원이로 831-1||||||||BBQ 태안원북점||||80609
BBQ|예산광시점|126.775074|36.549181|BBQ|041-335-9282|충청남도 예산군 광시면 예당로 165-5||||||||BBQ 예산광시점|1층|||80609
BBQ|태안안면점|126.346069|36.517027|BBQ|041-673-9291|충청남도 태안군 안면읍 장터로 114-20||||||||BBQ 태안안면점||||80609
BBQ|계룡대점(특화)|127.219828|36.300274|BBQ|01054287777|충청남도 계룡시 신도안면 계룡대로 663||||||||BBQ 계룡대점(특화)||||80609
BBQ|대천해수욕장점|126.510631|36.315765|BBQ|041-932-6999|충청남도 보령시 머드로 127||||||||BBQ 대천해수욕장점|(신흑동)|||80609
BBQ|논산중앙점|127.09295|36.199567|BBQ|041-734-9200|충청남도 논산시 번영로17번길 10-11||||||||BBQ 논산중앙점|(취암동) 1층 101호|||80609
BBQ|논산점|127.097982|36.19126|BBQ|041-736-7367|충청남도 논산시 중앙로 271||||||||BBQ 논산점|(취암동)|||80609
BBQ|비체팰리스리조트점(특화)|126.531306|36.239222|BBQ|041-936-4178|충청남도 보령시 웅천읍 열린바다1길 78||||||||BBQ 비체팰리스리조트점(특화)||||80609
BBQ|음성대소점|127.489494|36.966983|BBQ|043-881-9272|충청북도 음성군 대소면 오태로137번길 5-12||||||||BBQ 음성대소점||||80609
BBQ|진천점|127.444744|36.854614|BBQ|043-534-6690|충청북도 진천군 진천읍 중앙동로 52-1||||||||BBQ 진천점||||80609
BBQ|충주기업도시점|127.825999|37.015728|BBQ|043-855-5894|충청북도 충주시 중앙탑면 원앙9길 15||||||||BBQ 충주기업도시점|A-1동 1층 123호 e편한세상충주|||80609
BBQ|오창본점|127.423094|36.716287|BBQ|043-215-0669|충청북도 청주시 청원구 오창읍 과학산업2로 383||||||||BBQ 오창본점|1층 (파크에비뉴2)|||80609
BBQ|충주칠금점|127.921305|36.984531|BBQ|043-854-1100|충청북도 충주시 금릉로 48||||||||BBQ 충주칠금점|(칠금동,상가동) 105호|||80609
BBQ|충주연수행복점|127.933288|36.986954|BBQ|043-848-9283|충청북도 충주시 번영대로 144||||||||BBQ 충주연수행복점|(연수동)|||80609
BBQ|교현스타점|127.942418|36.976478|BBQ|043-845-3592|충청북도 충주시 신호4길 26||||||||BBQ 교현스타점|1층 (교현동)|||80609
BBQ|지현예성점|127.932534|36.96318|BBQ|043-855-3322|충청북도 충주시 예성로 60-1||||||||BBQ 지현예성점|(지현동)|||80609
BBQ|충주용산점|127.938808|36.967446|BBQ|043-854-6665|충청북도 충주시 금봉8길 1||||||||BBQ 충주용산점|(용산동)|||80609
