##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@변호사
공동법률사무소/형통||||변호사||광주 서구 시청로96번길 15||||||||공동법률사무소 형통|105호 (치평동)|||91604
동그라미/법률사무소||||변호사|053-743-0885|대구 수성구 동대구로 348-11||||||||동그라미 법률사무소|1층 (범어동)|||91604
홍학/공동법률사무소||||변호사|2637-1117|서울 영등포구 당산로 133||||||||홍학 공동법률사무소|206호 207호 (당산동3가,서림빌딩)|||91604
종합법률사무소/다현||||변호사|051-945-6123|부산 연제구 법원남로9번길 14||||||||종합법률사무소 다현|5층 (거제동,청담빌딩)|||91604
안재훈/김대석/법률사무소||||변호사|061-726-4466|전남 순천시 왕지로 30||||||||안재훈 김대석 법률사무소|201호 (왕지동,거형빌딩)|||91604
로앤조법률사무소||||변호사|032-238-0177|인천 남구 학익소로 29||||||||로앤조법률사무소|702호 (학익동,석목법조빌딩)|||91604
이강/법률사무소||||변호사|6030-8846|서울 중구 을지로5길 26||||||||이강 법률사무소|27층 (을지로2가,센터원빌딩 서관)|||91604
변호사/추동기·오두일/법률사무소||||변호사|062-232-0082|광주 동구 준법로25번길 16||||||||변호사 추동기·오두일 법률사무소|5층 (지산동)|||91604
참다운/합동법률사무소||||변호사|053-744-1661|대구 수성구 동대구로 348-17||||||||참다운 합동법률사무소|202호 (범어동,우정법원빌딩)|||91604
법률사무소/뜻||||변호사|032|인천 남구 소성로 171||||||||법률사무소 뜻|501호 (학익동,평창빌딩)|||91604
찬승/공동법률사무소||||변호사|031-691-7011|경기 평택시 평남로 1047-1||||||||찬승 공동법률사무소|3층301호 (동삭동,청언빌딩)|||91604
법률사무소/조은||||변호사|053-216-0007|대구 중구 달구벌대로 2105||||||||법률사무소 조은|8층 (덕산동,덕산빌딩)|||91604
정진/공동법률사무소||||변호사||광주 동구 지산로 73||||||||정진 공동법률사무소|501호 (지산동,동명빌딩)|||91604
법률사무소/필승||||변호사|599-3430|서울 서초구 서초대로51길 15||||||||법률사무소 필승|2층 (서초동,신우빌딩)|||91604
변호사/김앤신/공동법률사무소||||변호사|051-947-8989|부산 연제구 법원로 18||||||||변호사 김앤신 공동법률사무소|14층 1401호 (거제동,세종빌딩)|||91604
법률사무소/은하||||변호사|051-504-8253|부산 연제구 법원로32번길 15||||||||법률사무소 은하|201호 (거제동,휘강빌딩)|||91604
공동법률사무소/법현||||변호사|535-5357|서울 서초구 서초중앙로 154||||||||공동법률사무소 법현|4층402호 (서초동,화평빌딩)|||91604
드림/법률사무소||||변호사|051-502-2395|부산 연제구 법원남로15번길 6||||||||드림 법률사무소|301호 (거제동,은하빌딩)|||91604
신화/공동법률사무소||||변호사|053-753-0789|대구 수성구 동대구로 400||||||||신화 공동법률사무소|10층 (범어동,대구문화방송국건물)|||91604
정감/공동법률사무소||||변호사|1877-6542|경기 의정부시 녹양로 44||||||||정감 공동법률사무소|401호 (가능동,삼형빌딩)|||91604
유앤아이파트너스/법률사무소||||변호사|6085-9977|서울 강남구 역삼로 134||||||||유앤아이파트너스 법률사무소|3층 (MS빌딩,역삼동)|||91604
법률사무소/정도||||변호사|031-546-8254|경기 수원시 영통구 동수원로 542-45||||||||법률사무소 정도|1층 (원천동)|||91604
케이앤제이/법률사무소/금상||||변호사|577-2300|서울 서초구 강남대로27길 7-19||||||||케이앤제이 법률사무소 금상|3층 (양재동,JVM빌딩)|||91604
김앤서/부부/공동법률사무소||||변호사|6250-3230|서울 서초구 서초대로 254||||||||김앤서 부부 공동법률사무소|11층 1114호 (서초동,오퓨런스)|||91604
법률사무소/유수||||변호사|051-717-2411|부산 연제구 법원남로 16||||||||법률사무소 유수|801호 (거제동,협성법조빌딩)|||91604
법률사무소/새움||||변호사|054-457-4114|경북 구미시 송정대로 31||||||||법률사무소 새움|(송정동)|||91604
법률사무소/율터||||변호사|449-7998|서울 송파구 법원로8길 13||||||||법률사무소 율터|312~313호 (문정동,헤리움써밋타워)|||91604
원곡법률사무소||||변호사|031-494-7986|경기 안산시 단원구 광덕서로 82||||||||원곡법률사무소|301호 (고잔동,한남법조빌딩)|||91604
법률사무소/진실||||변호사|534-9414~6|서울 서초구 법원로4길 31||||||||법률사무소 진실|102호 (서초동,대원빌딩)|||91604
인텔리콘/공동법률사무소||||변호사|6284-0195|서울 강남구 논현로 554||||||||인텔리콘 공동법률사무소|5층 (역삼동,삼성빌딩)|||91604
변호사/장지현/임민순/법률사무소||||변호사|928-7085|서울 종로구 새문안로 92||||||||변호사 장지현 임민순 법률사무소|1723호 (신문로1가,광화문오피시아)|||91604
마스트/공동법률사무소||||변호사|6310-6633|서울 성동구 광나루로 130||||||||마스트 공동법률사무소|1004호 (성수동,서울숲 IT캐슬)|||91604
공동법률사무소/저스트||||변호사|522-1232|서울 서초구 법원로4길 41||||||||공동법률사무소 저스트|명광빌딩 2층 (서초동)|||91604
리앤리/공동법률사무소||||변호사|535-3200|서울 서초구 법원로 10||||||||리앤리 공동법률사무소|401호402호 (서초동,정곡빌딩남관)|||91604
법률사무소/예담||||변호사|070-7780-7722|대구 수성구 동대구로 358-6||||||||법률사무소 예담|202호 (범어동,성광빌딩)|||91604
더불어섬/합동법률사무소||||변호사|525-6000|서울 서초구 서초중앙로 125||||||||더불어섬 합동법률사무소|201호 (서초동,로이어즈타워)|||91604
공동법률사무소/내일||||변호사|051-502-2217|부산 연제구 법원로 18||||||||공동법률사무소 내일|602호 (거제동,세종빌딩)|||91604
법률사무소/감동||||변호사|053-241-2112|대구 달서구 장산남로 2||||||||법률사무소 감동|108호 (용산동,법조빌딩)|||91604
공동법률사무소/기쁨||||변호사|032-873-9791|인천 남구 소성로 153||||||||공동법률사무소 기쁨|204호 (학익동,중앙빌딩)|||91604
법률사무소/민산||||변호사|588-0188|서울 서초구 반포대로 86||||||||법률사무소 민산|201호 (서초동,신원빌딩)|||91604
변호사/안재현/강성련/공동법률사무소||||변호사|032-861-2000|인천 남구 학익소로 62||||||||변호사 안재현 강성련 공동법률사무소|704호 (학익동,정동빌딩)|||91604
세주/공동법률사무소||||변호사|032-225-0020|인천 남구 소성로 159||||||||세주 공동법률사무소|501호 (학익동,현준솔로몬시티)|||91604
두드림/공동법률사무소||||변호사|053-263-0119|대구 수성구 동대구로 376||||||||두드림 공동법률사무소|2층 201호 (범어동,범어숲화성파크드림에스)|||91604
태주/공동법률사무소||||변호사|031-926-2233|경기 고양시 일산동구 장백로 194||||||||태주 공동법률사무소|301호 (장항동,위너스21)|||91604
공동법률사무소/송암||||변호사||대구 달서구 장산남로 21||||||||공동법률사무소 송암|904호,1101호 (용산동,법조빌딩)|||91604
법률사무소/시냇가에/심은/나무||||변호사|042-483-0903|대전 서구 둔산중로78번길 26||||||||법률사무소 시냇가에 심은 나무|1002호 (둔산동,민석타워)|||91604
법률사무소/청어람||||변호사|064-726-9550|제주특별자치도 제주시 중앙로 316||||||||법률사무소 청어람|2층 (이도이동,조형빌딩)|||91604
공동법률사무소/세린||||변호사|051-504-0004|부산 연제구 법원남로 15번길 7||||||||공동법률사무소 세린|701호 (거제동,오름빌딩)|||91604
변호사/석왕기/서해택/공동법률사무소||||변호사|053-753-8280~1|대구 수성구 동대구로 348-15||||||||변호사 석왕기 서해택 공동법률사무소|7층 (범어동,율촌빌딩)|||91604
법률사무소/공명||||변호사|062-233-3119|광주 동구 지산로78번길 1||||||||법률사무소 공명|4층 (지산동)|||91604
공동법률사무소/신후||||변호사|597-5709|서울 서초구 서초중앙로 114||||||||공동법률사무소 신후|302호 (서초동,일광빌딩)|||91604
정성/법률사무소||||변호사|064-721-2545|제주 제주시 구남로7길 33-2||||||||정성 법률사무소|2층 (이도2동)|||91604
법률사무소/다날||||변호사|3482-0889|서울 서초구 서초중앙로 119||||||||법률사무소 다날|8층 (서초동,전자부품연구원빌딩)|||91604
서우민율/공동법률사무소||||변호사|956-7745|서울 도봉구 마들로 727-1||||||||서우민율 공동법률사무소|2층 (도봉동,예성빌딩)|||91604
새고양합동/법률사무소||||변호사|031-902-5577|경기 고양시 일산동구 장백로 112||||||||새고양합동 법률사무소|502호 (장항동)|||91604
공동법률사무소/휴먼||||변호사|6959-4870|서울 서초구 서초중앙로20길 28||||||||공동법률사무소 휴먼|4층 (서초동,골드빌딩)|||91604
변호사/임형모/김동관/공동법률사무소||||변호사|062-224-8806,7|광주 동구 준법로 5||||||||변호사 임형모 김동관 공동법률사무소|2층 (지산동)|||91604
법률사무소/서한||||변호사|031-735-8624|경기 성남시 산성대로 458||||||||법률사무소 서한|3층 (금광동)|||91604
법률사무소/국민생각||||변호사|032-505-8084|인천 부평구 경원대로 1369||||||||법률사무소 국민생각|6층 (부평동,태광빌딩)|||91604
공동법률사무소/전문||||변호사||서울 서초구 서초중앙로 145||||||||공동법률사무소 전문|5층 (서초동,중산빌딩)|||91604
제이앤유/파트너스/법률사무소||||변호사|565-8333|서울 서초구 서초대로 286||||||||제이앤유 파트너스 법률사무소|11층 (서초동,서초프라자)|||91604
합동법률사무소/청암||||변호사|033-641-3358|강원 강릉시 운정길11번길 18||||||||합동법률사무소 청암|1층 (난곡동,율전빌딩)|||91604
박영구/위석현/공동법률사무소||||변호사|041-534-7722|충남 아산시 온천대로 1550||||||||박영구 위석현 공동법률사무소|202호 (온천동,법조빌딩)|||91604
법률사무소/희성||||변호사|3477-8700|서울 서초구 법원로 15||||||||법률사무소 희성|409호 (서초동,정곡빌딩서관)|||91604
공동법률사무소/정대||||변호사|||전남 목포시 옥암동 1202-1|||||||공동법률사무소 정대|(에메랄드법조빌딩 302호)|||91604
공동법률사무소/시우||||변호사|031-217-2266||경기 수원시 영통구 매탄2동 102-17|||||||공동법률사무소 시우|(명진빌딩 4층)|||91604
고유/공동법률사무소||||변호사|051-506-9988||부산 연제구 거제1동 1487-1|||||||고유 공동법률사무소|(정림빌딩 1108~1110호)|||91604
와이케이/법률사무소||||변호사|522-4700|서울 서초구 서초중앙로 138||||||||와이케이 법률사무소|6층 (서초동,우림빌딩)|||91604
호산/공동법률사무소||||변호사||전북 전주시 덕진구 사평로 (덕진동1가) 28||||||||호산 공동법률사무소||||91604
공동법률사무소/우창||||변호사|02-592-5791||서울 서초구 서초동 1698-15|||||||공동법률사무소 우창|(청림빌딩5층)|||91604
법률사무소/지명||||변호사|02-599-3000||서울 서초구 서초동 1711|||||||법률사무소 지명|(정곡빌딩남관403호)|||91604
태율종합법률특허사무소||||변호사|525-5363|서울 서초구 서초중앙로 89||||||||태율종합법률특허사무소|(미래빌딩 5층)|||91604
희망법/공동법률사무소||||변호사|02-364-1210|서울 은평구 통일로 684||||||||희망법 공동법률사무소|1동 504호 (녹번동,서울혁신파크)|||91604
공동법률사무소/디케||||변호사|02-1661-4240|서울 서초구 서초대로 240||||||||공동법률사무소 디케|410호 (서초동,동일하이빌)|||91604
변호사/정인기/김지현/법률사무소||||변호사|062-224-6688||광주 동구 지산동 342-13|||||||변호사 정인기 김지현 법률사무소|심산빌딩 2층|||91604
법률사무소/렉스||||변호사|02-521-6755,6|서울 서초구 서초대로46길 16||||||||법률사무소 렉스|6층 (서초동,탑스빌딩)|||91604
우정합동/법률사무소||||변호사|583-1288|서울 강남구 강남대로 314||||||||우정합동 법률사무소|7층 (역삼동,서우빌딩)|||91604
원효기업형사/법률사무소(원효합동)||||변호사|525-7766|서울 서초구 서초중앙로 58||||||||원효기업형사 법률사무소(원효합동)|B1 (서초동,피앤디솔로빌)|||91604
종합법률사무소/장원||||변호사|062-224-3322|광주 동구 지산로 78번길 11||||||||종합법률사무소 장원|2층 (지산동)|||91604
법률사무소/정비||||변호사|455-5503|서울 서초구 남부순환로350길 29-3||||||||법률사무소 정비|3층 (양재동,영천빌딩)|||91604
제일합동공동법률사무소||||변호사|02-3474-5555||서울 서초구 서초동 1656-1|||||||제일합동공동법률사무소|성재빌딩 3층|||91604
법률사무소/세원||||변호사|02-591-7400||서울 서초구 서초동 1698-13|||||||법률사무소 세원|동우빌딩 5층|||91604
신앤유/공동법률사무소||||변호사|02-6323-6220||서울 마포구 상암동 1593|||||||신앤유 공동법률사무소|우리기술빌딩 11층|||91604
