##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@복지서비스
성지소망의/집||126.70783537490671|37.60556938596871|복지서비스|070-75221858|경기도 김포시 승가로 89||노인장기요양시설||||||성지소망의 집|105동 102호 (풍무동,장릉마을)|||200100
가브리엘요양원||126.71148135556025|37.605733325425014|복지서비스|031-9968004|경기도 김포시 승가로 91||노인장기요양시설||||||가브리엘요양원|(풍무동,장릉마을 상가동 201,202호)|||200100
가브리엘방문요양센터||126.71148135556025|37.605733325425014|복지서비스|031-9812316|경기도 김포시 승가로 91||노인장기요양시설||||||가브리엘방문요양센터|(풍무동,장릉마을 상가동 201호,202호)|||200100
튼튼한||126.7245001767|37.6058148899|복지서비스|031-9985113|경기도 김포시 양도로 18||노인장기요양시설||||||튼튼한|107동 1층 1호 (풍무동)|||200100
복바다방문요양센터||126.72450017670295|37.60581488993716|복지서비스|031-9983799|경기도 김포시 양도로 18||노인장기요양시설||||||복바다방문요양센터|106동 1204호 (풍무동,양도마을)|||200100
초대요양원||126.72450017670295|37.60581488993716|복지서비스|070-77666677|경기도 김포시 양도로 18||노인장기요양시설||||||초대요양원|101동 201호 (풍무동,양도마을)|||200100
초대재가요양보호센터||126.72450017670295|37.60581488993716|복지서비스|070-77666677|경기도 김포시 양도로 18||노인장기요양시설||||||초대재가요양보호센터|101동 201호 (풍무동,양도마을)|||200100
희망노인복지센터||126.72450017670295|37.60581488993716|복지서비스|031-9868111|경기도 김포시 양도로 18||노인장기요양시설||||||희망노인복지센터|104동 304호 (풍무동)|||200100
JL섬김이/복지센터||126.72447738081847|37.60585448015914|복지서비스|070-81424738||경기도 김포시 풍무동 147|노인장기요양시설||||||JL섬김이 복지센터|양도마을서해아파트 107동 1004호|||200100
천사요양재가센터||126.72180422304498|37.605981555244455|복지서비스|031-9985153|경기도 김포시 김포대로 841||노인장기요양시설||||||천사요양재가센터|7 701 (사우동,제우스프라자)|||200100
김포/미소인/방문요양센터||126.7257522326|37.6151988782|복지서비스|031-9986586|경기도 김포시 풍무로 232||노인장기요양시설||||||김포 미소인 방문요양센터|101동 1702호 (사우동,길훈4차)|||200100
나래의료기|김포점|126.6212760474|37.6164955582|복지서비스|070-77621213|경기도 김포시 양촌읍 황금로 117||노인장기요양시설||||||나래의료기 김포점|217호 (메카존)|||200100
김포사랑채요양원||126.72283672149312|37.617058908772464|복지서비스|031-9811200|경기도 김포시 조리미로 39||노인장기요양시설||||||김포사랑채요양원|(사우동,2층)|||200100
김포사랑채주야간보호센터||126.72283672149312|37.617058908772464|복지서비스|031-9811200|경기도 김포시 조리미로 39||노인장기요양시설||||||김포사랑채주야간보호센터|(사우동,2층)|||200100
만나/요양/복지센터||126.72287439383368|37.61789511173638|복지서비스|031-9840092|경기도 김포시 조리미로 48||노인장기요양시설||||||만나 요양 복지센터|(사우동)|||200100
가족요양원||126.72000025314921|37.6195497436948|복지서비스|031-9985153|경기도 김포시 김포대로 841||노인장기요양시설||||||가족요양원|701 (사우동,제우스프라자)|||200100
아빌방문요양센터||126.7200002531|37.6195497437|복지서비스|031-9917723|경기도 김포시 김포대로 841||노인장기요양시설||||||아빌방문요양센터|4층 4호 (사우동,제우스프라자)|||200100
효진복지의료기||126.6271272127|37.620601051|복지서비스|070-47113355|경기도 김포시 양촌읍 황금로48번길 13-12||노인장기요양시설||||||효진복지의료기|1층|||200100
김포요양노인복지센터||126.71190398476331|37.621825963986566|복지서비스|031-9869124|경기도 김포시 돌문로105번길 15||노인장기요양시설||||||김포요양노인복지센터|(사우동,양무리교회 1층)|||200100
김포시노인복지센터||126.7226134163469|37.622287701588576|복지서비스|031-9963925|경기도 김포시 사우중로74번길 48||노인장기요양시설||||||김포시노인복지센터|(사우동)|||200100
해피노인복지센터||126.69967949124701|37.622955952450944|복지서비스|031-9970691|경기도 김포시 감정로 6||노인장기요양시설||||||해피노인복지센터|402호 (감정동,성운코아빌딩)|||200100
김포요양보호센터||126.7249391417|37.6231544872|복지서비스|031-9850976|경기도 김포시 풍년로 21||노인장기요양시설||||||김포요양보호센터|202호 (사우동)|||200100
굿모닝/재가복지센터||126.71221250784477|37.62524324931002|복지서비스|031-9850360|경기도 김포시 북변중로 38||노인장기요양시설||||||굿모닝 재가복지센터|(북변동)|||200100
온누리요양원||126.71201647453636|37.6255527095318|복지서비스|031-9986699|경기도 김포시 북변중로 42||노인장기요양시설||||||온누리요양원|(북변동)|||200100
김포엔젤1||126.70861903291176|37.626474184089254|복지서비스|070-49916907|경기도 김포시 북변중로65번길 4-8||노인장기요양시설||||||김포엔젤1|3층 (북변동)|||200100
김포엔젤2||126.70861903291176|37.626474184089254|복지서비스|070-49916912|경기도 김포시 북변중로65번길 4-8||노인장기요양시설||||||김포엔젤2|4층 (북변동)|||200100
김포엔젤노인복지타운||126.70861903291176|37.626474184089254|복지서비스|031-9961044|경기도 김포시 북변중로65번길 4-8||노인장기요양시설||||||김포엔젤노인복지타운|(북변동)|||200100
김포엔젤요양원||126.7086190329|37.6264741841|복지서비스|070-49916919|경기도 김포시 북변중로65번길 4-8||노인장기요양시설||||||김포엔젤요양원|2층 (북변동)|||200100
김포엔젤재가센터||126.7091215164|37.6265979577|복지서비스|031-9833737|경기도 김포시 북변중로65번길 4-6||노인장기요양시설||||||김포엔젤재가센터|(북변동)|||200100
김포교육원방문요양센터||126.70365154507816|37.62679337462509|복지서비스|031-9986426|경기도 김포시 봉화로 160||노인장기요양시설||||||김포교육원방문요양센터|(북변동,1층)|||200100
연세노인전문요양원||126.70459350639395|37.62692908221803|복지서비스|031-9969906|경기도 김포시 북변1로 24||노인장기요양시설||||||연세노인전문요양원|(북변동,3층)|||200100
하얀천사재가복지센터||126.7089023608961|37.627022681524565|복지서비스|031-9833737|경기도 김포시 북변중로65번길 4-6||노인장기요양시설||||||하얀천사재가복지센터|(북변동)|||200100
진솔요양원||126.70955453307057|37.62710717916154|복지서비스|031-9828900|경기도 김포시 북변중로 70||노인장기요양시설||||||진솔요양원|(북변동)|||200100
이원건강의료기/김포|북변점|126.70663991191034|37.62736665991815|복지서비스|070-81358488|경기도 김포시 중봉1로 96-1||노인장기요양시설||||||이원건강의료기 김포 북변점|(북변동)|||200100
우리실버재가복지센터||126.70710854390155|37.628034551948026|복지서비스|031-9886570|경기도 김포시 북변중로 94||노인장기요양시설||||||우리실버재가복지센터|3층 (북변동)|||200100
한마음재가복지센터||126.7065828169801|37.628058473318184|복지서비스|031-9969166|경기도 김포시 북변중로 95||노인장기요양시설||||||한마음재가복지센터|(북변동)|||200100
실버케어||126.70986023861262|37.62889548267113|복지서비스|031-9860627|경기도 김포시 북변로 22||노인장기요양시설||||||실버케어|(북변동)|||200100
보훈노인요양원||126.70464305281715|37.630439437417756|복지서비스|031-9879884|경기도 김포시 북변중로 124||노인장기요양시설||||||보훈노인요양원|2층 (북변동)|||200100
이원건강의료기|김포우리병원점|126.71133518164869|37.631829097789854|복지서비스|031-9820088|경기도 김포시 감암로 5||노인장기요양시설||||||이원건강의료기 김포우리병원점|(걸포동)|||200100
아름다운집||126.60534355415756|37.633324138817606|복지서비스|031-9879685|경기도 김포시 대곶면 대곶남로560번길 100||노인장기요양시설||||||아름다운집||||200100
아름다운집은빛사랑채||126.60534355415756|37.633324138817606|복지서비스|031-9871159|경기도 김포시 대곶면 대곶남로560번길 100||노인장기요양시설||||||아름다운집은빛사랑채||||200100
김포방문요양센터||126.6684771024|37.6376593351|복지서비스|031-9878042|경기도 김포시 김포한강2로 113||노인장기요양시설||||||김포방문요양센터|320동 2301호 (장기동)|||200100
우리방문요양센터||126.67513743460295|37.639058165375275|복지서비스|031-9832323|경기도 김포시 김포한강2로 69||노인장기요양시설||||||우리방문요양센터|607동 1504호 (장기동,초당마을 삼성레미안)|||200100
김포유나재가복지센터||126.66485059205175|37.63989793752488|복지서비스|070-42389383|경기도 김포시 김포한강1로 9||노인장기요양시설||||||김포유나재가복지센터|906 1302 (장기동,반도유보라)|||200100
이원건강의료기|장기점|126.65981782934327|37.64137555725958|복지서비스|031-9833323|경기도 김포시 김포한강3로 287||노인장기요양시설||||||이원건강의료기 장기점|(장기동)|||200100
소망방문요양센터||126.6605304679|37.6421308295|복지서비스|031-9909909|경기도 김포시 김포한강3로 290-16||노인장기요양시설||||||소망방문요양센터|806동 1505호 (장기동,고창마을 이니스더원)|||200100
김포중앙데이케어센터||126.6236297191|37.6429991459|복지서비스|031-9858880|경기도 김포시 김포한강8로 410||노인장기요양시설||||||김포중앙데이케어센터|8층 (구래동)|||200100
애지원노인복지센터||126.6272528183|37.6444414038|복지서비스|031-9857421|경기도 김포시 김포한강9로76번길 41||노인장기요양시설||||||애지원노인복지센터|503호 (구래동)|||200100
효담요양원||126.66786875612856|37.64604395092808|복지서비스|031-9911966||경기도 김포시 장기동 청송마을현대3단지아파트 301동 101호 |노인장기요양시설||||||효담요양원||||200100
김포드림/노인주야간보호센터||126.6275345134|37.6461181144|복지서비스|031-9985691|경기도 김포시 김포한강4로 507||노인장기요양시설||||||김포드림 노인주야간보호센터|301호 (구래동,M스퀘어)|||200100
사과나무/주간보호센터||126.68483933798089|37.646822103456934|복지서비스|031-9846958|경기도 김포시 전원로 44||노인장기요양시설||||||사과나무 주간보호센터|202동 102호 (장기동,전원마을)|||200100
사과나무/요양원||126.68483933798089|37.646822103456934|복지서비스|031-9846958|경기도 김포시 전원로 44||노인장기요양시설||||||사과나무 요양원|202동 102호 (장기동,전원마을)|||200100
아름다운/요양원||126.66597724639712|37.64739008022794|복지서비스|031-9818079|경기도 김포시 청송로 18||노인장기요양시설||||||아름다운 요양원|208동 104호 (장기동,청송마을)|||200100
A+두손방문요양센터||126.67226983541823|37.648081661862406|복지서비스|031-9840113|경기도 김포시 김포한강1로97번길 10-22||노인장기요양시설||||||A+두손방문요양센터|4층 (장기동)|||200100
성실케어/복지센터||126.5746852789|37.6503397932|복지서비스|031-9980851|경기도 김포시 대곶면 대명항로414번길 29||노인장기요양시설||||||성실케어 복지센터||||200100
