##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@BHC치킨
BHC치킨앤비어|충남장항점|||BHC치킨|041-956-4447|충남 서천군 장항읍 장항로 180||맥주판매||||||BHC치킨앤비어 충남장항점|1층|||80615
BHC치킨앤비어|충남태안점|||BHC치킨|041-675-8585|충청남충남 태안군 태안읍 동문 2길 37||맥주판매||||||BHC치킨앤비어 충남태안점||||80615
BHC치킨앤비어|충남합덕점|||BHC치킨|041-363-9281|충남 당진시 합덕읍 운산로 126||맥주판매||||||BHC치킨앤비어 충남합덕점||||80615
BHC치킨앤비어|충남홍성점|||BHC치킨|041-631-9992|충남 홍성군 홍성읍 충서로 1318번길 17||맥주판매||||||BHC치킨앤비어 충남홍성점||||80615
BHC치킨앤비어|충무로역점(명변)|||BHC치킨|02-2273-3888|서울특별시 중구 퇴계로 210||맥주판매||||||BHC치킨앤비어 충무로역점(명변)|(필동2가) 지하1층|||80615
BHC치킨앤비어|충북/영동점|||BHC치킨|043-745-1137|충북 영동군 영동읍 계산로 1길 5||맥주판매||||||BHC치킨앤비어 충북/영동점||||80615
BHC치킨앤비어|충북/혁신도시점|||BHC치킨|043-882-7876|충북 음성군 맹동면 대하로 278||맥주판매||||||BHC치킨앤비어 충북/혁신도시점||||80615
BHC치킨앤비어|충북보은점|||BHC치킨|043-544-1104|충북 보은군 보은읍 월송로 21-16||맥주판매||||||BHC치킨앤비어 충북보은점||||80615
BHC치킨앤비어|충북오창과학단지점|||BHC치킨|043-216-8253|충북 청주시 청원구 오창읍 중심상업로 65-13||맥주판매||||||BHC치킨앤비어 충북오창과학단지점||||80615
BHC치킨|충북옥천점|||BHC치킨|043-731-8188|충북 옥천군 옥천읍 장야리 문장로 67||||||||BHC치킨 충북옥천점||||80615
BHC치킨앤비어|충북음성점|||BHC치킨|043-873-1235|충북 음성군 음성읍 설성로86번길 18||맥주판매||||||BHC치킨앤비어 충북음성점||||80615
BHC치킨앤비어|충북증평점|||BHC치킨|043-836-9982|충북 증평군 증평읍 장동길 24||맥주판매||||||BHC치킨앤비어 충북증평점|1층 101호|||80615
BHC치킨|충북진천점|||BHC치킨|0435369994|진천군 진천읍 중앙서로 45||||||||BHC치킨 충북진천점|1층|||80615
BHC치킨|충주/용산점|||BHC치킨|0438528111|충북 충주시 염밭로 96||||||||BHC치킨 충주/용산점|(교현동) 1층|||80615
BHC치킨|충주문화점|||BHC치킨|0438569292||충북 충주시 문화동 1419|||||||BHC치킨 충주문화점||||80615
BHC치킨앤비어|충주앙성점|||BHC치킨|043-854-0038||충북 충주시 앙성면 용포리 92-4|맥주판매||||||BHC치킨앤비어 충주앙성점||||80615
BHC치킨앤비어|충주연수점|||BHC치킨|0438530092||충북 충주시 연수동 852|맥주판매||||||BHC치킨앤비어 충주연수점||||80615
BHC치킨앤비어|충주칠금연수점|||BHC치킨|043-844-9100||충북 충주시 칠금동 590|맥주판매||||||BHC치킨앤비어 충주칠금연수점||||80615
BHC치킨앤비어|칠곡카페점|||BHC치킨|053-311-0248|대구 북구 동천로 125-7||맥주판매||||||BHC치킨앤비어 칠곡카페점|(동천동,2층)|||80615
BHC치킨앤비어|탄현점|||BHC치킨|031-912-5544|경기 고양시 일산서구 일현로 165||맥주판매||||||BHC치킨앤비어 탄현점|(탄현동,1층)|||80615
BHC치킨앤비어|태릉입구점|||BHC치킨|02-949-9222||서울 노원구 공릉동 633-11|맥주판매||||||BHC치킨앤비어 태릉입구점||||80615
BHC치킨|태장행복점|||BHC치킨|033-745-8228|강원도 원주시 천사로 284||||||||BHC치킨 태장행복점|(태장동)|||80615
BHC치킨앤비어|태재고개신현점|||BHC치킨|031-726-2213|경기 광주시 오포읍 신현로12번길 6||맥주판매||||||BHC치킨앤비어 태재고개신현점|1동 101호|||80615
BHC치킨|태평오거리점|||BHC치킨|031-757-0828||경기 성남시 수정구 태평동 , 3128|||||||BHC치킨 태평오거리점||||80615
BHC치킨앤비어|통영북신점|||BHC치킨|055-645-5709|경남 통영시 안개3길 11-2||맥주판매||||||BHC치킨앤비어 통영북신점|(무전동)|||80615
BHC치킨앤비어|통영중앙점|||BHC치킨|055-648-7737||경남 통영시 항남동 212|맥주판매||||||BHC치킨앤비어 통영중앙점||||80615
BHC치킨앤비어|통일동산점|||BHC치킨|031-957-3663||경기 파주시 탄현면 법흥리 1725-4|맥주판매||||||BHC치킨앤비어 통일동산점||||80615
BHC치킨|퇴계사거리점(2)|||BHC치킨|033-262-8998||강원 춘천시 퇴계동 983-1|||||||BHC치킨 퇴계사거리점(2)||||80615
BHC치킨|퇴계사랑점|||BHC치킨|033-251-9243|강원 춘천시 퇴계동 춘주로 147번길 12-14||||||||BHC치킨 퇴계사랑점||||80615
BHC치킨앤비어|퇴계원점|||BHC치킨|031-571-5592||경기 남양주시 퇴계원면 퇴계원리 213-19|맥주판매||||||BHC치킨앤비어 퇴계원점|1층|||80615
BHC치킨|퇴계cgv점|||BHC치킨|033-254-6780|춘천시 지석로 62||||||||BHC치킨 퇴계cgv점|(퇴계동,주공6차아파트상가103호)|||80615
BHC치킨앤비어|파라다이스도고점|||BHC치킨|041-537-7191|충남 아산시 도고면 도고온천로 176||맥주판매||||||BHC치킨앤비어 파라다이스도고점||||80615
BHC치킨앤비어|파주교하점|||BHC치킨|031-947-5892|경기도 파주시 청석로 302||맥주판매||||||BHC치킨앤비어 파주교하점|(다율동,대원효성단지내상가 101~103호)|||80615
BHC치킨앤비어|파주금촌점|||BHC치킨|031-946-2368|경기도 파주시 동산 8길 40-12||맥주판매||||||BHC치킨앤비어 파주금촌점|1층 (금촌동)|||80615
BHC치킨앤비어|파주문산점|||BHC치킨|031-952-0592|경기도 파주시 문산읍 방촌로 1744||맥주판매||||||BHC치킨앤비어 파주문산점|A-101 (파주1차힐스테이트상가)|||80615
BHC치킨|파주법원점|||BHC치킨|031-958-8031||경기 파주시 법원읍 법원리 |||||||BHC치킨 파주법원점||||80615
BHC치킨|파주법원점|||BHC치킨|031-958-8031|경기 파주시 법원읍 술이홀로 911||||||||BHC치킨 파주법원점||||80615
BHC치킨|파주봉일천점|||BHC치킨|031-945-9972||경기 파주시 조리읍 봉일천리 142-23|||||||BHC치킨 파주봉일천점||||80615
BHC치킨앤비어|파주LCD점|||BHC치킨|031-949-9298||경기 파주시 탄현면 축현리 155-11|맥주판매||||||BHC치킨앤비어 파주LCD점||||80615
BHC치킨앤비어|판교점|||BHC치킨|031-8017-7942|경기도 성남시 분당구 대왕판교로606번길 45||맥주판매||||||BHC치킨앤비어 판교점|(삼평동,판교역 푸르지오시티)|||80615
BHC치킨앤비어|평내점|||BHC치킨|031-595-8277||경기 남양주시 평내동 584-3|맥주판매||||||BHC치킨앤비어 평내점||||80615
BHC치킨|평리점|||BHC치킨|053-555-0029|대구광역시 서구 문화로 291||||||||BHC치킨 평리점|(평리동)|||80615
BHC치킨앤비어|평산덕계점|||BHC치킨|055-364-2252|경남 양산시 평산남로 46||맥주판매||||||BHC치킨앤비어 평산덕계점|(평산동)|||80615
BHC치킨앤비어|평창대화점|||BHC치킨|033-336-9982||강원 평창군 도암면 대화면 대화리 1158-3|맥주판매||||||BHC치킨앤비어 평창대화점||||80615
BHC치킨앤비어|평촌3점|||BHC치킨|031-381-9994|경기도 안양시 동안구 학의로 90||맥주판매||||||BHC치킨앤비어 평촌3점|105 (비산동,샛별아파트상가동)|||80615
BHC치킨앤비어|평택고덕점|||BHC치킨|031-612-9184|경기도 평택시 경기대로 987-1||맥주판매||||||BHC치킨앤비어 평택고덕점|(장당동) D동 209호|||80615
BHC치킨|평택비전점|||BHC치킨|031-658-7990|경기 평택시 동부공원로 32||||||||BHC치킨 평택비전점|1층 (비전동)|||80615
BHC치킨|평택서정점|||BHC치킨|031-665-7177||경기 평택시 서정동 장당동 473-1|||||||BHC치킨 평택서정점|상가동 1층|||80615
BHC치킨|평택세교점|||BHC치킨|031-656-9266|경기도 평택시 세교상가2길 30||||||||BHC치킨 평택세교점||||80615
BHC치킨앤비어|평택소사벌점|||BHC치킨|031-655-6709|경기 평택시 비전동 비전9길 49||맥주판매||||||BHC치킨앤비어 평택소사벌점||||80615
BHC치킨|평택시청점|||BHC치킨|031-658-2282||경기 평택시 합정동 767-1|||||||BHC치킨 평택시청점||||80615
BHC치킨앤비어|평택용이점|||BHC치킨|031-692-6969||경기 평택시 용이동 439-7|맥주판매||||||BHC치킨앤비어 평택용이점||||80615
BHC치킨|평택장당점|||BHC치킨|031-611-9285|경기 평택시 이충동 이충로 72||||||||BHC치킨 평택장당점|건영아파트 상가 103호|||80615
BHC치킨|평택청북점(2)|||BHC치킨|031-684-9290|경기 평택시 청북면 안청로4길 33||||||||BHC치킨 평택청북점(2)|(풍림아이원아파트)|||80615
BHC치킨|포남점|||BHC치킨|033-652-1419|강원도 강릉시 하평길 50||||||||BHC치킨 포남점|(포남동)|||80615
BHC치킨|포승공단점(2)|||BHC치킨|031-686-6095|경기 평택시 포승읍 여술4길 18-17||||||||BHC치킨 포승공단점(2)||||80615
BHC치킨|포천1호점|||BHC치킨|031-536-8424|경기 포천시 신읍4길 4||||||||BHC치킨 포천1호점|(신읍동) 1층|||80615
BHC치킨앤비어|포천송우점|||BHC치킨|031-544-4718|경기도 포천시 소흘읍 봉솔로1길 22||맥주판매||||||BHC치킨앤비어 포천송우점|103호|||80615
BHC치킨앤비어|포천일동점|||BHC치킨|031-534-9233|경기도 포천시 일동면 화동로 1034||맥주판매||||||BHC치킨앤비어 포천일동점|103호 (1층)|||80615
BHC치킨|포항남부점(2)|||BHC치킨|054-272-6230||경북 포항시 남구 상도동 18-4|||||||BHC치킨 포항남부점(2)||||80615
BHC치킨|포항대이점|||BHC치킨|054-278-9243|경북 포항시 남구 대이로 102||||||||BHC치킨 포항대이점|(대잠동,이동현대홈타운아파트) bhc|||80615
BHC치킨앤비어|포항대흥점|||BHC치킨|054-249-0505||경북 포항시 북구 상원동 507|맥주판매||||||BHC치킨앤비어 포항대흥점||||80615
BHC치킨|포항두호우현점|||BHC치킨|054-251-8920||경북 포항시 북구 두호동 1024-6|||||||BHC치킨 포항두호우현점||||80615
BHC치킨|포항양덕점|||BHC치킨|054-256-1411||경북 포항시 북구 양덕동 1763번 |||||||BHC치킨 포항양덕점||||80615
BHC치킨|포항오천점|||BHC치킨|054-292-2099||경북 포항시 남구 오천읍 문덕리 240-1|||||||BHC치킨 포항오천점||||80615
BHC치킨|포항창포사랑점(3)|||BHC치킨|054-252-4533|경북 포항시 북구 성실로 68||||||||BHC치킨 포항창포사랑점(3)|(장성동)|||80615
BHC치킨|포항환호장성점|||BHC치킨|054-251-5454||경북 포항시 북구 환호동 396-9|||||||BHC치킨 포항환호장성점|1층|||80615
BHC치킨|포항효곡유강점|||BHC치킨|054-274-9264||경북 포항시 남구 효자동 221-2|||||||BHC치킨 포항효곡유강점||||80615
BHC치킨|포항흥해점|||BHC치킨|054-262-2098|경북 포항시 북구 흥해읍 흥해로 30||||||||BHC치킨 포항흥해점|1층|||80615
BHC치킨|풍납점|||BHC치킨|02-479-0403||서울 송파구 풍납2동 230-17|||||||BHC치킨 풍납점||||80615
BHC치킨앤비어|풍덕천점|||BHC치킨|0312639282||경기도 용인시 수지구 풍덕천동 1060|맥주판매||||||BHC치킨앤비어 풍덕천점||||80615
BHC치킨|풍림학익점|||BHC치킨|032-867-9288|인천광역시 남구 매소홀로 338||||||||BHC치킨 풍림학익점|(학익동,학익동풍림아이원아파트) 1층 117호|||80615
BHC치킨|풍호장천점|||BHC치킨|055-543-4000|경남 창원시 진해구 풍호로35번길 12||||||||BHC치킨 풍호장천점||||80615
BHC치킨|하계점(3)|||BHC치킨|02-975-9282||서울 노원구 하계동 167-7|||||||BHC치킨 하계점(3)||||80615
BHC치킨앤비어|하귀행복점|||BHC치킨|064-713-9992|제주 제주시 애월읍 하광로 42||맥주판매||||||BHC치킨앤비어 하귀행복점||||80615
BHC치킨|하남덕풍점|||BHC치킨|031-793-7666|경기 하남시 덕풍동 덕풍북로 251||||||||BHC치킨 하남덕풍점|(덕풍동) 1층|||80615
BHC치킨|하남산정점|||BHC치킨|062-951-9282||광주 광산구 산정동 1023|||||||BHC치킨 하남산정점|하남2지구 도시공사아파트 상가동 102호|||80615
BHC치킨|하남점|||BHC치킨|031-793-9002|경기 하남시 대청로59번길 24||||||||BHC치킨 하남점||||80615
BHC치킨앤비어|하늘도시점|||BHC치킨|032-746-2292|인천광역시 중구 하늘별빛로65번길 7-4||맥주판매||||||BHC치킨앤비어 하늘도시점|(중산동,현대프라자)|||80615
BHC치킨앤비어|하복대점|||BHC치킨|043-238-9279|충북 청주시 흥덕구 짐대로50번길 8||맥주판매||||||BHC치킨앤비어 하복대점|1층 (복대동)|||80615
BHC치킨|하상점|||BHC치킨|031-318-8292|경기도 시흥시 연성로 97||||||||BHC치킨 하상점|101호 (하상동,써미트빌)|||80615
BHC치킨앤비어|한강잠실1호점|||BHC치킨|02-4112-1332||서울 송파구 잠실동 1-1|맥주판매||||||BHC치킨앤비어 한강잠실1호점||||80615
BHC치킨앤비어|한강잠실3호점|||BHC치킨|02-3431-1002||서울 송파구 잠실동 1-1|맥주판매||||||BHC치킨앤비어 한강잠실3호점||||80615
BHC치킨앤비어|한남점|||BHC치킨|02-797-3392||서울 용산구 한남동 618-2|맥주판매||||||BHC치킨앤비어 한남점||||80615
BHC치킨|한대앞역점|||BHC치킨|031-416-7958||경기 안산시 상록구 이동 716-4|||||||BHC치킨 한대앞역점|고잔프라자 110호|||80615
BHC치킨|한림대점|||BHC치킨|033-252-9243||강원 춘천시 효자동 755-13|||||||BHC치킨 한림대점||||80615
BHC치킨|한림점|||BHC치킨|064-796-9992|제주특별자치도 제주시 한림읍 한림중앙로 41||||||||BHC치킨 한림점||||80615
BHC치킨앤비어|한밭대점|||BHC치킨|042-823-9975||대전 유성구 구암동 669-4|맥주판매||||||BHC치킨앤비어 한밭대점||||80615
BHC치킨앤비어|한성대입구점|||BHC치킨|02-745-0417||서울 성북구 동소문동1가 40|맥주판매||||||BHC치킨앤비어 한성대입구점||||80615
BHC치킨|한숲문화의거리점|||BHC치킨|031-399-6688||경기 군포시 산본동 1146|||||||BHC치킨 한숲문화의거리점|솔거 (대림)아파트 상가제2동 101호|||80615
BHC치킨|한양대마장점|||BHC치킨|02-2292-5588||서울 성동구 사근동 309-28|||||||BHC치킨 한양대마장점||||80615
BHC치킨앤비어|한양대점|||BHC치킨|031-436-6099||경기 안산시 상록구 사동 1271|맥주판매||||||BHC치킨앤비어 한양대점|한양대학교내안산캠퍼스 제4생활관 1층|||80615
BHC치킨앤비어|한티역점|||BHC치킨|02-561-3366||서울 강남구 대치동 922-17|맥주판매||||||BHC치킨앤비어 한티역점||||80615
BHC치킨앤비어|함안블루밍점|||BHC치킨|055-587-9988||경남 함안군 칠원면 오곡리 180-3|맥주판매||||||BHC치킨앤비어 함안블루밍점||||80615
BHC치킨|함안칠원점|||BHC치킨|055-586-5500|경남 함안군 칠서면 함의로 29||||||||BHC치킨 함안칠원점||||80615
BHC치킨앤비어|함열읍점|||BHC치킨|063-862-9955||전북 익산시 함열읍 와리 547-9|맥주판매||||||BHC치킨앤비어 함열읍점|107호,108호|||80615
BHC치킨앤비어|합정역점|||BHC치킨|023239922|서울시 마포구 월드컵로 49||맥주판매||||||BHC치킨앤비어 합정역점|(합정동,1층일부)|||80615
BHC치킨앤비어|합천점|||BHC치킨|055-933-9696||경남 합천군 합천읍 합천리 689-31|맥주판매||||||BHC치킨앤비어 합천점||||80615
BHC치킨앤비어|해남땅끝점|||BHC치킨|061-533-9951||전남 해남군 송지면 산정리 781-4|맥주판매||||||BHC치킨앤비어 해남땅끝점||||80615
BHC치킨|해운대달맞이점(2)|||BHC치킨|051-747-9492|부산광역시 해운대구 좌동순환로 405||||||||BHC치킨 해운대달맞이점(2)|(중동,마마아파트)|||80615
BHC치킨|해운대마리나점|||BHC치킨|051-747-9297|부산광역시 해운대구 해운대해변로 117||||||||BHC치킨 해운대마리나점|(우동,대우마리나1차상가)|||80615
BHC치킨|해운대우동|||BHC치킨|051-703-0011||부산 해운대구 우동 493-1|||||||BHC치킨 해운대우동|4호|||80615
BHC치킨앤비어|해운대팔래드점|||BHC치킨|051-747-9940||부산 해운대구 중동 1124-2|맥주판매||||||BHC치킨앤비어 해운대팔래드점|(팔래드시드 1-6,1-32)|||80615
BHC치킨|해운행복점|||BHC치킨|055-245-6200|경남 창원시 마산합포구 월영마을로 52||||||||BHC치킨 해운행복점|1층 104호|||80615
BHC치킨|행당한신점|||BHC치킨|02-2299-3893||서울 성동구 행당동 128-451|||||||BHC치킨 행당한신점||||80615
BHC치킨앤비어|행신샘터점|||BHC치킨|031-970-2525||경기 고양시 덕양구 행신동 973|맥주판매||||||BHC치킨앤비어 행신샘터점||||80615
BHC치킨앤비어|행신서정점|||BHC치킨|031-974-9982|경기도 고양시 덕양구 소원로 267||맥주판매||||||BHC치킨앤비어 행신서정점|상가 105 (행신동,서정마을3단지아파트)|||80615
