##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@올리브영
올리브영|제주함덕점|||올리브영|064-782-9605|제주특별자치도 제주시 조천읍 조함해안로 522||||||||올리브영 제주함덕점|외 1필지|||90703
올리브영|(X)아산테크노밸리점|||올리브영|041-531-4417|충청남도 아산시 둔포면 아산밸리중앙로 50||||||||올리브영 (X)아산테크노밸리점||||90703
올리브영|공주대점|||올리브영|041-858-5290|충청남도 공주시 공주대학로 77-1||||||||올리브영 공주대점||||90703
올리브영|공주중동점|||올리브영|041-853-2235|충청남도 공주시 웅진로 174||||||||올리브영 공주중동점|(중동)|||90703
올리브영|논산반월점|||올리브영|041-733-5290|충청남도 논산시 중앙로480번길 8||||||||올리브영 논산반월점|(반월동)|||90703
올리브영|단국대학교천안점|||올리브영|041-522-8594|충청남도 천안시 동남구 단대로 119||||||||올리브영 단국대학교천안점|(안서동) 학생회관 3층 328,329호|||90703
올리브영|당진문예의전당점|||올리브영|041-356-0290|충청남도 당진시 시청1로 73||||||||올리브영 당진문예의전당점||||90703
올리브영|당진시곡점|||올리브영|041-356-5290|충청남도 당진시 서해로 6275||||||||올리브영 당진시곡점|M107호|||90703
올리브영|당진점|||올리브영|041-355-5290|충청남도 당진시 당진중앙2로 123||||||||올리브영 당진점|신우빌딩 1층|||90703
올리브영|보령동대점|||올리브영|041-932-5290|충청남도 보령시 작은오랏3길 6||||||||올리브영 보령동대점||||90703
올리브영|서산석남점|||올리브영|041-665-2120|충청남도 서산시 남부순환로 1020||||||||올리브영 서산석남점||||90703
올리브영|서산터미널점|||올리브영|041-662-5290|충청남도 서산시 안견로 184-20||||||||올리브영 서산터미널점||||90703
올리브영|서산호수공원점|||올리브영|041-669-5290|충청남도 서산시 호수공원5로 30||||||||올리브영 서산호수공원점||||90703
올리브영|씨지브이천안펜타포트점|||올리브영|041-543-5290|충청남도 천안시 서북구 공원로 196||||||||올리브영 씨지브이천안펜타포트점|5층|||90703
올리브영|아산배방점|||올리브영|041-534-5260|충청남도 아산시 배방읍 배방로 25||||||||올리브영 아산배방점||||90703
올리브영|아산삼성1캠퍼스점|||올리브영|041-544-5290|충청남도 아산시 탕정면 삼성로 181||||||||올리브영 아산삼성1캠퍼스점||||90703
올리브영|아산삼성2캠퍼스점|||올리브영|041-543-4573|충청남도 아산시 탕정면 탕정로 380-2||||||||올리브영 아산삼성2캠퍼스점||||90703
올리브영|아산용화점|||올리브영|041-531-4272|충청남도 아산시 용화로47번길 3-1||||||||올리브영 아산용화점||||90703
올리브영|아산점|||올리브영|041-545-7779|충청남도 아산시 충무로 5||||||||올리브영 아산점||||90703
올리브영|아산지중해마을점|||올리브영|041-533-5260|충청남도 아산시 탕정면 탕정면로8번길 33-18||||||||올리브영 아산지중해마을점||||90703
올리브영|아산터미널점|||올리브영|041-542-5290|충청남도 아산시 번영로 216||||||||올리브영 아산터미널점||||90703
올리브영|천안나사렛점|||올리브영|041-579-4790|충청남도 천안시 서북구 월봉로 92||||||||올리브영 천안나사렛점||||90703
올리브영|천안두정대림점|||올리브영|070-8633-5290|충청남도 천안시 서북구 두정로 210||||||||올리브영 천안두정대림점||||90703
올리브영|천안두정역점|||올리브영|041-553-5260|충청남도 천안시 서북구 두정역서3길 23||||||||올리브영 천안두정역점||||90703
올리브영|천안두정중앙점|||올리브영|041-622-5790|충청남도 천안시 서북구 두정로 166||||||||올리브영 천안두정중앙점|1층,2층|||90703
올리브영|천안모다아울렛점|||올리브영|041-904-6900|충청남도 천안시 서북구 공원로 196||||||||올리브영 천안모다아울렛점|모다아울렛 내|||90703
올리브영|천안백석점|||올리브영|041-522-2068|충청남도 천안시 서북구 한들3로 30||||||||올리브영 천안백석점||||90703
올리브영|천안불당동점|||올리브영|041-522-0288|충청남도 천안시 서북구 불당32길 18||||||||올리브영 천안불당동점||||90703
올리브영|천안불당카페거리점|||올리브영|041-522-8027|충청남도 천안시 서북구 불당15길 3-5||||||||올리브영 천안불당카페거리점||||90703
올리브영|천안불당파크점|||올리브영|041-522-4304|충청남도 천안시 서북구 불당23로 70||||||||올리브영 천안불당파크점|정우프라자106호~108호|||90703
올리브영|천안성정점|||올리브영|041-566-5290|충청남도 천안시 서북구 성정공원5로 31||||||||올리브영 천안성정점||||90703
올리브영|천안신불당점|||올리브영|041-522-9327|충청남도 천안시 서북구 불당26로 80||||||||올리브영 천안신불당점|천안지웰시티 근린생활시설4BL B106-6호|||90703
올리브영|천안쌍용광명점|||올리브영|041-571-4797|충청남도 천안시 서북구 미라8길 19||||||||올리브영 천안쌍용광명점|1층 (쌍용동)|||90703
올리브영|천안쌍용점|||올리브영|041-572-5290|충청남도 천안시 서북구 차돌들길 7-13||||||||올리브영 천안쌍용점||||90703
올리브영|천안아라리오점|||올리브영|041-622-8553|충청남도 천안시 동남구 만남로 43||||||||올리브영 천안아라리오점|아라리오건물 1F|||90703
올리브영|천안야우리점|||올리브영|041-522-6614|충청남도 천안시 동남구 만남로 43||||||||올리브영 천안야우리점|신세계백화점 충청B관,4층|||90703
올리브영|천안직산점|||올리브영|041-583-5195|충청남도 천안시 서북구 직산읍 봉주로 64||||||||올리브영 천안직산점||||90703
올리브영|천안청수점|||올리브영|041-562-5290|충청남도 천안시 동남구 청수4로 16||||||||올리브영 천안청수점|110호,110-1호,111호|||90703
올리브영|천안터미널점|||올리브영|041-551-5290|충청남도 천안시 동남구 만남로 43||||||||올리브영 천안터미널점|아라리오본관 2동 1층|||90703
올리브영|충남계룡점|||올리브영|042-551-9162|충청남도 계룡시 엄사면 번영로 20||||||||올리브영 충남계룡점||||90703
올리브영|충남부여점|||올리브영|041-837-0252|충청남도 부여군 부여읍 사비로 97||||||||올리브영 충남부여점||||90703
올리브영|충남예산점|||올리브영|041-331-5290|충청남도 예산군 예산읍 역전로 136||||||||올리브영 충남예산점||||90703
올리브영|충남태안점|||올리브영|041-674-0150|충청남도 태안군 태안읍 동백로 317||||||||올리브영 충남태안점||||90703
올리브영|홈플러스천안신방점|||올리브영|041-578-5290|충청남도 천안시 동남구 신촌1길 23||||||||올리브영 홈플러스천안신방점|홈플러스천안신방점 1층|||90703
올리브영|홍성내포점|||올리브영|041-631-7216|충청남도 홍성군 홍북면 청사로48번길 12-1||||||||올리브영 홍성내포점||||90703
올리브영|홍성점|||올리브영|041-631-5862|충청남도 홍성군 홍성읍 조양로144번길 7||||||||올리브영 홍성점||||90703
올리브영|블로썸캠퍼스진천점|||올리브영|043-531-0957|충청북도 진천군 진천읍 송두2길 1||||||||올리브영 블로썸캠퍼스진천점||||90703
올리브영|오창점|||올리브영|043-212-5290|충청북도 청주시 청원구 오창읍 중심상업1로 8-9||||||||올리브영 오창점|메가시티 101호,102호,103호|||90703
올리브영|옥천점|||올리브영|043-733-3861|충청북도 옥천군 옥천읍 삼금로 34||||||||올리브영 옥천점||||90703
올리브영|음성금왕점|||올리브영|043-882-5290|충청북도 음성군 금왕읍 무극로278번길 4||||||||올리브영 음성금왕점||||90703
올리브영|제천점|||올리브영|043-642-5731|충청북도 제천시 풍앙로13길 6||||||||올리브영 제천점||||90703
올리브영|증평점|||올리브영|043-836-5023|충청북도 증평군 증평읍 중앙로 184-1||||||||올리브영 증평점|1층 101호|||90703
올리브영|청주가경점|||올리브영|043-235-5290|충청북도 청주시 흥덕구 서부로 1307||||||||올리브영 청주가경점||||90703
올리브영|청주금천점|||올리브영|043-287-5290|충청북도 청주시 상당구 중고개로 336||||||||올리브영 청주금천점|1층|||90703
올리브영|청주나보나스퀘어점|||올리브영|043-221-2648|충청북도 청주시 상당구 상당로 66||||||||올리브영 청주나보나스퀘어점|(문화동93-1외 1필지)나보나스퀘어 109호,110호,111호|||90703
올리브영|청주대점|||올리브영|043-221-6715|충청북도 청주시 청원구 직지대로 886||||||||올리브영 청주대점||||90703
올리브영|청주분평점|||올리브영|043-298-4395|충청북도 청주시 서원구 1순환로1107번길 40||||||||올리브영 청주분평점||||90703
올리브영|청주사창사거리점|||올리브영|043-274-8789|충청북도 청주시 서원구 사직대로 107||||||||올리브영 청주사창사거리점||||90703
올리브영|청주산남점|||올리브영|043-286-5290|충청북도 청주시 서원구 산남로 68||||||||올리브영 청주산남점|센터프라자 1층|||90703
올리브영|청주서문점|||올리브영|043-223-5293|충청북도 청주시 상당구 상당로81번길 33||||||||올리브영 청주서문점|쥬네쓰 1층|||90703
올리브영|청주성안길점|||올리브영|043-224-5290|충청북도 청주시 상당구 성안로 11||||||||올리브영 청주성안길점|1층|||90703
올리브영|청주신봉네거리점|||올리브영|043-260-9613|충청북도 청주시 흥덕구 사운로 303||||||||올리브영 청주신봉네거리점||||90703
올리브영|청주오송점|||올리브영|043-232-5280|충청북도 청주시 흥덕구 오송읍 오송생명5로 183-3||||||||올리브영 청주오송점||||90703
올리브영|청주오창산단점|||올리브영|043-211-3047|충청북도 청주시 청원구 오창읍 2산단로 136||||||||올리브영 청주오창산단점||||90703
올리브영|청주용암점|||올리브영|043-283-0862|충청북도 청주시 상당구 월평로 180||||||||올리브영 청주용암점||||90703
올리브영|청주율량점|||올리브영|043-211-5290|충청북도 청주시 청원구 충청대로 179||||||||올리브영 청주율량점||||90703
올리브영|청주지웰점|||올리브영|043-235-6923|충청북도 청주시 흥덕구 대농로 39||||||||올리브영 청주지웰점|B동 107-1|||90703
올리브영|청주터미널중앙점|||올리브영|043-231-7170|충청북도 청주시 흥덕구 풍산로 26||||||||올리브영 청주터미널중앙점|101호|||90703
올리브영|청주하복대점|||올리브영|043-231-5396|충청북도 청주시 흥덕구 짐대로 58||||||||올리브영 청주하복대점||||90703
올리브영|충북대점|||올리브영|043-274-8788|충청북도 청주시 서원구 1순환로 672||||||||올리브영 충북대점|번길 10|||90703
올리브영|충북영동점|||올리브영|043-745-5949|충청북도 영동군 영동읍 영산로 8||||||||올리브영 충북영동점|1층 101호 (메이빌타운)|||90703
올리브영|충북진천점|||올리브영|043-537-2752|충청북도 진천군 진천읍 상산로 86-1||||||||올리브영 충북진천점||||90703
올리브영|충북혁신도시점|||올리브영|043-877-9415|충청북도 음성군 맹동면 원중로 1416||||||||올리브영 충북혁신도시점||||90703
올리브영|충주연수점|||올리브영|043-851-9648|충청북도 충주시 계명대로 231||||||||올리브영 충주연수점||||90703
올리브영|충주점|||올리브영|043-851-2567|충청북도 충주시 성서3길 15||||||||올리브영 충주점||||90703
올리브영|충주터미널점|||올리브영|043-851-9040|충청북도 충주시 봉계1길 54||||||||올리브영 충주터미널점||||90703
올리브영|충주호암점|||올리브영|043-847-9777|충청북도 충주시 형설로 48||||||||올리브영 충주호암점|라동 1층 102호 (호암동)|||90703
