##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@변호사
고지환개업[상세]||||변호사|054-536-5733||경북 상주시 만산동 695-1|||||||고지환개업[상세]|(성덕빌딩 301호)|||91604
류홍섭개업[상세]||||변호사|054-253-3001|경북 포항시 북구 법원로 179||||||||류홍섭개업[상세]|1층 (양덕동,대유빌딩)|||91604
문도인개업[상세]||||변호사|054-242-3700|경북 포항시 북구 법원로 179||||||||문도인개업[상세]|3층 (양덕동,대유빌딩)|||91604
이병길개업[상세]||||변호사|054-457-8800||경북 구미시 봉곡동 378-7|||||||이병길개업[상세]|(봉곡프라자빌딩 3층)|||91604
최정식개업[상세]||||변호사|054-775-­9443~4||경북 경주시 동부동 133-34|||||||최정식개업[상세]|(화성빌딩2층)|||91604
신학수개업[상세]||||변호사|054-734-6767||경북 영덕군 영덕읍 덕곡리 264-6|||||||신학수개업[상세]||||91604
김정한||||변호사||||||||||김정한||||91604
이상호개업[상세]||||변호사|054-855-5701|경북 안동시 강남5길 20-20||||||||이상호개업[상세]|101호 (정하동)|||91604
변범식개업[상세]||||변호사|055)945-­2033~4||경북 거창군 거창읍 상림리 14-8|||||||변범식개업[상세]||||91604
이용락개업[상세]||||변호사|054-252-3200|경북 포항시 북구 법원로 177||||||||이용락개업[상세]|501호 (양덕동,포항법조빌딩)|||91604
성상희개업[상세]||||변호사|054-457-2626|경북 구미시 송원동로 7||||||||성상희개업[상세]|301호 (송정동,용은개발)|||91604
정용찬개업[상세]||||변호사|054-251-0066||경북 포항시 북구 장성동 1370-4|||||||정용찬개업[상세]|(자유빌딩 1층)|||91604
임영수개업[상세]||||변호사|054-437­-1515~7||경북 김천시 삼락동 1239|||||||임영수개업[상세]||||91604
박주용개업[상세]||||변호사||경북 김천시 삼락택지길 63||||||||박주용개업[상세]||||91604
권문상개업[상세]||||변호사|055-945­-2333||경북 거창군 거창읍 상림리 14-7|||||||권문상개업[상세]|(2층)|||91604
정연구개업[상세]||||변호사|054-536­-2525||경북 상주시 만산동 744-2|||||||정연구개업[상세]|(2층)|||91604
권기준개업[상세]||||변호사|054-856-7373~5||경북 안동시 정하동 244-1|||||||권기준개업[상세]|(부성빌딩 3층)|||91604
정종복개업[상세]||||변호사|054-773-1313|경북 경주시 중앙로 53||||||||정종복개업[상세]|4층 (동부동,세종빌딩)|||91604
박진호||||변호사||||||||||박진호||||91604
전정호개업[상세]||||변호사||경북 경산시 박물관로1길 6||||||||전정호개업[상세]|204호 (사동,재경빌딩)|||91604
김태하개업[상세]||||변호사|054-771-8581||경북 경주시 동부동 133-23|||||||김태하개업[상세]|(2층)|||91604
유중근개업[상세]||||변호사|054-252-4200|경북 포항시 북구 법원로 123||||||||유중근개업[상세]|2층 (장성동)|||91604
권영법개업[상세]||||변호사|054-856-4086-8||경북 안동시 정하동 251-1|||||||권영법개업[상세]|(1층)|||91604
김순갑개업[상세]||||변호사|054-783-0008|경북 울진군 울진읍 읍내로 70||||||||김순갑개업[상세]|2층202호|||91604
배용재개업[상세]||||변호사|054-252-4200|경북 포항시 북구 법원로 123||||||||배용재개업[상세]|2층 (장성동)|||91604
허만석||||변호사||||||||||허만석||||91604
공봉학개업[상세]||||변호사|054-252-2001|경북 포항시 북구 법원로 180||||||||공봉학개업[상세]|202호 (양덕동,태성빌딩)|||91604
김용수개업[상세]||||변호사|054-859-2623||경북 안동시 정하동 244-1|||||||김용수개업[상세]|(부성빌딩 201호)|||91604
신평개업[상세]||||변호사|054-776-3332|경북 경주시 화랑로 55||||||||신평개업[상세]|(성건동) 3층|||91604
민덕기개업[상세]||||변호사|054-841-7200||경북 안동시 정하동 242-6|||||||민덕기개업[상세]|(105호)|||91604
김만수개업[상세]||||변호사|054-232-6101~2||경북 포항시 북구 장성동 1494-5|||||||김만수개업[상세]|(율정빌딩504호,305호)|||91604
이수환개업[상세]||||변호사|054-242-3700|경북 포항시 북구 법원로 179||||||||이수환개업[상세]|3층 (양덕동,대유빌딩)|||91604
이동권개업[상세]||||변호사|054-242-6262||경북 포항시 북구 장성동 1370-5|||||||이동권개업[상세]||||91604
서병길개업[상세]||||변호사|054-9800~1|경북 경주시 화랑로 94||||||||서병길개업[상세]|2층 (동부동,수성빌딩)|||91604
조현국개업[상세]||||변호사|054-439-­1755~6||경북 김천시 삼락동 1242|||||||조현국개업[상세]||||91604
추순호개업[상세]||||변호사|054-439-­1317||경북 김천시 삼락동 1261|||||||추순호개업[상세]||||91604
황우하개업[상세]||||변호사|054-749-­2001||경북 경주시 동부동 133-34|||||||황우하개업[상세]|(화성빌딩3층)|||91604
신용길개업[상세]||||변호사|054-734-4730,1||경북 영덕군 영덕읍 화개리 225|||||||신용길개업[상세]||||91604
이상욱개업[상세]||||변호사|054-532-6700||경북 상주시 만산동 695-1|||||||이상욱개업[상세]|(성덕빌딩 2층)|||91604
금태환||||변호사||||||||||금태환||||91604
김희철개업[상세]||||변호사|054-443-7404||경북 구미시 송정동 34-3|||||||김희철개업[상세]||||91604
김희수개업[상세]||||변호사|054-859-0710-1||경북 안동시 정하동 242-5|||||||김희수개업[상세]||||91604
이인기개업[상세]||||변호사||경북 칠곡군 왜관읍 중앙로9길 6||||||||이인기개업[상세]|(왜관 리) --|||91604
서보석||||변호사||||||||||서보석||||91604
권영준개업[상세]||||변호사|054-246-3500|경북 포항시 북구 삼호로 7-8||||||||권영준개업[상세]|(덕산동) 2층|||91604
박재태개업[상세]||||변호사|054-251-3377|경북 포항시 북구 법원로 179||||||||박재태개업[상세]|4층 (양덕동,대유빌딩)|||91604
이동규개업[상세]||||변호사|054-853­-5060~5||경북 안동시 동부동 75-6|||||||이동규개업[상세]||||91604
김영대||||변호사||||||||||김영대||||91604
이현우||||변호사||||||||||이현우||||91604
김동호개업[상세]||||변호사|054-833-­8900||경북 의성군 의성읍 중리리 768-14|||||||김동호개업[상세]||||91604
김주락개업[상세]||||변호사|054-273-­5544~2||경북 포항시 남구 해도2동 171-18|||||||김주락개업[상세]|(협력회관2층)|||91604
김연증개업[상세]||||변호사|054-231-5123||경북 포항시 북구 장성동 1494-5|||||||김연증개업[상세]|(율정빌딩 104호)|||91604
백영기개업[상세]||||변호사|054-443-7404||경북 구미시 송정동 34-3|||||||백영기개업[상세]||||91604
김용대개업[상세]||||변호사|054-433-­8100~1||경북 김천시 삼락동 1252|||||||김용대개업[상세]|(1층)|||91604
이인구개업[상세]||||변호사|054-433­-6001~2||경북 김천시 삼락동 1239|||||||이인구개업[상세]|(2층)|||91604
서동택개업[상세]||||변호사|054-264-3040|경북 포항시 북구 장량중앙로 52||||||||서동택개업[상세]|304호 (양덕동)|||91604
권태형개업[상세]||||변호사|054-457-2626||경북 구미시 송정동 58|||||||권태형개업[상세]|(용은개발 801호)|||91604
권헌서개업[상세]||||변호사|054-853-­5060~5||경북 안동시 동부동 75-6|||||||권헌서개업[상세]|(한양빌딩1층)|||91604
이종덕개업[상세]||||변호사|054-434-2975||경북 김천시 삼락동 1242|||||||이종덕개업[상세]||||91604
김세충개업[상세]||||변호사|054-853-­5060~5||경북 안동시 동부동 75-6|||||||김세충개업[상세]|(한양빌딩1층)|||91604
이상익개업[상세]||||변호사|054-744-7300||경북 경주시 동부동 133|||||||이상익개업[상세]|-31|||91604
정경수개업[상세]||||변호사|054-432-5756||경북 김천시 삼락동 1253|||||||정경수개업[상세]||||91604
박진||||변호사||||||||||박진||||91604
장윤석개업[상세]||||변호사||경북 영주시 구성로 321||||||||장윤석개업[상세]|1층,2층 (영주동)|||91604
배세욱개업[상세]||||변호사|062-228-7100|광주 동구 동명로 110||||||||배세욱개업[상세]|(지산동,법조타운) 법조타운 405호|||91604
김은형개업[상세]||||변호사|062-225-7558|광주 동구 준법로 4||||||||김은형개업[상세]|(지산동) 현대법조타운 401호|||91604
신원진개업[상세]||||변호사|062-382-5501|광주 서구 상무대로 935||||||||신원진개업[상세]|(쌍촌동) 박상훈 법률사무소|||91604
강필중개업[상세]||||변호사|062-229-8300|광주 동구 동명로 102||||||||강필중개업[상세]|3~4층 (지산동)|||91604
임지석개업[상세]||||변호사|062-710-3333|광주 동구 동명로 92||||||||임지석개업[상세]|(지산동) 4층|||91604
이필우개업[상세]||||변호사|062-232-2288|광주 동구 동명로 107||||||||이필우개업[상세]|(지산동) 금강빌딩 4층 402호|||91604
민준우개업[상세]||||변호사|062-233-7900|광주 동구 준법로 1||||||||민준우개업[상세]|3층 (지산동)|||91604
한재원개업[상세]||||변호사||광주 동구 동명로 101-1||||||||한재원개업[상세]|(지산동) 4층 --|||91604
이효준||||변호사||||||||||이효준||||91604
정광태개업[상세]||||변호사|062-236-1200|광주 동구 동명로 110||||||||정광태개업[상세]|(지산동,법조타운) 201호|||91604
안지혜개업[상세]||||변호사|062-224-0004||광주 동구 지산동 714-20|||||||안지혜개업[상세]|(변호사회관빌딩 1층,4층,5층,지하1층)|||91604
신동근개업[상세]||||변호사|062-229-8300|광주 동구 동명로 102||||||||신동근개업[상세]|3~4층 (지산동)|||91604
정나나개업[상세]||||변호사|062-223-0500|광주 동구 동명로 107||||||||정나나개업[상세]|201호,301호 (지산동,금강빌딩)|||91604
이채열개업[상세]||||변호사|062-470-2710|광주 동구 지산로78번길 7||||||||이채열개업[상세]|(지산동) 5층 (변호사 이채열 법률사무소)|||91604
양기석개업[상세]||||변호사|062-229-8300|광주 동구 동명로 102||||||||양기석개업[상세]|3~4층 (지산동)|||91604
이영정개업[상세]||||변호사|062-224-4300|광주 동구 지산로 73||||||||이영정개업[상세]|401호 (지산동,동명빌딩)|||91604
김민국개업[상세]||||변호사|062-222-5205|광주 동구 지산로63번길 3||||||||김민국개업[상세]|(지산동) 3층 (지산동,요천빌딩)|||91604
김희재개업[상세]||||변호사|062-236-2224|광주 동구 지산로 70||||||||김희재개업[상세]|(지산동) 동산빌딩 4층|||91604
이동철개업[상세]||||변호사|062-228-3500|광주 동구 동명로 106||||||||이동철개업[상세]|(지산동) 3층 변호사 박강회 법률사무소|||91604
송정은개업[상세]||||변호사|062-227-7223|광주 동구 지산로 70||||||||송정은개업[상세]|(지산동) 동산빌딩 1층 법률사무소 명가|||91604
김문석||||변호사||||||||||김문석||||91604
이예빈개업[상세]||||변호사|062-530-8774|광주 서구 시청로 92||||||||이예빈개업[상세]|(치평동,유탑 유블레스 트윈시티) 2층|||91604
윤주석개업[상세]||||변호사|062-229-8300|광주 동구 동명로 102||||||||윤주석개업[상세]|3~4층 (지산동)|||91604
고원석개업[상세]||||변호사|062-223-7501|광주 동구 동명로 106||||||||고원석개업[상세]|(지산동) (확장),광주 동구 동명로 106-2,5층 (지산동)|||91604
황석민개업[상세]||||변호사|062-229-8300|광주 동구 동명로 102||||||||황석민개업[상세]|3~4층 (지산동)|||91604
홍현진개업[상세]||||변호사|062-223-1777|광주 동구 동명로 96||||||||홍현진개업[상세]|(지산동) 2층|||91604
김선남개업[상세]||||변호사|062-226-5112~4|광주 동구 동명로 106||||||||김선남개업[상세]|5층 (지산동,맥빌딩)|||91604
박강회개업[상세]||||변호사|062-228-3500|광주 동구 동명로 106||||||||박강회개업[상세]|(지산동) 3층|||91604
강청일개업[상세]||||변호사|062-228-3500|광주 동구 동명로 106||||||||강청일개업[상세]|(지산동) 3층|||91604
김주현||||변호사||||||||||김주현||||91604
주세형개업[상세]||||변호사|062-719-4066|광주 동구 지산로 85||||||||주세형개업[상세]|(지산동)|||91604
김현수개업[상세]||||변호사|062-228-9701|광주 동구 지산로 73||||||||김현수개업[상세]|(지산동) 201호 (지산동,동명빌딩)|||91604
최기영개업[상세]||||변호사|062-232-0050|광주 동명로 101-1||||||||최기영개업[상세]|1층,2층 (지산동,광주지방변호사회관)|||91604
이명기개업[상세]||||변호사||광주 동구 동명로110번길 6||||||||이명기개업[상세]|(지산동) 3층 --|||91604
박심미개업[상세]||||변호사|062-227-7223|광주 동구 지산로 70||||||||박심미개업[상세]|(지산동,동산빌딩) 1층|||91604
손민정개업[상세]||||변호사|062-222-0039|광주 동구 동명로110번길 6||||||||손민정개업[상세]|(지산동),3층|||91604
김지혁개업[상세]||||변호사||광주 동구 동명로 92||||||||김지혁개업[상세]|5층 (지산동,주연빌딩)|||91604
강정훈||||변호사||||||||||강정훈||||91604
김대성개업[상세]||||변호사|062-227-0888|광주 동구 동명로 108||||||||김대성개업[상세]|(지산동) 2층|||91604
고혜주개업[상세]||||변호사|062-226-0031|광주 남구 중앙로 87||||||||고혜주개업[상세]|(서동,케이비씨광주방송) 11층|||91604
박정준개업[상세]||||변호사|062-226-7400/1||광주 동구 지산동 715-2|||||||박정준개업[상세]|(법조타운 206호)|||91604
조새롬||||변호사||||||||||조새롬||||91604
김록영개업[상세]||||변호사|062-227-6200|광주 동구 지산로 62-2||||||||김록영개업[상세]|(지산동) 2층|||91604
조가연개업[상세]||||변호사|062-229-0001|광주 동구 지산로 70||||||||조가연개업[상세]|3층 (지산동,동산빌딩)|||91604
정성희개업[상세]||||변호사|062-381-0050|광주 서구 상무중앙로 80||||||||정성희개업[상세]|1층 (치평동,전문건설회관)|||91604
최상철개업[상세]||||변호사|062-381-0050|광주 서구 상무중앙로 80||||||||최상철개업[상세]|(치평동,전문건설회관) 1층|||91604
