##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@코스닥기업
한화에이스스팩3호||||코스닥기업|02-3772-7762|서울특별시 영등포구 여의대로 56||||||||한화에이스스팩3호|한화투자증권 10층|||210202
한화에이스스팩4호||||코스닥기업|02-3772-7762|서울특별시 영등포구 여의대로 56||||||||한화에이스스팩4호|한화투자증권 10층|||210202
해덕파워웨이||||코스닥기업|051-831-0101|부산광역시 강서구 미음산단로 267||||||||해덕파워웨이||||210202
해마로푸드서비스||||코스닥기업|02-2184-2896|서울특별시 강동구 천호대로 1077||||||||해마로푸드서비스|이스트센트럴타워 24층,25층|||210202
해성산업||||코스닥기업|02-528-1244|서울특별시 강남구 테헤란로 504||||||||해성산업|(대치동)|||210202
해성옵틱스||||코스닥기업|031-292-1555|경기도 화성시 봉담읍 효행로184번길 66||||||||해성옵틱스||||210202
핸디소프트||||코스닥기업|070-4483-9000|경기도 성남시 분당구 대왕판교로644번길 49||||||||핸디소프트|다산타워5,6층 (삼평동)|||210202
헝셩그룹||||코스닥기업|86-595-85225128|||||||||헝셩그룹|3/F.,Lladro Centre,72-80 Hoi Yuen Road,Kwun Tong,Kowloon,Hong Kong|||210202
헬릭스미스||||코스닥기업|02-2102-7200|서울시 관악구 관악로 599||||||||헬릭스미스|서울대학교 자연과학대학 기초과학연구동 (203동)|||210202
현대공업||||코스닥기업|052-276-1900|울산광역시 북구 매곡산업로 5||||||||현대공업|28 (매곡동)|||210202
현대바이오||||코스닥기업|070-7008-0114|경북 김천시 아포읍 아포공단길 106||||||||현대바이오||||210202
현대사료||||코스닥기업|041-563-8200|충청남도 천안시 동남구 용수골길 23||||||||현대사료|현대사료 (주)|||210202
현대정보기술||||코스닥기업|02-2626-6000|서울시 금천구 가산디지털2로 179||||||||현대정보기술||||210202
현대통신||||코스닥기업|02-2240-9211|서울시 영등포구 여의대방로 107||||||||현대통신||||210202
현성바이탈||||코스닥기업|02-2628-0550|서울특별시 영등포구 선유로 146||||||||현성바이탈|이앤씨드림타워 207호|||210202
현우산업||||코스닥기업|032-876-6105|인천시 남구 염전로 181||||||||현우산업||||210202
현진소재||||코스닥기업|051-602-7700|부산광역시 강서구 녹산산단289로 92||||||||현진소재|(송정동)|||210202
형지I&C||||코스닥기업|02-2107-6500|서울특별시 강남구 도곡로 206||||||||형지I&C|(도곡동,지오빌딩)|||210202
홈센타홀딩스||||코스닥기업|053-210-5140|대구시 북구 노원로 139-6||||||||홈센타홀딩스||||210202
홈캐스트||||코스닥기업|02-3400-8300|서울특별시 강남구 언주로 726||||||||홈캐스트|두산빌딩 14층 (논현동)|||210202
화성밸브||||코스닥기업|053-353-5789|대구시 서구 팔달로2길 29||||||||화성밸브|(비산동)|||210202
화신정공||||코스닥기업|054-330-5151|경북 영천시 도남공단3길 96||||||||화신정공||||210202
화신테크||||코스닥기업|053-663-5400|대구광역시 달성군 유가면 테크노중앙대로 1||||||||화신테크||||210202
화이브라더스코리아||||코스닥기업|02-2299-8089|서울특별시 성동구 독서당로39길 37-37||||||||화이브라더스코리아|302호 (옥수동,루하우스)|||210202
화일약품||||코스닥기업|031-628-3520|경기도 화성시 향남읍 제약공단3길 57||||||||화일약품||||210202
화진||||코스닥기업|054-335-9655|경상북도 영천시 도남공단3길 26||||||||화진|(도남동)|||210202
효성오앤비||||코스닥기업|041-545-8116|충청남도 아산시 온천대로 1785||||||||효성오앤비|(신동)|||210202
휘닉스소재||||코스닥기업|054-470-0885|경북 구미시 산호대로 422||||||||휘닉스소재|(공단동)|||210202
휴네시온||||코스닥기업|02-539-3961|서울특별시 강남구 학동로97길 20||||||||휴네시온|성호빌딩 2층/3층|||210202
휴림로봇||||코스닥기업|041-590-1700|충청남도 천안시 서북구 직산읍 4산단6길 27||||||||휴림로봇||||210202
휴마시스||||코스닥기업|031-478-8585|경기도 안양시 동안구 전파로 88||||||||휴마시스|신원비젼타워 114호.502호.504호.604호.6041호.비031호.비032호|||210202
휴맥스||||코스닥기업|031-776-6114|경기도 용인시 처인구 영문로 2||||||||휴맥스|(유방동)|||210202
휴맥스홀딩스||||코스닥기업|031-776-6114|경기도 용인시 처인구 영문로 2||||||||휴맥스홀딩스||||210202
휴메딕스||||코스닥기업|070-7492-5600|경기도 안양시 동안구 학의로 268||||||||휴메딕스|603호|||210202
휴비츠||||코스닥기업|031-428-9100|경기도 군포시 공단로 298-29||||||||휴비츠|(금정동)|||210202
휴온스||||코스닥기업|02-854-4700|경기도 성남시 분당구 판교로 253||||||||휴온스|C-902|||210202
휴온스글로벌||||코스닥기업|02-854-4700|경기도 성남시 분당구 판교로 253||||||||휴온스글로벌|씨-901 (삼평동,판교이노밸리)|||210202
휴젤||||코스닥기업|02-3442-3898|강원도 춘천시 신북읍 신북로 61-20||||||||휴젤||||210202
휴코드||||코스닥기업|031-732-1555|경기도 용인시 수지구 풍덕천로129번길 9||||||||휴코드|599 (풍덕천동,오성빌딩)|||210202
흥구석유||||코스닥기업|053-424-3395|대구시 중구 동덕로 38길 5||||||||흥구석유||||210202
흥국||||코스닥기업|041-546-7771|충남 아산시 둔포면 아산밸리로 357||||||||흥국||||210202
흥국에프엔비||||코스닥기업|043-882-5666|서울특별시 서초구 마방로 60||||||||흥국에프엔비|24층 (양재동,트러스트타워)|||210202
희림||||코스닥기업|02-3410-9000|서울특별시 강동구 상일로6길 39||||||||희림||||210202
힘스||||코스닥기업|032-821-2511|인천광역시 남동구 남동서로 126||||||||힘스|(고잔동)|||210202
AP시스템||||코스닥기업|031-379-2700|경기도 화성시 동탄면 동탄산단8길 15-5||||||||AP시스템||||210202
AP위성||||코스닥기업|02-2026-7800|서울특별시 금천구 가산디지털2로 98||||||||AP위성|(가산동,IT캐슬) 2동 9층|||210202
APS홀딩스||||코스닥기업|031-776-1800|경기도 화성시 동탄면 동탄산단9길 23-12||||||||APS홀딩스|(동탄면)|||210202
CJ/ENM||||코스닥기업|02-2107-0114|서울특별시 서초구 과천대로 870-13||||||||CJ ENM|(방배동)|||210202
CJ프레시웨이||||코스닥기업|02-2149-6007|경기도 용인시 기흥구 기곡로 32||||||||CJ프레시웨이||||210202
CMG제약||||코스닥기업|02-3453-8816|서울특별시 강남구 도산대로66길 14||||||||CMG제약|(청담동)|||210202
CNH||||코스닥기업|02-3287-0700|경기도 부천시 원미구 상일로 120||||||||CNH|송내리더스텔 411호 (상동)|||210202
CS||||코스닥기업|031-622-3200|경기도 성남시 분당구 판교로228번길 15||||||||CS|윈스동 10층 (삼평동 판교세븐벤처밸리1)|||210202
CSA/코스믹||||코스닥기업|02-483-0077|서울특별시 강남구 학동로30길 20||||||||CSA 코스믹||||210202
DB금융스팩6호||||코스닥기업|02-369-3062|서울특별시 영등포구 국제금융로8길 32||||||||DB금융스팩6호||||210202
DB금융스팩7호||||코스닥기업|02-369-3974|서울특별시 영등포구 국제금융로8길 32||||||||DB금융스팩7호|DB금융투자|||210202
DMS||||코스닥기업|070-7587-8036|경기도 용인시 기흥구 흥덕중앙로 120||||||||DMS|유타워 6층 (영덕동)|||210202
DSC인베스트먼트||||코스닥기업|02-3453-3190|서울특별시 성동구 뚝섬로1길 10||||||||DSC인베스트먼트|(성수동1가) 3층|||210202
EDGC||||코스닥기업|032-713-2140|인천광역시 연수구 하모니로 291||||||||EDGC|(송도동,이원의료재단) 4층|||210202
EG||||코스닥기업|041-750-7777|충청남도 금산군 추부면 서대산로 459||||||||EG||||210202
EMW||||코스닥기업|02-2107-5500|인천광역시 남동구 남동서로 155||||||||EMW|(고잔동)|||210202
GH신소재||||코스닥기업|054-460-8100|경북 구미시 1공단로4길 141-54||||||||GH신소재||||210202
GMR/머티리얼즈||||코스닥기업|041-533-8449|충청남도 아산시 인주면 인주산단로 65||||||||GMR 머티리얼즈||||210202
GRT||||코스닥기업|8605108631628|||||||||GRT|21/F,Prosper Commercial Building,9 Yin Chong Street,Kowloon,Hong Kong|||210202
GS홈쇼핑||||코스닥기업|02-2007-4545|서울시 영등포구 선유로 75||||||||GS홈쇼핑|GS 강서타워|||210202
GST||||코스닥기업|031-371-2200|경기도 화성시 동탄면 동탄산단6길 15-13||||||||GST||||210202
GV||||코스닥기업|032-670-3000|경기도 부천시 오정구 산업로104번길 14||||||||GV|(오정동)|||210202
HB테크놀러지||||코스닥기업|041-532-8730|충남 아산시 음봉면 산동로 87||||||||HB테크놀러지||||210202
HRS||||코스닥기업|031-655-8822|경기도 평택시 팽성읍 추팔산단2길 7||||||||HRS||||210202
IBKS제10호스팩||||코스닥기업|02-6915-5350|서울특별시 영등포구 국제금융로6길 11||||||||IBKS제10호스팩|삼덕빌딩 9층|||210202
IBKS제5호스팩||||코스닥기업|02-6915-5361|서울특별시 영등포구 국제금융로6길 11||||||||IBKS제5호스팩|9층 (여의도동,삼덕빌딩)|||210202
IBKS제6호스팩||||코스닥기업|02-6915-5357|서울특별시 영등포구 국제금융로6길 11||||||||IBKS제6호스팩|9층 (여의도동,삼덕빌딩)|||210202
IBKS제7호스팩||||코스닥기업|02-6915-5333|서울특별시 영등포구 국제금융로6길 11||||||||IBKS제7호스팩|9층 (여의도동)|||210202
IBKS제9호스팩||||코스닥기업|02-6915-5342|서울특별시 영등포구 국제금융로6길 11||||||||IBKS제9호스팩|삼덕빌딩 9층|||210202
iMBC||||코스닥기업|02-2105-1100|서울특별시 마포구 성암로 255||||||||iMBC|10층 (상암동,문화방송미디어센터)|||210202
ISC||||코스닥기업|031-777-7675|경기도 성남시 중원구 갈마치로 215||||||||ISC|금강펜테리움IT타워 6층 (상대원동)|||210202
ITX엠투엠||||코스닥기업|02-2082-8500|서울시 금천구 가산디지털1로 212||||||||ITX엠투엠||||210202
JTC||||코스닥기업|092-260-8364|||||||||JTC|Hakata-ekimae,Hakata-Ku,Fukuoka 8120011,Japan|||210202
JW신약||||코스닥기업|02-840-6111|서울시 서초구 남부순환로 2477||||||||JW신약||||210202
JYP/Ent.||||코스닥기업|02-6347-0163|서울특별시 강동구 강동대로 205||||||||JYP Ent.|(성내동,JYP Center 빌딩)|||210202
KB오토시스||||코스닥기업|041-537-5345|충남 아산시 음봉면 아산온천로 528-24||||||||KB오토시스||||210202
KBI메탈||||코스닥기업|053-610-5600|대구광역시 달성군 논공읍 논공로87길 88||||||||KBI메탈||||210202
KCC건설||||코스닥기업|02-513-5500|서울시 서초구 강남대로 587||||||||KCC건설|(잠원동)|||210202
KCI||||코스닥기업|041-660-7900|충청남도 서산시 대산읍 대죽1로 221||||||||KCI||||210202
KD건설||||코스닥기업|031-706-8577|경기도 안산시 단원구 광덕서로 102||||||||KD건설|4063호|||210202
KG/ETS||||코스닥기업|031-488-1122|경기도 시흥시 소망공원로 5||||||||KG ETS|(정왕동)|||210202
KG모빌리언스||||코스닥기업|02-2192-2000|서울특별시 중구 통일로 92||||||||KG모빌리언스|케이지타워 16층|||210202
KG이니시스||||코스닥기업|1588-4954|서울특별시 중구 통일로 92||||||||KG이니시스|케이지타워 14,15층|||210202
KH바텍||||코스닥기업|054-465-0630|경상북도 구미시 1공단로10길 53-12||||||||KH바텍|(공단동)|||210202
KJ프리텍||||코스닥기업|031-230-6800|경기도 화성시 반월남길 77||||||||KJ프리텍|(반월동)|||210202
KMH||||코스닥기업|02-2647-1255|서울시 양천구 목동서로 201||||||||KMH|KT정보전산센터 7층|||210202
KMH하이텍||||코스닥기업|041-539-6114|충남 아산시 음봉면 연암율금로 330||||||||KMH하이텍||||210202
KNN||||코스닥기업|051-850-9214|부산광역시 연제구 고분로13번길 15||||||||KNN|(연산동)|||210202
KPX생명과학||||코스닥기업|061-688-4600|전라남도 여수시 여수산단2로 84||||||||KPX생명과학|(화치동)|||210202
KT서브마린||||코스닥기업|051-704-0004|부산시 해운대구 송정광어골로 42||||||||KT서브마린|kt 송정타워 6층|||210202
KTH||||코스닥기업|02-1588-5668|서울특별시 동작구 보라매로5길 23||||||||KTH|(신대방동)|||210202
MP그룹||||코스닥기업|02-596-3300|서울시 서초구 효령로 132||||||||MP그룹||||210202
MP한강||||코스닥기업|02-814-4640|서울특별시 구로구 디지털로 273||||||||MP한강|에이스트윈타워 2차 1206호|||210202
NE능률||||코스닥기업|02-2014-7114|서울특별시 마포구 월드컵북로 396||||||||NE능률|누리꿈스퀘어 비즈니스타워 10층|||210202
NEW||||코스닥기업|02-3490-9300|서울특별시 강남구 학동로9길 5||||||||NEW||||210202
NHN벅스||||코스닥기업|031-8038-4186|경기도 성남시 분당구 대왕판교로645번길 16||||||||NHN벅스|플레이뮤지엄|||210202
NHN한국사이버결제||||코스닥기업|02-2108-1000|서울특별시 구로구 디지털로26길 72||||||||NHN한국사이버결제||||210202
NICE평가정보||||코스닥기업|02-2122-4000|서울특별시 영등포구 은행로 17||||||||NICE평가정보|NICE 그룹1사옥|||210202
PN풍년||||코스닥기업|031-491-2965|경기도 안산시 단원구 별망로 620||||||||PN풍년|(초지동)|||210202
RFHIC||||코스닥기업|031-8069-3000|경기도 안양시 동안구 부림로 170||||||||RFHIC|4114 (관양동)|||210202
S&K폴리텍||||코스닥기업|031-432-8061|경기도 안산시 단원구 시화벤처로 515||||||||S&K폴리텍|성곡동 8086번지|||210202
SBI인베스트먼트||||코스닥기업|02-2139-9200|서울특별시 강남구 테헤란로 509||||||||SBI인베스트먼트|엔씨타워1 14층|||210202
SBI핀테크솔루션즈||||코스닥기업|81-3-3498-5011|||||||||SBI핀테크솔루션즈|아오야마퍼스트빌딩|||210202
SBS콘텐츠허브||||코스닥기업|02-2001-0631|서울시 마포구 상암산로 82||||||||SBS콘텐츠허브|SBS프리즘타워 15층/ 16층|||210202
