##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@파리바게뜨
파리바게뜨|천안성정점|127.1372246|36.8242593|파리바게뜨|041-575-7369|충남 천안시 서북구 쌍용대로 302||||||||파리바게뜨 천안성정점|(성정동)|||80801
파리바게뜨|천안쌍용점|127.1317812|36.8076405|파리바게뜨|041-571-3553|충남 천안시 서북구 봉서5길 1||||||||파리바게뜨 천안쌍용점|(쌍용동)|||80801
파리바게뜨|천안두정점|127.1422000|36.8318500|파리바게뜨|041-562-8204|충남 천안시 서북구 봉정로 353||||||||파리바게뜨 천안두정점|(두정동) 대우1차아파트 상가 112동|||80801
파리바게뜨|천안직산점|127.1528894|36.8781265|파리바게뜨|041-583-5999|충남 천안시 서북구 직산읍 삼은3길 34||||||||파리바게뜨 천안직산점|(코아루아파트) 코아루아파트 상가 103호|||80801
파리바게뜨|천안불당점|127.1114346|36.8078854|파리바게뜨|041-556-8204|충남 천안시 서북구 시청로 73||||||||파리바게뜨 천안불당점|(불당동,동일하이빌아파트) 동일하이빌상가 1-120|||80801
파리바게뜨|천안백석현대점|127.1245008|36.8221964|파리바게뜨|041-564-6663|충남 천안시 서북구 백석4길 44||||||||파리바게뜨 천안백석현대점|(백석동)|||80801
파리바게뜨|공주신월점|127.1464169|36.4738039|파리바게뜨|041-853-8202|충남 공주시 신금2길 36||||||||파리바게뜨 공주신월점|(신관동) 102호|||80801
파리바게뜨|공주중앙점|127.1241582|36.4538706|파리바게뜨|041-854-1323|충남 공주시 웅진로 151-1||||||||파리바게뜨 공주중앙점|(중동)|||80801
파리바게뜨|공주신관점|127.1373682|36.4739449|파리바게뜨|041-858-8202|충남 공주시 번영1로 88||||||||파리바게뜨 공주신관점|(신관동)|||80801
파리바게뜨|충남대천점|126.5965675|36.3500411|파리바게뜨|041-935-9288|충남 보령시 대천로 15||||||||파리바게뜨 충남대천점|(대천동)|||80801
파리바게뜨|대천죽정점|126.6022277|36.3597878|파리바게뜨|041-936-8037|충남 보령시 지장골길 94||||||||파리바게뜨 대천죽정점|(죽정동) 죽정종합상사 B동 107,108,103호|||80801
파리바게뜨|충남청양점|126.8029154|36.4517399|파리바게뜨|041-942-8204|충남 청양군 청양읍 중앙로 135-1||||||||파리바게뜨 충남청양점||||80801
파리바게뜨|대천해수욕장점|126.5168019|36.3054930|파리바게뜨|041-932-8208|충남 보령시 대해로 898||||||||파리바게뜨 대천해수욕장점|(신흑동)|||80801
파리바게뜨|천안성촌점|127.1409145|36.8130895|파리바게뜨|041-573-0052|충남 천안시 서북구 봉정로 127||||||||파리바게뜨 천안성촌점|(성정동)|||80801
파리바게뜨|목천부영점|127.2346184|36.7850103|파리바게뜨|041-564-0089|충남 천안시 동남구 목천읍 삼성5길 46||||||||파리바게뜨 목천부영점|부영아파트 상가 101|||80801
파리바게뜨|천안목천점|127.2346184|36.7850103|파리바게뜨|041-553-8205|충남 천안시 동남구 목천읍 충절로 917||||||||파리바게뜨 천안목천점||||80801
파리바게뜨|천안용곡점|127.1381194|36.7809684|파리바게뜨|041-573-8280|충남 천안시 동남구 풍세로 769-28||||||||파리바게뜨 천안용곡점|(용곡동,용곡마을세광2차엔리치타워아파트) 117,118호|||80801
파리바게뜨|천안청수점|127.1546437|36.8784666|파리바게뜨|041-556-8200|충남 천안시 동남구 청수로 98||||||||파리바게뜨 천안청수점|(청수동,청솔LG아파트)|||80801
파리바게뜨|천안동아점|127.1554359|36.8232543|파리바게뜨|041-551-8209|충남 천안시 동남구 터미널9길 25||||||||파리바게뜨 천안동아점|(신부동)|||80801
파리바게뜨|천안역점|127.1476297|36.8085775|파리바게뜨|041-569-5789|충남 천안시 동남구 대흥로 227-2||||||||파리바게뜨 천안역점|(대흥동)|||80801
파리바게뜨|충남장항점|126.6936787|36.0115445|파리바게뜨|041-957-0163|충남 서천군 장항읍 장항로145번길 3-1||||||||파리바게뜨 충남장항점||||80801
파리바게뜨|계룡시청점|127.2494968|36.2722926|파리바게뜨|042-841-9560|충남 계룡시 장안로 66||||||||파리바게뜨 계룡시청점|(금암동)|||80801
파리바게뜨|충남강경점|127.0137256|36.1558548|파리바게뜨|041-745-4733|충남 논산시 강경읍 계백로 124-1||||||||파리바게뜨 충남강경점||||80801
파리바게뜨|계룡대엄사점|127.2418666|36.2896708|파리바게뜨|042-841-4113|충남 계룡시 엄사면 엄사중앙로 101||||||||파리바게뜨 계룡대엄사점|1층|||80801
파리바게뜨|건양대점|127.1086836|36.1821399|파리바게뜨|041-730-5468|충남 논산시 대학로 121||||||||파리바게뜨 건양대점|(내동) 건양대 학생뮤지엄콘서트홀내|||80801
파리바게뜨|논산취암점|127.0902502|36.1923846|파리바게뜨|041-733-8415|충남 논산시 시민로307번길 14||||||||파리바게뜨 논산취암점|(취암동)|||80801
파리바게뜨|논산내동점|127.0979291|36.1912020|파리바게뜨|041-734-8290|충남 논산시 중앙로 271||||||||파리바게뜨 논산내동점|(취암동)|||80801
파리바게뜨|충남부여점|126.9111637|36.2755958|파리바게뜨|041-836-8282|충남 부여군 부여읍 중앙로 3-1||||||||파리바게뜨 충남부여점||||80801
파리바게뜨|논산반월점|127.0845824|36.2063734|파리바게뜨|041-735-8414|충남 논산시 대화로70번길 22-3||||||||파리바게뜨 논산반월점|(화지동) 화지중앙시장 입구|||80801
파리바게뜨|연무대점|127.0993880|36.1310126|파리바게뜨|041-741-0450|충남 논산시 연무읍 안심로 111-1||||||||파리바게뜨 연무대점||||80801
파리바게뜨|충남서천점|126.6951716|36.0760712|파리바게뜨|041-953-8606|충남 서천군 서천읍 군사길 2||||||||파리바게뜨 충남서천점||||80801
파리바게뜨|서산동문점|126.4588686|36.7904182|파리바게뜨|041-664-0440|충남 서산시 서령로 100||||||||파리바게뜨 서산동문점|(동문동)|||80801
파리바게뜨|충남해미점|126.5448845|36.7127367|파리바게뜨|041-688-2369|충남 서산시 해미면 남문4로 4||||||||파리바게뜨 충남해미점||||80801
파리바게뜨|서산중앙점|126.4581182|36.7826069|파리바게뜨|041-681-8204|충남 서산시 시장6로 34||||||||파리바게뜨 서산중앙점|(동문동)|||80801
파리바게뜨|충남태안점|126.2989757|36.7532165|파리바게뜨|041-674-2040|충남 태안군 태안읍 중앙로 91-1||||||||파리바게뜨 충남태안점|파리바게뜨 충남태안점|||80801
파리바게뜨|충남대산점|126.4345681|36.9383564|파리바게뜨|041-669-4131|충남 서산시 대산읍 구진로 31||||||||파리바게뜨 충남대산점||||80801
파리바게뜨|서산읍내점|126.4458949|36.7776537|파리바게뜨|041-663-8233|충남 서산시 양유정4길 9-11||||||||파리바게뜨 서산읍내점|(읍내동)|||80801
파리바게뜨|서산오스카점|126.4368750|36.8635070|파리바게뜨|041-665-0049|충남 서산시 지곡면 충의로 762-78||||||||파리바게뜨 서산오스카점|(늘푸른오스카빌) 늘푸른 오스카빌 상가동 105호|||80801
파리바게뜨|서산부춘점|126.4456170|36.7855540|파리바게뜨|041-681-8240|충남 서산시 부춘1로 44||||||||파리바게뜨 서산부춘점|(읍내동)|||80801
파리바게뜨|서산예천점|126.4478733|36.7714637|파리바게뜨|041-666-8240|충남 서산시 호수공원10로 3||||||||파리바게뜨 서산예천점|(예천동)|||80801
파리바게뜨|아산신창점|126.9361000|36.8037083|파리바게뜨|041-532-8202|충남 아산시 신창면 남성길 134||||||||파리바게뜨 아산신창점||||80801
파리바게뜨|아산동일점|127.0216024|36.7740742|파리바게뜨|041-543-5009|충남 아산시 남부로 353||||||||파리바게뜨 아산동일점|(풍기동,동일하이빌아파트) 아산풍기동일하이빌상가 111호|||80801
파리바게뜨|아산모종점|127.0174123|36.7844526|파리바게뜨|041-532-8245|충남 아산시 문화로 319||||||||파리바게뜨 아산모종점|(모종동)|||80801
파리바게뜨|아산북수점|127.0697670|36.7734322|파리바게뜨|041-532-5782|충남 아산시 배방읍 북수서로 34||||||||파리바게뜨 아산북수점||||80801
파리바게뜨|충남당진점|126.6281630|36.8936490|파리바게뜨|041-355-8255|충남 당진시 당진중앙2로 96||||||||파리바게뜨 충남당진점|(읍내동)|||80801
파리바게뜨|아산권곡점|127.0146475|36.7900896|파리바게뜨|041-531-8282|충남 아산시 문화로 257||||||||파리바게뜨 아산권곡점|(권곡동)|||80801
파리바게뜨|충남온양점|127.0033905|36.7812973|파리바게뜨|041-544-4040|충남 아산시 온천대로 1492||||||||파리바게뜨 충남온양점|(온천동)|||80801
파리바게뜨|아산용화점|126.9978604|36.7764875|파리바게뜨|041-541-8209|충남 아산시 어의정로 17||||||||파리바게뜨 아산용화점|(온천동)|||80801
파리바게뜨|아산배방점|127.0024861|36.7900159|파리바게뜨|041-533-0401|충남 아산시 배방읍 배방로 53||||||||파리바게뜨 아산배방점|황금프라자 108호|||80801
파리바게뜨|충남신평점|126.7521925|36.8789827|파리바게뜨|041-362-6167|충남 당진시 신평면 덕평로 1390-1||||||||파리바게뜨 충남신평점||||80801
파리바게뜨|충남합덕점|126.7736562|36.8084255|파리바게뜨|041-363-8204|충남 당진시 합덕읍 중동1길 44||||||||파리바게뜨 충남합덕점||||80801
파리바게뜨|당진송악점|126.7813933|36.9413933|파리바게뜨|041-357-9394|충남 당진시 송악읍 신복운로6길 1||||||||파리바게뜨 당진송악점||||80801
파리바게뜨|당진중앙점|126.6281630|36.8936490|파리바게뜨|041-354-8200|충남 당진시 당진중앙2로 211-15||||||||파리바게뜨 당진중앙점|(읍내동)|||80801
파리바게뜨|아산둔포점|127.0376378|36.9260289|파리바게뜨|041-532-3157|충남 아산시 둔포면 둔포중앙로 162-1||||||||파리바게뜨 아산둔포점||||80801
파리바게뜨|충남광천점|126.626|36.502|파리바게뜨|041-641-8613|충남 홍성군 광천읍 광천로 314||||||||파리바게뜨 충남광천점||||80801
파리바게뜨|천안성거점|127.2009477|36.8731617|파리바게뜨|041-566-8288|충남 천안시 서북구 성거읍 성거길 85||||||||파리바게뜨 천안성거점||||80801
파리바게뜨|안면도점|126.3452029|36.5193028|파리바게뜨|041-673-8242|충남 태안군 안면읍 장터로 137||||||||파리바게뜨 안면도점||||80801
파리바게뜨|당진기지시점|126.6938669|36.9044419|파리바게뜨|041-357-1033|충남 당진시 송악읍 송악로 6-7||||||||파리바게뜨 당진기지시점||||80801
파리바게뜨|아산탕정점|127.0772050|36.8094298|파리바게뜨|041-534-5945|충남 아산시 탕정면 탕정면로 238||||||||파리바게뜨 아산탕정점||||80801
파리바게뜨|천안신세계점|127.1584093|36.8210616|파리바게뜨|041-555-8204|충남 천안시 동남구 터미널2로 24||||||||파리바게뜨 천안신세계점|(신부동)|||80801
파리바게뜨|천안순천향병원점|127.1372672|36.8028333|파리바게뜨|041-576-8289|충남 천안시 동남구 순천향4길 54||||||||파리바게뜨 천안순천향병원점|(봉명동)|||80801
파리바게뜨|서산먹골점|126.464819|36.778400|파리바게뜨|041-665-8258|충남 서산시 율지18로 31||||||||파리바게뜨 서산먹골점|(동문동)|||80801
파리바게뜨|아산충무병원점|127.0198660|36.7793159|파리바게뜨|041-548-8245|충남 아산시 모종남로12번길 5||||||||파리바게뜨 아산충무병원점|(모종동) 아산충무병원|||80801
파리바게뜨|아산한라동백점|127.0120475|36.7829257|파리바게뜨|041-547-0889|충남 아산시 삼동로 34||||||||파리바게뜨 아산한라동백점|(모종동,한라동백아파트) 한라동백@101-101|||80801
파리바게뜨|서산하나로점|126.4495382|36.7797825|파리바게뜨|041-660-9876|충남 서산시 고운로 106||||||||파리바게뜨 서산하나로점|(읍내동) 농협하나로마트 內|||80801
파리바게뜨|용곡눈들점|127.1399473|36.7908001|파리바게뜨|041-578-8202|충남 천안시 동남구 용곡5길 39-4||||||||파리바게뜨 용곡눈들점|(용곡동)|||80801
파리바게뜨|당진문예의전당점|126.6384060|36.8912252|파리바게뜨|041-352-8203|충남 당진시 시청1로 84||||||||파리바게뜨 당진문예의전당점|(읍내동)|||80801
파리바게뜨|당진원당점|126.6447934|36.9078928|파리바게뜨|041-353-8887|충남 당진시 원당로 80||||||||파리바게뜨 당진원당점|(원당동)|||80801
파리바게뜨|태안터미널점|126.304|36.7484|파리바게뜨|041-673-2040|충남 태안군 태안읍 동백로 303||||||||파리바게뜨 태안터미널점||||80801
파리바게뜨|천안광명점|127.1299357|36.8032024|파리바게뜨|041-571-9595|충남 천안시 서북구 미라2길 44||||||||파리바게뜨 천안광명점|(쌍용동)|||80801
파리바게뜨|공주GS점|127.1343454|36.4555484|파리바게뜨|041-881-8240|충남 공주시 무령로 310||||||||파리바게뜨 공주GS점|(옥룡동)|||80801
파리바게뜨|공주유구점|126.9519583|36.5504502|파리바게뜨|041-841-8278|충남 공주시 유구읍 유구마곡사로 9||||||||파리바게뜨 공주유구점||||80801
파리바게뜨|서천사곡점|126.6866800|36.0813364|파리바게뜨|041-952-8200|충남 서천군 서천읍 사곡안길 6||||||||파리바게뜨 서천사곡점||||80801
파리바게뜨|천안한라점|127.1224277|36.7971696|파리바게뜨|041-574-0082|충남 천안시 서북구 쌍용16길 48||||||||파리바게뜨 천안한라점|(쌍용동)|||80801
파리바게뜨|아산순천향대점|126.9361000|36.7770000|파리바게뜨|041-544-6656|충남 아산시 신창면 순천향로 17||||||||파리바게뜨 아산순천향대점||||80801
파리바게뜨|천안신방통정점|127.1327977|36.7745454|파리바게뜨|041-576-3771|충남 천안시 동남구 통정11로 49||||||||파리바게뜨 천안신방통정점|(신방동)|||80801
파리바게뜨|아산방축점|126.9911139|36.7845723|파리바게뜨|041-546-0059|충남 아산시 온천대로 1373-2||||||||파리바게뜨 아산방축점|(방축동)|||80801
파리바게뜨|아산스마트점|127.0124996|36.7737079|파리바게뜨|041-549-7005|충남 아산시 용화고길 97||||||||파리바게뜨 아산스마트점|(용화동) 1층|||80801
파리바게뜨|공주터미널점|127.1344980|36.4686844|파리바게뜨|041-853-0985|충남 공주시 신관로 74||||||||파리바게뜨 공주터미널점|(신관동)|||80801
파리바게뜨|천안쌍용역점|127.1219452|36.7924003|파리바게뜨|041-571-0909|충남 천안시 서북구 충무로 124-5||||||||파리바게뜨 천안쌍용역점|(쌍용동)|||80801
파리바게뜨|천안두정대우점|127.1496394|36.8354641|파리바게뜨|041-553-8209|충남 천안시 서북구 두정역동4길 4||||||||파리바게뜨 천안두정대우점|(두정동)|||80801
파리바게뜨|아산와이몰점|127.1083339|36.7955779|파리바게뜨|041-554-0435|충남 아산시 배방읍 광장로 210||||||||파리바게뜨 아산와이몰점|(요진와이시티) 와이몰 2층|||80801
