##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@배스킨라빈스
배스킨라빈스|순천신대점|||배스킨라빈스|061-751-3131||전남 순천시 해룡면 신대리 1985-5||AM10~PM11|||||배스킨라빈스 순천신대점||||80608
배스킨라빈스|여수쌍봉점|||배스킨라빈스|061-681-3232|전남 여수시 쌍봉로 29|||AM10~PM11|||||배스킨라빈스 여수쌍봉점||||80608
배스킨라빈스|여수죽림점|||배스킨라빈스|061-692-1131|전남 여수시 소라면 죽림로 13|||AM10~PM11|||||배스킨라빈스 여수죽림점|(죽림리)|||80608
배스킨라빈스|여수학동점|||배스킨라빈스|061-682-3031||전남 여수시 학동 85-3||AM10~PM11|||||배스킨라빈스 여수학동점|102호|||80608
배스킨라빈스|여수여서점|||배스킨라빈스|061-651- 3336|전남 여수시 여서1로 79|||AM10~PM11|||||배스킨라빈스 여수여서점|(여서동)|||80608
배스킨라빈스|여수웅천점|||배스킨라빈스|061-683-9333||전남 여수시 웅천동 1694-1||AM10~PM11|||||배스킨라빈스 여수웅천점||||80608
배스킨라빈스|여수충무점|||배스킨라빈스|061-665-0555|전남 여수시 진남상가길 47-2|||AM10~PM11|||||배스킨라빈스 여수충무점||||80608
배스킨라빈스|전남영광점|||배스킨라빈스|061-351-0131|전남 영광군 영광읍 신남로 203|||AM10~PM11|||||배스킨라빈스 전남영광점||||80608
배스킨라빈스|전남장성점|||배스킨라빈스|061-393-2131||전남 장성군 장성읍 영천리 1039-9||AM10~PM11|||||배스킨라빈스 전남장성점||||80608
배스킨라빈스|전남장흥점|||배스킨라빈스|061-864-1131|전남 장흥군 장흥읍 중앙로 33-1|||AM10~PM11|||||배스킨라빈스 전남장흥점||||80608
배스킨라빈스|전남함평점|||배스킨라빈스|061-324-1031||전남 함평군 함평읍 기각리 882-1||AM10~PM11|||||배스킨라빈스 전남함평점||||80608
배스킨라빈스|해남점|||배스킨라빈스|061-537-7800|전남 해남군 해남읍 중앙1로 146|||AM10~PM11|||||배스킨라빈스 해남점||||80608
배스킨라빈스|화순광덕점|||배스킨라빈스|061-374-4002|전남 화순군 화순읍 중앙로 93|||AM10~PM11|||||배스킨라빈스 화순광덕점|(만연리)|||80608
배스킨라빈스|전북고창점|||배스킨라빈스|063-564-7280|전북 고창군 고창읍 중앙로 240|||AM10~PM11|||||배스킨라빈스 전북고창점||||80608
배스킨라빈스|군산영동점|||배스킨라빈스|063-445-3025|전북 군산시 중앙로 139|||AM10~PM11|||||배스킨라빈스 군산영동점||||80608
배스킨라빈스|군산조촌점|||배스킨라빈스|063-442-6100|전북 군산시 궁포1로 24-5|||AM10~PM11|||||배스킨라빈스 군산조촌점|(조촌동)|||80608
배스킨라빈스|군산미장점|||배스킨라빈스|063-443-0101|전북 군산시 미장안길 3|||AM10~PM11|||||배스킨라빈스 군산미장점|(미장동)|||80608
배스킨라빈스|군산소룡점|||배스킨라빈스|063-465-3300||전북 군산시 소룡동 1543-1||AM10~PM11|||||배스킨라빈스 군산소룡점||||80608
배스킨라빈스|군산수송점|||배스킨라빈스|063-453-0031|전북 군산시 월명로 233|||AM10~PM11|||||배스킨라빈스 군산수송점||||80608
배스킨라빈스|군산나운점|||배스킨라빈스|063-462-7337|전북 군산시 하나운로 63|||AM10~PM11|||||배스킨라빈스 군산나운점||||80608
배스킨라빈스|군산대점|||배스킨라빈스|063-471-5531|전북 군산시 황룡로 9|||AM10~PM11|||||배스킨라빈스 군산대점||||80608
배스킨라빈스|전북김제점|||배스킨라빈스|063-544-0312|전북 김제시 동서로 294|||AM10~PM11|||||배스킨라빈스 전북김제점||||80608
배스킨라빈스|남원도통점|||배스킨라빈스|063-631-3111||전북 남원시 도통동 588-2||AM10~PM11|||||배스킨라빈스 남원도통점||||80608
배스킨라빈스|전북남원점|||배스킨라빈스|063-634-3131|전북 남원시 광한북로 39|||AM10~PM11|||||배스킨라빈스 전북남원점||||80608
배스킨라빈스|전북무주점|||배스킨라빈스|063-324-3232|전북 무주군 무주읍 단천로 107|||AM10~PM11|||||배스킨라빈스 전북무주점|(읍내리)|||80608
배스킨라빈스|전북부안점|||배스킨라빈스|063-582-0310|전북 부안군 부안읍 번영로 149|||AM10~PM11|||||배스킨라빈스 전북부안점||||80608
배스킨라빈스|변산대명리조트점|||배스킨라빈스|063-580-8845||전북 부안군 변산면 격포리 257||AM10~PM10|||||배스킨라빈스 변산대명리조트점||||80608
배스킨라빈스|전북순창점|||배스킨라빈스|063-652-5531|전북 순창군 순창읍 장류로 372|||AM10~PM11|||||배스킨라빈스 전북순창점|(남계리)|||80608
배스킨라빈스|완주봉동점|||배스킨라빈스|063-262-3132||전북 완주군 봉동읍 둔산리 899-7||AM10~PM11|||||배스킨라빈스 완주봉동점||||80608
배스킨라빈스|전주혁신점|||배스킨라빈스|063-228-3132||전북 완주군 이서면 갈산리 664-4||AM10~PM11|||||배스킨라빈스 전주혁신점|(기지로56)|||80608
배스킨라빈스|원광대점|||배스킨라빈스|063-857-1534|전북 익산시 무왕로 898|||AM10~PM11|||||배스킨라빈스 원광대점||||80608
배스킨라빈스|익산영등점|||배스킨라빈스|063-831-3161|전북 익산시 무왕로 13길 3|||AM10~PM11|||||배스킨라빈스 익산영등점||||80608
배스킨라빈스|익산부송점|||배스킨라빈스|063-831-1116|전북 익산시 부송로 68|||AM10~PM11|||||배스킨라빈스 익산부송점||||80608
배스킨라빈스|익산배산점|||배스킨라빈스|063-851-9317||전북 익산시 모현동1가 843||AM10~PM11|||||배스킨라빈스 익산배산점||||80608
배스킨라빈스|익산모현점|||배스킨라빈스|063-855-6500|전북 익산시 고현로 98-3|||AM10~PM11|||||배스킨라빈스 익산모현점||||80608
배스킨라빈스|익산동산점|||배스킨라빈스|063-843-3131|전북 익산시 서동로 126-1|||AM10~PM11|||||배스킨라빈스 익산동산점||||80608
배스킨라빈스|전주에코시티점|||배스킨라빈스|063-278-4218|전북 전주시 덕진구 세병로 28|||AM10~PM11|||||배스킨라빈스 전주에코시티점|(송천동2가)|||80608
배스킨라빈스|전주동산점|||배스킨라빈스|063-211-7300|전북 전주시 덕진구 편운로 6|||AM10~PM11|||||배스킨라빈스 전주동산점||||80608
배스킨라빈스|전주송천점|||배스킨라빈스|063-274-5655|전북 전주시 덕진구 송천중앙로 146|||AM10~PM11|||||배스킨라빈스 전주송천점||||80608
배스킨라빈스|전주호성점|||배스킨라빈스|063-241-2300|전북 전주시 덕진구 호성3길 16|||AM10~PM11|||||배스킨라빈스 전주호성점||||80608
배스킨라빈스|전주덕진홈플러스점|||배스킨라빈스|063-242-3136|전북 전주시 덕진구 백제대로 771|||AM10~PM11|||||배스킨라빈스 전주덕진홈플러스점|홈플러스 2층|||80608
배스킨라빈스|전주만성점|||배스킨라빈스|063-251-3182|전북 전주시 덕진구 만성중앙로 45|||AM10~PM11|||||배스킨라빈스 전주만성점|(만성동)|||80608
배스킨라빈스|전북대점|||배스킨라빈스|063-274-3184|전북 전주시 덕진구 명륜4길 22|||AM10~PM11|||||배스킨라빈스 전북대점|(금암동)|||80608
배스킨라빈스|전주하가점|||배스킨라빈스|063-214-3131||전북 전주시 덕진구 덕진동2가 693-3||AM10~PM11|||||배스킨라빈스 전주하가점||||80608
배스킨라빈스|전주안골점|||배스킨라빈스|063-245-4122||전북 전주시 덕진구 인후동1가 765-28||AM10~PM11|||||배스킨라빈스 전주안골점||||80608
배스킨라빈스|전주서신점|||배스킨라빈스|063-276-3131|전북 전주시 완산구 온고을로 62|||AM10~PM11|||||배스킨라빈스 전주서신점||||80608
배스킨라빈스|전주아중점|||배스킨라빈스|063-242-3122|전북 전주시 덕진구 건산로 248|||AM10~PM11|||||배스킨라빈스 전주아중점||||80608
배스킨라빈스|전주중화산점|||배스킨라빈스|063-253-3030|전북 전주시 완산구 유연로 281|||AM10~PM11|||||배스킨라빈스 전주중화산점|(서신동)|||80608
배스킨라빈스|전주홈플러스점|||배스킨라빈스|063-231-3137|전북 전주시 완산구 기린대로 170|||AM10~PM11|||||배스킨라빈스 전주홈플러스점|(중노송동,홈플러스) 2층|||80608
배스킨라빈스|전주고사점|||배스킨라빈스|063-285-7252|전북 전주시 완산구 전주객사5길 43-3|||AM10~PM11|||||배스킨라빈스 전주고사점|(고사동,전주한성관광호텔)|||80608
배스킨라빈스|전주화산점|||배스킨라빈스|063-229-3155||전북 전주시 완산구 중화산동2가 105-9||AM10~PM11|||||배스킨라빈스 전주화산점||||80608
배스킨라빈스|전주서부점|||배스킨라빈스|063-228-3142||전북 전주시 완산구 효자동2가 1316-4||AM10~PM11|||||배스킨라빈스 전주서부점||||80608
배스킨라빈스|전주효자홈플러스점|||배스킨라빈스|063-223-3130|전북 전주시 완산구 용머리로 45|||AM10~PM11|||||배스킨라빈스 전주효자홈플러스점|1층|||80608
배스킨라빈스|전주효자점|||배스킨라빈스|063-222-8231|전북 전주시 완산구 용머리로 48|||AM10~PM11|||||배스킨라빈스 전주효자점||||80608
배스킨라빈스|전주삼천점|||배스킨라빈스|063-236-3153|전북 전주시 완산구 거마남로 1|||AM10~PM11|||||배스킨라빈스 전주삼천점||||80608
배스킨라빈스|전주평화점|||배스킨라빈스|063-236-3179|전북 전주시 완산구 모악로 4680|||AM10~PM11|||||배스킨라빈스 전주평화점||||80608
배스킨라빈스|정읍수성점|||배스킨라빈스|063-533-8931|전북 정읍시 중앙로 132-1|||AM10~PM11|||||배스킨라빈스 정읍수성점|(수성동)|||80608
배스킨라빈스|정읍상동점|||배스킨라빈스|063-538-8931|전북 정읍시 충정로 85|||AM10~PM11|||||배스킨라빈스 정읍상동점||||80608
배스킨라빈스|서귀포광장점|||배스킨라빈스|064-767-3155|제주특별자치도 서귀포시 일주동로 8674-1|||AM10~PM11|||||배스킨라빈스 서귀포광장점||||80608
배스킨라빈스|서귀포혁신점|||배스킨라빈스|064-738-3131|제주특별자치도 서귀포시 대청로 43|||AM10~PM11|||||배스킨라빈스 서귀포혁신점|(강정동)|||80608
배스킨라빈스|제주서귀포점|||배스킨라빈스|064-762-3100|제주특별자치도 서귀포시 중정로 60|||AM10~PM11|||||배스킨라빈스 제주서귀포점|(서귀동,김밥천국)|||80608
배스킨라빈스|제주중문점|||배스킨라빈스|064-739-1031|제주특별자치도 서귀포시 천제연로 182-1|||AM10~PM11|||||배스킨라빈스 제주중문점|(중문동)|||80608
배스킨라빈스|서귀포대정점|||배스킨라빈스|064-792-2756|제주특별자치도 서귀포시 대정읍 하모상가로 49|||AM10~PM11|||||배스킨라빈스 서귀포대정점|(하모리)|||80608
배스킨라빈스|제주함덕점|||배스킨라빈스|064-784-3177|제주특별자치도 제주시 조천읍 조함해안로 526|||AM10~PM11|||||배스킨라빈스 제주함덕점|(함덕리)|||80608
배스킨라빈스|제주화북점|||배스킨라빈스|064-756-3177|제주특별자치도 제주시 동화로 8|||AM10~PM11|||||배스킨라빈스 제주화북점||||80608
배스킨라빈스|제주삼화점|||배스킨라빈스|064-757-3177|제주특별자치도 제주시 건주로 43|||AM10~PM11|||||배스킨라빈스 제주삼화점|(도련1동)|||80608
배스킨라빈스|제주중앙점|||배스킨라빈스|064-721-3130|제주특별자치도 제주시 중앙로 72|||AM10~PM11|||||배스킨라빈스 제주중앙점|(이도1동)|||80608
배스킨라빈스|제주신일도점|||배스킨라빈스|064-723-0031|제주특별자치도 제주시 고마로 104|||AM10~PM11|||||배스킨라빈스 제주신일도점||||80608
배스킨라빈스|제주시청점|||배스킨라빈스|064-758-4455|제주특별자치도 제주시 중앙로 224|||AM10~PM11|||||배스킨라빈스 제주시청점|(이도2동)|||80608
배스킨라빈스|제주법원점|||배스킨라빈스|064-725-2755|제주특별자치도 제주시 중앙로 325-1|||AM10~PM11|||||배스킨라빈스 제주법원점||||80608
배스킨라빈스|신제주점|||배스킨라빈스|064-748-3133|제주특별자치도 제주시 도령로 52|||AM10~PM11|||||배스킨라빈스 신제주점|(노형동)|||80608
배스킨라빈스|제주노형점|||배스킨라빈스|064-748-1888|제주특별자치도 제주시 월랑로 39|||AM10~PM11|||||배스킨라빈스 제주노형점||||80608
배스킨라빈스|제주연동점|||배스킨라빈스|064-743-0037|제주특별자치도 제주시 국기로 9|||AM10~PM11|||||배스킨라빈스 제주연동점||||80608
배스킨라빈스|제주외도점|||배스킨라빈스|064-748-3031|제주특별자치도 제주시 우정로15길 1|||AM10~PM11|||||배스킨라빈스 제주외도점|104호|||80608
배스킨라빈스|제주아라점|||배스킨라빈스|064-723-9951|제주특별자치도 제주시 중앙로 556|||AM10~PM11|||||배스킨라빈스 제주아라점|(아라1동)|||80608
배스킨라빈스|제주대학교점|||배스킨라빈스|064-751-0822|제주특별자치도 제주시 제주대학로 102|||AM10~PM8|||||배스킨라빈스 제주대학교점|제주대학교 글로벌하우스 1|||80608
배스킨라빈스|제주한림점|||배스킨라빈스|064-796-3132||제주특별자치도 제주시 한림읍 한림리 1197-1||AM10~PM11|||||배스킨라빈스 제주한림점||||80608
배스킨라빈스|계룡엄사점|||배스킨라빈스|042-841-3231|충남 계룡시 엄사면 엄사중앙로 97|||AM10~PM11|||||배스킨라빈스 계룡엄사점||||80608
배스킨라빈스|공주신관점|||배스킨라빈스|041-855-1155|충남 공주시 공주대학로 98|||AM10~PM11|||||배스킨라빈스 공주신관점|1층|||80608
배스킨라빈스|공주중동점|||배스킨라빈스|041-853-3132||충남 공주시 중동 157-3||AM10~PM11|||||배스킨라빈스 공주중동점||||80608
배스킨라빈스|충남금산점|||배스킨라빈스|041-751-8500|충남 금산군 금산읍 인삼로 71|||AM10~PM11|||||배스킨라빈스 충남금산점|(상리,e편한요양병원)|||80608
배스킨라빈스|논산터미널점|||배스킨라빈스|041-733-0731|충남 논산시 계백로 990|||AM10~PM11|||||배스킨라빈스 논산터미널점|(취암동)|||80608
배스킨라빈스|논산내동점|||배스킨라빈스|041-734-0310||충남 논산시 취암동 83-31||AM10~PM11|||||배스킨라빈스 논산내동점||||80608
배스킨라빈스|당진기지시점|||배스킨라빈스|041-358-3388|충남 당진시 송악읍 반촌로 96-1|||AM10~PM11|||||배스킨라빈스 당진기지시점|(기지시리,날으는산오징어)|||80608
배스킨라빈스|당진터미널점|||배스킨라빈스|041-354-1566||충남 당진시 수청동 984||AM10~PM11|||||배스킨라빈스 당진터미널점||||80608
배스킨라빈스|당진시청점|||배스킨라빈스|041-354-6800|충남 당진시 시청1로 82|||AM10~PM11|||||배스킨라빈스 당진시청점|(읍내동)|||80608
배스킨라빈스|당진점|||배스킨라빈스|041-356-5100|충남 당진시 당진중앙2로 76|||AM10~PM11|||||배스킨라빈스 당진점||||80608
배스킨라빈스|보령대천점|||배스킨라빈스|041-931-7731|충남 보령시 중앙로 88|||AM10~PM11|||||배스킨라빈스 보령대천점|1층 배스킨라빈스|||80608
배스킨라빈스|보령동대점|||배스킨라빈스|041-936-9911|충남 보령시 한내로 12|||AM10~PM10|||||배스킨라빈스 보령동대점|(동대동,김가네해물칼국수)|||80608
배스킨라빈스|충남부여점|||배스킨라빈스|041-833-3297|충남 부여군 부여읍 사비로 95|||AM10~PM11|||||배스킨라빈스 충남부여점|1층 배스킨라빈스|||80608
