##NAME|TYPE|SUBNAME|TELNUM|NEWADDR|OT|OFFDAY|COST|FEAT|WEBSITE|SOURCE2|XCOORD|YCOORD@@박물관
한국민속극박물관|사립||041-855-4933|충남 공주시 의당면 돌모루 2길 17-15|10:00~18:00|매주 월요일|어린이 : 2,000원(단체 : 1,500원) / 청소년 : 2,500원(단체 : 2,000원) / 어른 : 3,000원(단체 : 2,500원) / ※단체 20명 이상|아트샵; 레스토랑|http://cafe.naver.com/dolmorootown|한국박물관협회|127.1476720|36.5018185
한국민속촌박물관|사립||031-288-2924|경기 용인시 기흥구 민속촌로 90|봄(3월~4월), 가을(10월~11월) 09:30~18:00 / 여름(5월~9월) 09:30~18:30 / 겨울(12월~2월) 09:30~17:30(주말, 공휴일 30분 연장)|연중무휴|성인 : 15,000원(단체 : 12,000원) / 청소년, 군·경 : 12,000원(단체 : 10,000원) / 아동, 경로, 국가유공자, 장애인 : 10,000원(단체 : 8,000원) / ※단체 20명 이상|아트샵; 레스토랑; 카페; 여성휴게실; 수유실; 의무실|http://www.koreanfolk.co.kr|한국박물관협회|127.1214776|37.2587560
한국민화뮤지엄|공립||061-433-9770|전남 강진군 대구면 청자촌길 61-5|09:30 ~ 17:30|매주 월요일 휴관 / 월요일이 휴일인 경우 개관|성인 : 5,000원 / 학생 (초·중·고등학교) : 4,000원 / 유치원생 : 3,000원||http://minhwamuseum.com|한국박물관협회||
한국색동박물관|사립||02-765-9286|서울 종로구 율곡로 10길 85-7|평일(화~토) 10:30~18:00|월, 일요일, 공휴일|일반 3,000원 이외 (어린이/ 청소년/군인/65세이상)는 2,000원 / 20명이상 단체는 모두 1,000원씩 할인||http://www.saekdongmuseum.com/|한국박물관협회|126.9920892|37.5739350
한국시집박물관|공립||033-463-4082|강원 인제군 북면 만해로 136|09:00 ~ 18:00(17:30 까지 입장)|매주 월요일, 1월 1일, 설날 당일, 추석 당일|무료|시인공원|http://한국시집박물관.org|한국박물관협회|128.3184698|38.1886493
한국식기박물관|사립||041-642-3833|충남 홍성군 장곡면 무한로 957-24|11:00~17:00|매주 월요일, 주말|무료|||한국박물관협회|126.7426250|36.4940080
한국압화박물관|공립||061-781-7117|전남 구례군 구례읍 동산1길 29||매주 월요일|성인2000 (단체 1500) / 학생 1000  (단체500) / 단체20인|체험장; 판매장|http://www.gurye.go.kr/farmtech/|한국박물관협회||
한국여인생활사박물관|사립||044-866-4451|세종 조치원읍 안터길 107|오전 10:00 ~ 오후 6:00|월요일|10,000원||http://koreason.co.kr|한국박물관협회||
한국영화박물관|국립||02-3153-2072|서울 마포구 월드컵북로 400 한국영상자료원 1층|화~금요일: 10~19시 / 토,일요일, 공휴일: 10~18시 (*입장은 마감 30분 전까지)|매주 월요일/ 1월 1일/ 설 연휴/ 추석 연휴/ 창립기념일(1월 18일)|무료|시네마테크KOFA(지하 1층)/ 영상도서관(2층) 등|https://www.koreafilm.or.kr/museum/main|한국박물관협회||
한국은행화폐박물관|사립||02-759-4881~2|서울 중구 남대문로 39|10:00~17:00|매주 월요일, 설·추석 연휴 / 12월 29일~다음해 1월 2일|무료|아트샵; 카페|http://museum.bok.or.kr|한국박물관협회|126.9805213|37.5620607
한국이민사박물관|공립||032-440-4710~1|인천 중구 월미로 329|09:00~18:00|매주 월요일, 1월 1일, 공휴일 다음날|무료||http://mkeh.incheon.go.kr|한국박물관협회|126.6001999|37.4702597
한국자연사박물관|사립||042-824-4055|충남 공주시 반포면 임금봉길 49-25|10:00~18:00|매주 월요일|성인 : 9,000원(단체 : 8,000원) / 초·중·고등학생 : 6,000원(단체 : 5,000원) / 유아 : 400원(단체 : 300원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://krnamu.or.kr|한국박물관협회|127.2446128|36.3663597
한국잠사박물관|사립||043-238-1267|충북 청주시 흥덕구 강내면 청주역로 213-52|||성인 : 3,000원|누에생태학습방; 누에고치 실뽑기방; 야외 정원|http://www.silktopia.or.kr|한국박물관협회||
한국잡지박물관|사립||02-360-0041|서울 영등포구 여의대방로 67길 11 잡지회관 B1|10:00~18:00 / 토요일 10:00~14:00|매주 일요일, 공휴일|무료|카페|http://museum.magazine.or.kr|한국박물관협회|126.9302387|37.5197771
한국전통음식박물관|사립||032-466-3182|인천 남동구 만의골로 71|월~토요일 09:30~18:00 / 일요일 13:00~18:00|1월 1일, 설ㆍ추석 연휴, 크리스마스|일반 : 2,500원 / 중·고등학생 : 2,000원 / 어린이(24개월 이상) : 1,500원|아트샵; 카페|http://blog.naver.com/kfoodmuseum|한국박물관협회|126.7670082|37.4503293
한국전통창조박물관|사립||054-861-9190|경북 의성군 단북면 중련길 22-8|매일 10:00 - 18:00|연중무휴|무료|||한국박물관협회||
한국족보박물관|공립||042-582-4445|대전 중구 침산도 뿌리공원로 79|10:00~17:00|매주 월요일, 설, 추석|경로, 어린이 : 1,000원 / 일반 : 2,000원 / 청소년 및 군·경 : 1,500원||http://www.djjunggu.go.kr/html/bburi|한국박물관협회|127.3869844|36.2841242
한국지질자원연구원/지질박물관|사립||042-868-3797|대전 유성구 과학로 124|10:00~17:00 (16:30까지 입장)|매주 월요일, 법정 공휴일 다음날, 1월 1일, 설날과 추석연휴, 근로자의 날, 임시공휴일|무료|한국의 지질나들길; 야외전시장; 기획전시실|https://museum.kigam.re.kr|한국박물관협회||
한국천연염색박물관|공립||061-335-0091|전남 나주시 다시면 백호로 379|09:00~18:00|1월 1일, 설, 추석||손수건 염색 : 6;000원 / 티셔츠; 가방 염색 : 10;000원 / 스카프 염색 : 16;000원|http://www.naturaldyeing.or.kr|한국박물관협회|126.6628449|34.9941319
한국천주교순교자박물관|사립||02-3142-4504,5|서울 마포구 토정로 6|09:30~17:00|매 주 월요일|개인(10인 미만) | 자율적인 헌금 단체(10인 이상) | 예약시: (천주교 단체) 자율적인 헌금 / (기타 단체) 1,000원미예약시: (천주교 단체) 자율적인 헌금 / (기타 단체) 2,000원* 단, 70세 이상 어르신은 무료 / 카드사용 불가 / 단체순례객(10명이상)의 경우 방문 2주전 사전예약|없음|http://jeoldusan.or.kr|한국박물관협회|126.9117967|37.5441363
한국카메라박물관|사립||02-502-4123|경기 과천시 대공원 광장로 8|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 일, 월요일, 1월 1일, 설, 추석|경로, 청소년 : 4,000원(단체 : 3,000원) / 일반 : 5,000원(단체 : 4,000원) / 초등학생 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵|http://www.kcpm.or.kr|한국박물관협회|127.0056553|37.4350564
한국토종씨앗박물관|사립||041-333-5613|충남 예산군 대술면 시산 서길 64-9|매일 09:00 - 18:00|설날 당일, 추석 당일|성인 : 3,000원||http://www.토종씨앗.com/|한국박물관협회||
한국현대문학관|사립||02-2277-4857|서울 중구 동호로 268|10:00~17:00|매주 일요일, 공휴일|초·중·고등학생 : 2,000원(단체 : 1,500원) / 일반 : 3,000원(단체 : 2,500원) / ※단체 10명 이상|아트샵|http://www.kmlm.or.kr|한국박물관협회|127.0042087|37.5602719
한국현대의상박물관|사립||02-734-7340|서울 종로구 율곡로 241-2 수진빌딩 9, 10층|11:00~17:00|매주 일, 월요일, 공휴일|유치원, 초등학생 : 4,000원 / 성인(중학교 이상) : 5,000원 / ※입장료 + 전문 큐레이터 전시설명 비용 별도||http://www.kmmc.or.kr|한국박물관협회|127.0055322|37.5755102
한길책박물관|사립||031-949-9786|경기 파주시 탄현면 헤이리마을길 59-6|평일 12:00~18:00 / 주말 11:00~18:00|매주 월요일|유아 및 청소년, 65세 이상, 국가유공자, 장애인, 군인, 단체 : 4,000원(경기도민 : 3,000원) / 일반 : 6,000원 / ※단체 30명 이상|아트샵; 카페; 아트스튜디오(교육실)|http://www.hangilbookmuseum.or.kr|한국박물관협회|126.6978755|37.7892790
한독의약박물관|사립||043-530-1004~5|충북 음성군 대소면 대풍산단로 78|9:00~16:30|4월~11월 공휴일 및 여름휴가 / 12월~3월 토, 일요일 및 공휴일|무료||http://handokmuseum.modoo.at|한국박물관협회|127.4651589|36.9705555
한림공원|사립||064-796-0001|제주 제주시 한림읍 한림로 300|08:30~18:00|연중무휴|어른 : 10,000원(단체 : 8,000원) / 경로 : 9,000원(단체 : 7,000원) / 청소년 : 7,000원(단체 : 5,000원) / 어린이 : 6,000원(단체 : 4,000원) / ※단체 30명 이상|레스토랑; 카페; 수유실; 기념품샵; 앵무새체험장|http://www.hallimpark.co.kr|한국박물관협회|126.2402820|33.3893900
한림대학교박물관|대학||033-248-2851|강원 춘천시 한림대학길 1|화~목요일, 11:00~16:00|매주 월, 금요일, 주말, 공휴일|무료||http://museum.hallym.ac.kr|한국박물관협회|127.7362667|37.8866184
한무숙문학관|사립||02-762-3093|서울 종로구 혜화로 9길 20|10:00~17:00(하루 전 예약)|매주 일요일, 공휴일|무료||http://www.hahnmoosook.com|한국박물관협회|126.9985562|37.5877596
한미사진미술관|사립||02-418-1315|서울 송파구 위례성대로 14 한미타워 19, 20층|10:00~19:00 / 목요일 10:00~21:00토요일, 공휴일 11:00~18:30|매주 일요일, 설ㆍ추석 연휴|일반 : 6,000원(단체 : 5,000원) / 초·중·고등학생 : 5,000원(단체 : 4,000원) / 사진학과 대학생 : 5,000원 / ※10명 이상, 송파구민 할인||http://photomuseum.or.kr|한국박물관협회|127.1141094|37.5166295
한밭교육박물관|공립||042-670-2200,-2212|대전 동구 우암로 96|09:30~17:00|매주 월요일, 관공서 공휴일|무료||http://www.hbem.or.kr|한국박물관협회|127.4288246|36.3374338
한서대학교박물관|대학||041-660-1720|충남 서산시 해미면 대곡리 한서 1로 46 한서대학교 박물관|평일 13:30 ~ 17:30|주말 및 공휴일, 학교지정일 휴일|없음|세미나와 교육시설로 사용되는 국제회의실 및 편의시설인 1층 카페|https://www.hanseo.ac.kr/sub/info.do?page=01050202&m=010502&s=hs|한국박물관협회||
한성백제박물관|공립||02-2152-5800|서울 송파구 위례성대로 71 올림픽공원 내|평일: 오전 9시~오후7시토·일 공휴일: 오전 9시~오후7시 (11~2월 : 오전9시~오후6시)|매주 월요일, 1월 1일, 시장이 정하는 휴관일(관장에게 위임)단, 월요일이 공휴일인 경우 휴관하지 않음|상설전시실 무료 (특별·기획전시는 유료로 진행될 수 있음)|아트샵; 카페테리아|http://baekjemuseum.seoul.go.kr|한국박물관협회|127.1207658|37.5155665
한얼문예박물관|사립||033-345-0151~3|강원 횡성군 우천면 경강로 2885-2|10:00~18:00|매주 월요일|무료||http://www.hemuseum.net|한국박물관협회|128.0727120|37.4889100
한익환서울아트박물관|사립||02-796-0100|서울 용산구 한남대로 108|10:00~18:00|매주 일, 월요일|무료||http://blog.naver.com/hansam2006|한국박물관협회|127.0048604|37.5379814
한향림옹기박물관|사립||070-4161-7271|경기 파주시 탄현면 헤이리마을길 96-43|하절기(3월~10월) 10:00~19:00 / 동절기(11월~2월) 10:00~18:00|매주 월, 화요일|성인, 청소년, 유아 : 3,000원(단체 : 2,000원) / ※단체 20명 이상|아트샵; 카페|http://onggimuseum.com|한국박물관협회|126.7008916|37.7899315
함안박물관|공립||055-580-3902|경남 함안군 가야읍 고분길 153-31|3월 ~ 10월 : 오전9시 ~ 오후6시까지11월 ~ 2월 : 오전9시 ~ 오후5시까지|신정, 추석, 설날매주월요일|무료|야외공연장; 야외화장실; 아라홍련시배지; 고인돌공원|http://haman.go.kr|한국박물관협회||
함양박물관|공립||055-960-5546|경남 함양군 함양읍 필봉산길 55|3월~10월 09:00~18:00 / 11월~그 다음해 2월 09:00~17:00|휴관일 : 매주 월요일 / 1월 1일 / 설날 및 추석당일 / ※월요일이 공휴일인 경우 그 다음날|무료|어린이체험실; 영상홍보실; 세미나교육실 등|http://museum.hygn.go.kr|한국박물관협회|127.7225537|35.5238623
함평군립미술관|공립||061-320-2275|전남 함평군 함평읍 곤재로 27 엑스포공원 내|하절기 10:00~18:00 / 동절기 10:00~17:00|매주 월요일(월요일이 공휴일인 경우 익일 휴관), 1월 1일, 설, 추석|무료|카페|http://www.hpart.or.kr|한국박물관협회|126.5197113|35.0548680
합덕수리민속박물관|공립||041-350-4931~2|충남 당진시 합덕읍 덕평로 379-9|09:00~18:00|매주 월요일, 공휴일 다음날, 설ㆍ추석 당일|무료||http://합덕수리민속박물관.한국|한국박물관협회|126.7838810|36.7939017
합천한의학박물관|사립||055-934-0601|경남 합천군 용주면 고품길 42|09:00~18:00|매주 월요일|어린이, 노인 : 1,000원(단체 : 500원) / 청소년, 군인 : 1,500원(단체 : 1,000원) / 성인 : 2,000원(단체 : 1,500원) / ※단체 15명 이상|카페; 캠핑장||한국박물관협회|128.1013070|35.5377420
항공우주박물관|사립||055-851-6500|경남 사천시 사남면 공단 1로 78|하절기(3월~10월) 09:00~18:00 / 동절기(11월~2월) 09:00~17:00|설·추석 연휴|어른 : 2,000원(단체 : 1,500원) / 65세이상, 청소년, 어린이 : 1,000원(단체 : 800원) / ※단체 30명 이상|스낵코너|http://kaimuseum.co.kr|한국박물관협회|128.0624398|35.0715185
해군사관학교박물관|대학||055-549-1082|경남 창원시 진해구 중원로1 사서함 88-2-6|09:00~16:30|매주 월요일, 설·추석 연휴|무료||http://museum.navy.ac.kr|한국박물관협회|128.6593000|35.1425737
해금강테마박물관|사립||055-632-0670~1|경남 거제시 남부면 해금강로 120|09:00~18:00|연중무휴|4~7세 아동 : 3,000원(단체 : 2,400원) / 65이상, 장애인, 국가유공자 : 4,800원 / 청소년 : 4,000원(단체 : 3,200원) / 성인 : 6,000원(단체 : 4,800원) / ※단체 30명 이상|카페; 체험학습실; 기념품샵|http://www.hggmuseum.com|한국박물관협회|128.6627511|34.7400117
해남공룡박물관|공립||061-530-5324|전남 해남군 황산면 공룡박물관길 234|09:00~18:00|매주 월요일|어른 : 3,000원(단체 : 2,500원) / 청소년 : 2,000원(단체 : 1,500원) / 어린이 : 1,500원(단체 : 1,000원) / ※단체 20명 이상|아트샵; 레스토랑; 카페|http://uhangridinopia.haenam.go.kr|한국박물관협회|126.4372678|34.5899213
해든뮤지움|사립||032-937-6911~2|인천 강화군 길상면 장흥로 101번 길 44|10:00-18:00 (입장마감 17:30)|매주 월요일, 신정당일, 설연휴, 추석당일|일반) 성인 10,000원, 어린이.학생.군인 7,000원단체) 어린이,학생 5,000원  군인,장애인 7,000원|교육관; 세미나실; 미러가든; 시크릿가든; 아트샵; 카페|http://www.haedenmuseum.com|한국박물관협회||
해움미술관|사립||031-252-9194|경기 수원시 팔달구 매산로 133|10:30~17:00|매주 월요일|기획전, 특별전에 한에 관람료 유료|아트샵; 카페|http://www.haeum.kr|한국박물관협회|127.0149492|37.2722296
해인사성보박물관|사립||055-934-3150~2|경남 합천군 가야면 가야산로 1742-17|하절기 09:00~18:00 / 동절기 09:00~17:00|매주 월요일|일반 : 2,000원(단체 : 1,500원) / 초·중·고등학생 : 1,000원(단체 : 700원) / 장애인, 상이군경, 국가유공자, 신도, 미취학아동, 소년소녀가장 : 무료 / ※단체 30명 이상|아트샵; 카페|http://www.haeinsamuseum.com|한국박물관협회|128.0946870|35.7937920
행촌미술관|사립||061-533-3663|전남 해남군 해남읍 해남로 45|9:00-21:00|연중무휴|무료||http://haengchon.or.kr/|한국박물관협회||
향암미술관|사립||054-787-0001,-8|경북 울진군 온정면 백암온천로 1388|하절기 09:00~18:30 / 동절기 09:30~17:00|매주 월, 목요일|초등학생 : 1,000원(단체 : 500원) / 중·고등학생 : 1,500원(단체 : 1,000원) / 일반 : 2,000원(단체 : 1,500원) / ※단체 20명 이상|레스토랑|http://www.hyangam.co.kr|한국박물관협회|129.3545681|36.7182089
허브아일랜드식물박물관|사립||031-535-6494|경기 포천시 신북면 청신로 947번길 35|평일 AM 10:00 ~ PM 09:00토요일&공휴일 AM 10:00 ~ PM 11:00일요일 AM 10:00 ~ PM 10:00(각 매장별 오픈시간과 휴무일이 상이)|매주 수요일|일반 : 9,000원(단체 20인 이상 : 7,000원) / 37개월~중학생, 국가유공자, 병역명문가, 장애인(3급 이상), 노인(65세 이상) : 7,000원 / 영유아(36개월 이하), 신북면민 : 무료|관람시설: 허브박물관; 산타마을; 미니동물원; 추억의 거리 등체험시설: 허브힐링센터; 곤돌라체험; 당나귀체험; 공룡마을; 허브둘레길 등식음시설: 아테네홀 레스토랑; 허브 밥상; 허브 빵가게; 허브 카페 등숙박시설: 시크릿 프랑스 펜션; 지중해 동화나라 펜션판매시설: 향기가게; 꽃가게; 베테치아가게; 농특산물 판매장 등|http://www.herbisland.co.kr|한국박물관협회|127.1304400|37.9657350
